config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD50_R04_MA1_RT70,4,2025-09-22 12:35:04.806000,2025-09-22 16:14:59.801000,SHORT,2,1,24995.5,24986.75,70.0,SESSION_END,24.5,4
FA_SD50_R04_MA1_RT70,12,2025-09-23 13:48:32.252000,2025-09-23 16:14:58.531002,LONG,2,1,24821.0,24836.0,120.0,SESSION_END,50.5,8
FA_SD50_R04_MA1_RT70,25,2025-09-24 16:02:37.624000,2025-09-24 16:14:59.916000,SHORT,1,0,24750.5,24751.0,-2.0,SESSION_END,18.0,13
FA_SD50_R04_MA1_RT70,44,2025-09-25 14:40:09.329015,2025-09-25 16:14:59.975000,SHORT,2,1,24621.25,24624.75,-28.0,SESSION_END,38.5,19
FA_SD50_R04_MA1_RT70,60,2025-09-26 16:12:21.538010,2025-09-26 16:14:59.400000,LONG,1,0,24739.75,24744.5,19.0,SESSION_END,11.0,16
FA_SD50_R04_MA1_RT70,67,2025-09-29 15:07:05.386021,2025-09-29 16:14:59.958001,LONG,2,1,24805.75,24829.5,190.0,SESSION_END,65.0,7
FA_SD50_R04_MA1_RT70,81,2025-09-30 15:53:30.651061,2025-09-30 16:14:59.908000,LONG,2,1,24895.5,24858.25,-298.0,SESSION_END,16.5,14
FA_SD50_R04_MA1_RT70,93,2025-10-01 14:16:19.790000,2025-10-01 16:14:56.360000,SHORT,1,0,25018.0,24995.25,91.0,SESSION_END,50.5,12
FA_SD50_R04_MA1_RT70,102,2025-10-02 14:26:45.109000,2025-10-02 16:14:59.739000,SHORT,1,0,25115.25,25119.75,-18.0,SESSION_END,48.5,9
FA_SD50_R04_MA1_RT70,111,2025-10-03 14:19:01.408005,2025-10-03 16:14:58.258001,SHORT,2,1,25008.5,24982.25,210.0,SESSION_END,49.5,9
FA_SD50_R04_MA1_RT70,119,2025-10-06 15:42:10.880003,2025-10-06 16:14:59.227000,LONG,2,1,25204.25,25177.0,-218.0,SESSION_END,11.0,8
FA_SD50_R04_MA1_RT70,131,2025-10-07 15:44:55.826089,2025-10-07 16:14:59.067000,LONG,2,1,25056.5,25058.75,18.0,SESSION_END,13.0,12
FA_SD50_R04_MA1_RT70,137,2025-10-08 15:56:24.562003,2025-10-08 16:14:59.148000,SHORT,1,0,25334.75,25332.75,8.0,SESSION_END,28.5,6
FA_SD50_R04_MA1_RT70,144,2025-10-09 15:38:49.447000,2025-10-09 16:14:57.965000,SHORT,2,1,25289.0,25285.0,32.0,SESSION_END,21.5,7
FA_SD50_R04_MA1_RT70,223,2025-10-10 15:54:59.806015,2025-10-10 16:14:59.357000,LONG,2,1,24417.75,24442.0,194.0,SESSION_END,40.5,79
FA_SD50_R04_MA1_RT70,247,2025-10-13 16:02:04.959000,2025-10-13 16:14:56.794002,LONG,1,0,24910.0,24915.5,22.0,SESSION_END,20.5,24
FA_SD50_R04_MA1_RT70,283,2025-10-14 16:07:36.147007,2025-10-14 16:14:58.161001,LONG,2,1,24713.625,24730.25,133.0,SESSION_END,19.5,36
FA_SD50_R04_MA1_RT70,314,2025-10-15 16:01:17.332000,2025-10-15 16:14:59.909001,SHORT,1,0,24952.0,24942.25,39.0,SESSION_END,38.0,31
FA_SD50_R04_MA1_RT70,377,2025-10-16 16:13:55.745000,2025-10-16 16:14:59.911000,LONG,1,0,24756.0,24754.25,-7.0,SESSION_END,11.5,63
FA_SD50_R04_MA1_RT70,421,2025-10-17 15:32:55.658000,2025-10-17 16:14:59.062001,SHORT,2,1,25000.0,25010.75,-86.0,SESSION_END,28.0,44
FA_SD50_R04_MA1_RT70,426,2025-10-20 11:50:37.113000,2025-10-20 16:14:57.096000,LONG,2,1,25328.875,25316.5,-99.0,SESSION_END,31.0,5
FA_SD50_R04_MA1_RT70,439,2025-10-21 16:02:33.305001,2025-10-21 16:14:58.569002,SHORT,1,0,25250.5,25244.75,23.0,SESSION_END,43.5,13
FA_SD50_R04_MA1_RT70,488,2025-10-22 15:38:28.034001,2025-10-22 16:14:59.827000,SHORT,2,1,25055.0,25054.5,4.0,SESSION_END,69.0,49
FA_SD50_R04_MA1_RT70,506,2025-10-23 16:04:20.806021,2025-10-23 16:14:59.977000,SHORT,1,0,25271.25,25268.0,13.0,SESSION_END,36.5,18
FA_SD50_R04_MA1_RT70,513,2025-10-24 15:56:55.473006,2025-10-24 16:14:59.420000,LONG,1,0,25516.0,25506.5,-38.0,SESSION_END,16.0,7
FA_SD50_R04_MA1_RT70,516,2025-10-27 15:48:29.977000,2025-10-27 16:14:59.986004,LONG,1,0,25950.75,25973.75,92.0,SESSION_END,61.0,3
FA_SD50_R04_MA1_RT70,523,2025-10-28 15:41:19.316000,2025-10-28 16:14:59.466000,LONG,2,1,26177.75,26157.0,-166.0,SESSION_END,30.0,7
FA_SD50_R04_MA1_RT70,570,2025-10-29 16:14:45.896000,2025-10-29 16:14:59.593001,LONG,1,0,26231.75,26230.25,-6.0,SESSION_END,5.5,47
FA_SD50_R04_MA1_RT70,611,2025-10-30 16:01:45.979000,2025-10-30 16:14:59.886000,SHORT,1,0,25990.0,25996.75,-27.0,SESSION_END,60.5,41
FA_SD50_R04_MA1_RT70,640,2025-10-31 16:00:32.836041,2025-10-31 16:14:59.777001,SHORT,1,0,25978.75,25984.25,-22.0,SESSION_END,23.5,29
FA_SD50_R04_MA1_RT70,658,2025-11-03 16:05:00.017020,2025-11-03 16:14:59.981000,LONG,2,1,26140.5,26125.25,-122.0,SESSION_END,59.0,18
FA_SD50_R04_MA1_RT70,678,2025-11-04 15:51:19.974002,2025-11-04 16:14:59.568001,LONG,2,1,25562.25,25567.25,40.0,SESSION_END,41.5,20
FA_SD50_R04_MA1_RT70,696,2025-11-05 16:10:41.917000,2025-11-05 16:14:59.952001,LONG,1,0,25711.5,25704.75,-27.0,SESSION_END,6.5,18
FA_SD50_R04_MA1_RT70,745,2025-11-06 16:13:53.356000,2025-11-06 16:14:59.987000,SHORT,1,0,25284.0,25290.25,-25.0,SESSION_END,1.0,49
FA_SD50_R04_MA1_RT70,799,2025-11-07 16:02:35.357010,2025-11-07 16:14:59.188000,LONG,1,0,25196.5,25198.5,8.0,SESSION_END,20.0,54
FA_SD50_R04_MA1_RT70,815,2025-11-10 16:01:31.799027,2025-11-10 16:14:59.165004,SHORT,2,1,25718.75,25734.75,-128.0,SESSION_END,3.5,16
FA_SD50_R04_MA1_RT70,824,2025-11-11 14:07:36.934135,2025-11-11 16:14:59.117001,SHORT,2,1,25650.0,25676.0,-208.0,SESSION_END,40.5,9
FA_SD50_R04_MA1_RT70,853,2025-11-12 16:00:36.042004,2025-11-12 16:14:59.517000,SHORT,1,0,25642.5,25647.5,-20.0,SESSION_END,46.0,29
FA_SD50_R04_MA1_RT70,891,2025-11-13 16:01:41.412000,2025-11-13 16:14:59.997000,LONG,1,0,25136.5,25156.25,79.0,SESSION_END,39.5,38
FA_SD50_R04_MA1_RT70,942,2025-11-14 15:48:43.673000,2025-11-14 16:14:59.937000,SHORT,2,1,25108.5,25132.25,-190.0,SESSION_END,54.5,51
FA_SD50_R04_MA1_RT70,992,2025-11-17 16:01:43.282004,2025-11-17 16:14:59.620002,SHORT,1,0,24913.0,24920.75,-31.0,SESSION_END,31.5,50
FA_SD50_R04_MA1_RT70,1106,2025-11-18 16:01:04.159003,2025-11-18 16:14:59.019000,LONG,2,1,24540.0,24561.75,174.0,SESSION_END,58.5,114
