config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,1,2025-09-22 09:33:29.489000,2025-09-22 10:02:33.805127,44332,29.07,11378,55709,LONG,1,2,288.0,278.0,36.0,-26.0,4.6125,17.77777777777778,8.25,13.0,0.0,4.75,SUCCESS,70.0,,1,9,-40.0,SESSION_START,219.7143,False,220.0
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,2,2025-09-22 10:02:33.805127,2025-09-22 10:13:13.473000,11039,10.66,55709,66747,SHORT,0,1,112.0,108.0,28.0,-4.5,4.725,65.76576576576576,9.625,16.6,1.0,4.5,SUCCESS,70.0,,2,10,,SUCCESS,50.1964,False,80.0
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,3,2025-09-22 10:13:13.473000,2025-09-22 10:21:24.385009,7906,8.18,66747,74652,LONG,0,1,112.0,108.0,28.0,-0.5,4.0125,6.7669172932330826,9.625,17.775000000000006,1.0,4.0,SUCCESS,70.0,,3,10,,SUCCESS,35.6786,False,80.0
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,4,2025-09-22 10:21:24.385009,2025-09-22 10:48:00.178024,25653,26.6,74652,100304,SHORT,1,2,-256.0,-264.0,1.5,-32.0,3.5875,0.33557046979865773,9.5,19.125,1.0,3.375,FAILURE,3.12,,4,10,-40.0,SUCCESS,69.4,False,
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,5,2025-09-22 10:48:00.178024,2025-09-22 12:12:37.819004,67830,84.63,100304,168133,LONG,1,2,288.0,280.0,36.0,-18.25,3.775,16.75,9.625,21.625,1.0,3.75,SUCCESS,70.0,,5,10,-40.0,FAILURE,269.2321,False,222.0
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,6,2025-09-22 12:12:37.819004,2025-09-22 12:41:16.182001,30971,28.64,168133,199103,SHORT,1,2,-256.0,-264.0,9.75,-32.0,3.7125,40.2,10.0,18.375000000000014,1.0,3.5,FAILURE,24.38,,6,12,-40.0,SUCCESS,91.275,False,
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,7,2025-09-22 12:41:16.182001,2025-09-22 15:11:23.608003,86618,150.12,199103,285720,LONG,1,2,288.0,280.0,36.0,-16.0,3.6875,46.300000000000004,10.5,20.30000000000002,1.0,3.5,SUCCESS,70.0,,7,12,-40.0,FAILURE,305.3929,False,222.0
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,8,2025-09-22 15:11:23.608003,2025-09-22 15:42:18.834002,19020,30.92,285720,304739,SHORT,0,1,112.0,108.0,28.0,-7.75,3.1625,27.700000000000003,11.25,17.3,1.0,3.25,SUCCESS,70.0,,8,15,,SUCCESS,61.8571,False,80.0
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,10,2025-09-23 09:41:12.274023,2025-09-23 09:58:42.004012,29158,17.5,373915,403072,SHORT,0,1,112.0,106.0,28.0,-10.5,4.1625,76.80000000000001,11.625,19.250000000000004,1.0,3.625,SUCCESS,70.0,,1,9,,SESSION_START,170.7143,False,78.0
FA_SD40_R04_MA1_RT70,40.0,16.0,1,0.7,11,2025-09-23 09:58:42.004012,2025-09-23 10:11:08.056023,18414,12.43,403072,421485,LONG,0,1,112.0,108.0,28.0,-3.5,4.9375,78.5,13.0,16.400000000000002,1.0,4.875,SUCCESS,70.0,,2,9,,SUCCESS,100.4821,False,80.0
