config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD35_R04_MA1_RT80,6,2025-09-22 14:16:39.004016,2025-09-22 16:14:59.801000,SHORT,2,1,25011.5,24986.75,198.0,SESSION_END,68.57,6
FA_SD35_R04_MA1_RT80,19,2025-09-23 15:53:34.961022,2025-09-23 16:14:58.531002,SHORT,2,1,24847.0,24836.0,88.0,SESSION_END,67.86,13
FA_SD35_R04_MA1_RT80,34,2025-09-24 14:45:27.006004,2025-09-24 16:14:59.916000,SHORT,2,1,24731.25,24751.0,-158.0,SESSION_END,67.86,15
FA_SD35_R04_MA1_RT80,72,2025-09-25 15:59:11.153004,2025-09-25 16:14:59.975000,LONG,2,1,24632.75,24624.75,-64.0,SESSION_END,18.57,38
FA_SD35_R04_MA1_RT80,98,2025-09-26 14:24:51.048028,2025-09-26 16:14:59.400000,LONG,2,1,24710.5,24744.5,272.0,SESSION_END,79.29,26
FA_SD35_R04_MA1_RT80,109,2025-09-29 15:40:20.062001,2025-09-29 16:14:59.958001,LONG,1,0,24822.75,24829.5,27.0,SESSION_END,72.86,11
FA_SD35_R04_MA1_RT80,137,2025-09-30 16:00:30.707000,2025-09-30 16:14:59.908000,LONG,2,1,24876.75,24858.25,-148.0,SESSION_END,10.71,28
FA_SD35_R04_MA1_RT80,153,2025-10-01 14:13:43.289031,2025-10-01 16:14:56.360000,SHORT,2,1,25022.0,24995.25,214.0,SESSION_END,63.57,16
FA_SD35_R04_MA1_RT80,169,2025-10-02 13:42:36.419028,2025-10-02 16:14:59.739000,LONG,2,1,25095.0,25119.75,198.0,SESSION_END,70.0,16
FA_SD35_R04_MA1_RT80,189,2025-10-03 14:32:55.207000,2025-10-03 16:14:58.258001,LONG,2,1,25000.75,24982.25,-148.0,SESSION_END,63.57,20
FA_SD35_R04_MA1_RT80,202,2025-10-06 16:00:04.302000,2025-10-06 16:14:59.227000,SHORT,1,0,25179.25,25177.0,9.0,SESSION_END,12.14,13
FA_SD35_R04_MA1_RT80,224,2025-10-07 14:13:49.569000,2025-10-07 16:14:59.067000,LONG,2,1,25040.75,25058.75,144.0,SESSION_END,72.14,22
FA_SD35_R04_MA1_RT80,236,2025-10-08 15:54:50.101000,2025-10-08 16:14:59.148000,SHORT,1,0,25331.75,25332.75,-4.0,SESSION_END,32.14,12
FA_SD35_R04_MA1_RT80,259,2025-10-09 15:59:57.049018,2025-10-09 16:14:57.965000,SHORT,1,0,25294.0,25285.0,36.0,SESSION_END,30.71,23
