config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD15_R05_MA1_RT80,39,2025-09-22 16:00:03.647000,2025-09-22 16:14:59.801000,LONG,2,1,24988.75,24986.75,-16.0,SESSION_END,50.0,39
FA_SD15_R05_MA1_RT80,147,2025-09-23 16:08:24.142000,2025-09-23 16:14:58.531002,LONG,1,0,24839.0,24836.0,-12.0,SESSION_END,30.0,108
FA_SD15_R05_MA1_RT80,239,2025-09-24 16:02:37.631000,2025-09-24 16:14:59.916000,LONG,2,1,24747.25,24751.0,30.0,SESSION_END,23.33,92
FA_SD15_R05_MA1_RT80,425,2025-09-25 16:07:07.121003,2025-09-25 16:14:59.975000,LONG,2,1,24625.5,24624.75,-6.0,SESSION_END,8.33,186
FA_SD15_R05_MA1_RT80,596,2025-09-26 16:14:43.641000,2025-09-26 16:14:59.400000,SHORT,1,0,24745.25,24744.5,3.0,SESSION_END,8.33,171
FA_SD15_R05_MA1_RT80,693,2025-09-29 15:59:41.785000,2025-09-29 16:14:59.958001,LONG,2,1,24835.0,24829.5,-44.0,SESSION_END,50.0,97
FA_SD15_R05_MA1_RT80,834,2025-09-30 16:13:01.906003,2025-09-30 16:14:59.908000,SHORT,1,0,24859.25,24858.25,4.0,SESSION_END,18.33,141
FA_SD15_R05_MA1_RT80,928,2025-10-01 16:00:15.423030,2025-10-01 16:14:56.360000,LONG,2,1,25002.25,24995.25,-56.0,SESSION_END,13.33,94
FA_SD15_R05_MA1_RT80,1027,2025-10-02 16:01:28.896007,2025-10-02 16:14:59.739000,SHORT,1,0,25123.0,25119.75,13.0,SESSION_END,35.0,99
FA_SD15_R05_MA1_RT80,1170,2025-10-03 16:02:29.319000,2025-10-03 16:14:58.258001,LONG,2,1,24983.75,24982.25,-12.0,SESSION_END,13.33,143
FA_SD15_R05_MA1_RT80,1250,2025-10-06 15:56:16.312004,2025-10-06 16:14:59.227000,LONG,2,1,25183.25,25177.0,-50.0,SESSION_END,75.0,80
FA_SD15_R05_MA1_RT80,1395,2025-10-07 16:01:06.018000,2025-10-07 16:14:59.067000,SHORT,1,0,25062.0,25058.75,13.0,SESSION_END,73.33,145
FA_SD15_R05_MA1_RT80,1455,2025-10-08 16:00:41.922002,2025-10-08 16:14:59.148000,SHORT,2,1,25326.75,25332.75,-48.0,SESSION_END,16.67,60
FA_SD15_R05_MA1_RT80,1574,2025-10-09 15:59:47.208000,2025-10-09 16:14:57.965000,SHORT,2,1,25291.25,25285.0,50.0,SESSION_END,28.33,119
FA_SD15_R05_MA1_RT80,2411,2025-10-10 16:13:07.948000,2025-10-10 16:14:59.357000,SHORT,1,0,24444.75,24442.0,11.0,SESSION_END,41.67,837
FA_SD15_R05_MA1_RT80,2622,2025-10-13 16:09:49.178010,2025-10-13 16:14:56.794002,SHORT,1,0,24918.5,24915.5,12.0,SESSION_END,31.67,211
FA_SD15_R05_MA1_RT80,2971,2025-10-14 16:12:45.419000,2025-10-14 16:14:58.161001,SHORT,1,0,24730.0,24730.25,-1.0,SESSION_END,71.67,349
FA_SD15_R05_MA1_RT80,3263,2025-10-15 16:03:01.081000,2025-10-15 16:14:59.909001,LONG,2,1,24942.5,24942.25,-2.0,SESSION_END,73.33,292
FA_SD15_R05_MA1_RT80,3828,2025-10-16 16:13:10.612000,2025-10-16 16:14:59.911000,LONG,2,1,24757.75,24754.25,-28.0,SESSION_END,15.0,565
FA_SD15_R05_MA1_RT80,4260,2025-10-17 16:05:04.586007,2025-10-17 16:14:59.062001,SHORT,1,0,25009.25,25010.75,-6.0,SESSION_END,23.33,432
FA_SD15_R05_MA1_RT80,4345,2025-10-20 16:11:38.312003,2025-10-20 16:14:57.096000,LONG,2,1,25319.25,25316.5,-22.0,SESSION_END,10.0,85
FA_SD15_R05_MA1_RT80,4477,2025-10-21 16:14:37.502000,2025-10-21 16:14:58.569002,LONG,1,0,25246.0,25244.75,-5.0,SESSION_END,3.33,132
FA_SD15_R05_MA1_RT80,4874,2025-10-22 16:12:31.327000,2025-10-22 16:14:59.827000,SHORT,1,0,25056.0,25054.5,6.0,SESSION_END,45.0,397
FA_SD15_R05_MA1_RT80,5019,2025-10-23 16:12:00.506000,2025-10-23 16:14:59.977000,LONG,2,1,25269.75,25268.0,-14.0,SESSION_END,0.0,145
FA_SD15_R05_MA1_RT80,5125,2025-10-24 16:03:14.273000,2025-10-24 16:14:59.420000,LONG,2,1,25514.125,25506.5,-61.0,SESSION_END,33.33,106
FA_SD15_R05_MA1_RT80,5182,2025-10-27 15:59:37.006000,2025-10-27 16:14:59.986004,LONG,1,0,25965.75,25973.75,32.0,SESSION_END,65.0,57
FA_SD15_R05_MA1_RT80,5270,2025-10-28 15:59:56.404000,2025-10-28 16:14:59.466000,SHORT,2,1,26163.75,26157.0,54.0,SESSION_END,63.33,88
FA_SD15_R05_MA1_RT80,5799,2025-10-29 16:14:48.280000,2025-10-29 16:14:59.593001,LONG,1,0,26234.5,26230.25,-17.0,SESSION_END,0.0,529
FA_SD15_R05_MA1_RT80,6139,2025-10-30 16:12:16.594000,2025-10-30 16:14:59.886000,LONG,1,0,25996.0,25996.75,3.0,SESSION_END,66.67,340
FA_SD15_R05_MA1_RT80,6361,2025-10-31 16:13:28.158000,2025-10-31 16:14:59.777001,LONG,1,0,25982.0,25984.25,9.0,SESSION_END,28.33,222
FA_SD15_R05_MA1_RT80,6539,2025-11-03 16:12:30.996000,2025-11-03 16:14:59.981000,SHORT,1,0,26126.0,26125.25,3.0,SESSION_END,70.0,178
FA_SD15_R05_MA1_RT80,6784,2025-11-04 16:08:36.602000,2025-11-04 16:14:59.568001,SHORT,1,0,25565.5,25567.25,-7.0,SESSION_END,71.67,245
FA_SD15_R05_MA1_RT80,6986,2025-11-05 16:10:42.770010,2025-11-05 16:14:59.952001,SHORT,1,0,25707.75,25704.75,12.0,SESSION_END,66.67,202
FA_SD15_R05_MA1_RT80,7441,2025-11-06 16:13:24.234000,2025-11-06 16:14:59.987000,SHORT,2,1,25284.0,25290.25,-50.0,SESSION_END,21.67,455
FA_SD15_R05_MA1_RT80,7913,2025-11-07 16:06:15.022004,2025-11-07 16:14:59.188000,LONG,2,1,25190.25,25198.5,66.0,SESSION_END,50.0,472
FA_SD15_R05_MA1_RT80,8086,2025-11-10 16:06:36.770001,2025-11-10 16:14:59.165004,LONG,2,1,25738.25,25734.75,-28.0,SESSION_END,6.67,173
FA_SD15_R05_MA1_RT80,8281,2025-11-11 16:12:42.133000,2025-11-11 16:14:59.117001,LONG,1,0,25674.25,25676.0,7.0,SESSION_END,21.67,195
FA_SD15_R05_MA1_RT80,8523,2025-11-12 16:05:00.069021,2025-11-12 16:14:59.517000,LONG,2,1,25638.875,25647.5,69.0,SESSION_END,78.33,242
FA_SD15_R05_MA1_RT80,9039,2025-11-13 16:14:59.007000,2025-11-13 16:14:59.997000,SHORT,1,0,25155.0,25156.25,-5.0,SESSION_END,0.0,516
FA_SD15_R05_MA1_RT80,9559,2025-11-14 16:11:44.359000,2025-11-14 16:14:59.937000,SHORT,1,0,25137.0,25132.25,19.0,SESSION_END,61.67,520
FA_SD15_R05_MA1_RT80,10040,2025-11-17 16:14:36.788000,2025-11-17 16:14:59.620002,SHORT,1,0,24923.5,24920.75,11.0,SESSION_END,20.0,481
FA_SD15_R05_MA1_RT80,10946,2025-11-18 16:10:05.937000,2025-11-18 16:14:59.019000,SHORT,2,1,24570.0,24561.75,66.0,SESSION_END,76.67,906
FA_SD15_R05_MA1_RT80,11507,2025-11-19 16:12:22.841000,2025-11-19 16:14:59.811000,SHORT,2,1,24721.75,24723.75,-16.0,SESSION_END,36.67,561
FA_SD15_R05_MA1_RT80,12799,2025-11-20 16:13:05.512021,2025-11-20 16:14:59.721000,SHORT,2,1,24120.875,24114.25,53.0,SESSION_END,25.0,1292
FA_SD15_R05_MA1_RT80,13884,2025-11-21 16:14:46.125000,2025-11-21 16:14:59.956000,SHORT,1,0,24327.0,24324.0,12.0,SESSION_END,21.67,1085
FA_SD15_R05_MA1_RT80,14203,2025-11-24 16:12:35.335081,2025-11-24 16:14:59.899000,LONG,2,1,24966.5,24960.0,-52.0,SESSION_END,10.0,319
FA_SD15_R05_MA1_RT80,14571,2025-11-25 16:08:02.223004,2025-11-25 16:14:59.566001,SHORT,2,1,25075.25,25077.25,-16.0,SESSION_END,6.67,368
FA_SD15_R05_MA1_RT80,14804,2025-11-26 16:10:33.696000,2025-11-26 16:14:58.730000,LONG,1,0,25317.75,25313.25,-18.0,SESSION_END,45.0,233
FA_SD15_R05_MA1_RT80,14812,2025-11-27 11:27:06.205000,2025-11-27 12:59:59.018000,SHORT,1,0,25302.0,25301.75,1.0,SESSION_END,75.0,8
FA_SD15_R05_MA1_RT80,14883,2025-11-28 13:06:36.517000,2025-11-28 13:14:59.535002,LONG,2,1,25477.25,25484.5,58.0,SESSION_END,31.67,71
