config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,1,2025-09-22 09:33:29.489000,2025-09-22 10:28:11.007000,69800,54.69,11378,81177,LONG,1,2,384.0,374.0,48.0,-26.0,4.6125,17.77777777777778,8.25,13.0,0.0,4.75,SUCCESS,100.0,,1,9,-40.0,SESSION_START,233.75,False,220.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,2,2025-09-22 10:28:11.007000,2025-09-22 11:01:10.602045,30576,32.99,81177,111752,SHORT,1,2,-256.0,-264.0,5.5,-32.0,3.775,2.6234567901234565,9.625,20.500000000000004,1.0,3.5,FAILURE,13.75,,2,10,-40.0,SUCCESS,79.4625,False,
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,3,2025-09-22 11:01:10.602045,2025-09-22 12:30:23.931019,77507,89.22,111752,189258,LONG,1,2,384.0,376.0,48.0,-30.25,3.6375,20.067264573991032,11.875,21.625,1.0,3.5,SUCCESS,100.0,,3,11,-40.0,FAILURE,222.6,False,222.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,4,2025-09-22 12:30:23.931019,2025-09-22 14:32:19.518063,78025,121.93,189258,267282,SHORT,1,2,-256.0,-264.0,10.25,-32.0,3.7125,41.5,10.25,17.650000000000002,1.0,3.5,FAILURE,10.0,,4,12,-40.0,SUCCESS,199.875,False,
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,6,2025-09-23 09:41:12.274023,2025-09-23 12:10:29.901001,155188,149.29,373915,529102,SHORT,0,1,160.0,154.0,40.0,-14.25,4.1625,76.80000000000001,11.625,19.250000000000004,1.0,3.625,SUCCESS,100.0,,1,9,,SESSION_START,508.3125,False,78.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,7,2025-09-23 12:10:29.901001,2025-09-23 13:26:08.416000,66457,75.64,529102,595558,LONG,1,2,-256.0,-264.0,33.5,-32.0,3.35,0.8,11.5,28.650000000000002,1.0,3.5,FAILURE,83.75,,2,12,-40.0,SUCCESS,193.4625,False,80.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,8,2025-09-23 13:26:08.416000,2025-09-23 13:36:13.774000,18913,10.09,595558,614470,SHORT,0,1,160.0,156.0,40.0,-12.5,3.775,24.200000000000003,9.5,22.300000000000008,1.0,3.625,SUCCESS,100.0,,3,13,,FAILURE,58.55,False,80.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,9,2025-09-23 13:36:13.774000,2025-09-23 13:41:33.459000,14114,5.33,614470,628583,LONG,1,2,-256.0,-264.0,0.5,-32.0,4.675,82.10000000000001,9.625,21.8,1.0,4.375,FAILURE,1.25,,4,13,-40.0,SUCCESS,43.7375,False,
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,10,2025-09-23 13:41:33.459000,2025-09-23 13:49:26.739030,22239,7.89,628583,650821,SHORT,1,2,-256.0,-264.0,20.5,-32.0,5.0625,89.2,9.625,22.325000000000003,1.0,4.25,FAILURE,51.25,,5,13,-40.0,FAILURE,80.525,False,80.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,11,2025-09-23 13:49:26.739030,2025-09-23 14:17:51.686003,32313,28.42,650821,683133,LONG,1,2,-256.0,-264.0,13.25,-32.0,4.8875,70.8,11.5,30.475,1.0,4.5,FAILURE,13.12,,6,13,-40.0,FAILURE,124.6625,False,
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,12,2025-09-23 14:17:51.686003,2025-09-23 15:54:10.073001,86274,96.31,683133,769406,SHORT,1,2,-256.0,-264.0,25.0,-32.0,5.875,79.60000000000001,9.625,19.775000000000006,1.0,5.5,FAILURE,42.5,,7,14,-40.0,FAILURE,267.3875,False,
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,14,2025-09-24 09:33:21.021000,2025-09-24 09:49:59.409012,35448,16.64,805379,840826,SHORT,0,1,160.0,154.0,40.0,-11.25,5.4375,74.0,8.875,26.95000000000001,1.0,5.25,SUCCESS,100.0,,1,9,,SESSION_START,140.6875,False,78.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,15,2025-09-24 09:49:59.409012,2025-09-24 11:39:00.110005,118184,109.01,840826,959009,LONG,1,2,-256.0,-264.0,43.75,-32.0,4.55,38.7,12.625,22.20000000000001,1.0,4.5,FAILURE,89.38,,2,9,-40.0,SUCCESS,414.675,False,222.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,16,2025-09-24 11:39:00.110005,2025-09-24 11:50:40.364000,15311,11.67,959009,974319,SHORT,0,1,160.0,156.0,40.0,-11.75,4.6375,34.9,12.0,19.375,1.0,4.25,SUCCESS,100.0,,3,11,,FAILURE,46.6,False,80.0
FA_SD40_R04_MA1_RT100,40.0,16.0,1,1.0,17,2025-09-24 11:50:40.364000,2025-09-24 11:58:28.427006,16021,7.8,974319,990339,LONG,1,2,-256.0,-264.0,10.5,-32.0,4.9375,60.6,8.25,20.17500000000001,1.0,4.875,FAILURE,26.25,,4,11,-40.0,SUCCESS,48.35,False,
