config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,1,2025-09-22 09:51:46.045007,2025-09-22 10:40:45.109000,52227,48.98,41587,93813,LONG,0,1,200.0,194.0,50.0,-10.5,4.6,47.87878787878788,11.5,21.0,1.0,4.25,SUCCESS,100.0,,1,9,,SESSION_START,126.32,False,98.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,2,2025-09-22 10:40:45.109000,2025-09-22 12:16:28.085000,79807,95.72,93813,173619,SHORT,1,2,-320.0,-328.0,28.25,-40.0,3.6375,7.486631016042781,9.625,21.400000000000002,1.0,3.5,FAILURE,36.5,,2,10,-40.0,SUCCESS,177.39,False,
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,3,2025-09-22 12:16:28.085000,2025-09-22 14:32:19.518063,93664,135.86,173619,267282,LONG,0,1,200.0,196.0,50.0,-15.25,4.45,88.7,9.375,17.650000000000002,1.0,4.0,SUCCESS,100.0,,3,12,,FAILURE,198.11,False,100.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,5,2025-09-23 09:41:26.848004,2025-09-23 13:20:11.232000,211935,218.74,374885,586819,SHORT,1,2,480.0,470.0,60.0,-20.0,4.1375,76.0,11.625,19.250000000000004,1.0,3.75,SUCCESS,100.0,,1,9,-40.0,SESSION_START,542.1,False,276.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,6,2025-09-23 13:20:11.232000,2025-09-23 13:35:53.594000,26200,15.71,586819,613018,LONG,1,2,-320.0,-328.0,10.5,-40.0,3.8125,23.8,14.0,19.55,1.0,3.75,FAILURE,21.0,,2,13,-40.0,SUCCESS,60.44,False,
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,7,2025-09-23 13:35:53.594000,2025-09-23 13:41:33.459000,15566,5.66,613018,628583,SHORT,0,1,200.0,196.0,50.0,-0.75,5.1875,90.2,9.625,21.8,1.0,5.125,SUCCESS,100.0,,3,13,,FAILURE,38.4,False,100.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,8,2025-09-23 13:41:33.459000,2025-09-23 16:02:44.479000,160482,141.18,628583,789064,LONG,1,2,480.0,472.0,60.0,-20.0,5.0625,89.2,9.625,22.325000000000003,1.0,4.25,SUCCESS,100.0,,4,13,-40.0,SUCCESS,423.2,False,278.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,10,2025-09-24 09:33:29.245000,2025-09-24 09:51:57.632007,40358,18.47,805965,846322,SHORT,1,2,480.0,470.0,60.0,-20.0,5.575,81.0,9.125,33.675000000000004,1.0,5.625,SUCCESS,100.0,,1,9,-40.0,SESSION_START,126.95,False,276.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,11,2025-09-24 09:51:57.632007,2025-09-24 10:03:51.416277,17333,11.9,846322,863654,LONG,0,1,200.0,196.0,50.0,-0.75,4.375,29.200000000000003,12.625,25.575000000000003,1.0,4.125,SUCCESS,100.0,,2,9,,SUCCESS,54.19,False,100.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,12,2025-09-24 10:03:51.416277,2025-09-24 11:10:46.043023,67870,66.91,863654,931523,SHORT,0,1,200.0,196.0,50.0,-5.75,6.0625,91.10000000000001,8.125,20.525000000000006,1.0,5.75,SUCCESS,100.0,,3,10,,SUCCESS,195.97,False,100.0
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,13,2025-09-24 11:10:46.043023,2025-09-24 11:47:54.856039,38637,37.15,931523,970159,LONG,1,2,-320.0,-328.0,24.75,-40.0,4.7375,20.400000000000002,13.125,27.900000000000006,1.0,4.875,FAILURE,49.5,,4,11,-40.0,SUCCESS,92.39,False,
FA_SD50_R04_MA1_RT100,50.0,20.0,1,1.0,14,2025-09-24 11:47:54.856039,2025-09-24 11:58:28.427006,20181,10.56,970159,990339,SHORT,0,1,200.0,196.0,50.0,-2.75,4.3625,14.600000000000001,9.375,20.17500000000001,1.0,4.0,SUCCESS,100.0,,5,11,,FAILURE,49.35,False,100.0
