config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD15_R03_MA2_RT80,39,2025-09-22 16:00:03.647000,2025-09-22 16:14:59.801000,LONG,3,2,24988.0,24986.75,-15.0,SESSION_END,50.0,39
FA_SD15_R03_MA2_RT80,147,2025-09-23 16:08:24.142000,2025-09-23 16:14:58.531002,LONG,2,1,24836.75,24836.0,-6.0,SESSION_END,30.0,108
FA_SD15_R03_MA2_RT80,239,2025-09-24 16:02:37.631000,2025-09-24 16:14:59.916000,LONG,3,2,24746.5,24751.0,54.0,SESSION_END,23.33,92
FA_SD15_R03_MA2_RT80,425,2025-09-25 16:07:07.121003,2025-09-25 16:14:59.975000,LONG,3,2,24624.75,24624.75,0.0,SESSION_END,8.33,186
FA_SD15_R03_MA2_RT80,596,2025-09-26 16:14:43.641000,2025-09-26 16:14:59.400000,SHORT,1,0,24745.25,24744.5,3.0,SESSION_END,8.33,171
FA_SD15_R03_MA2_RT80,693,2025-09-29 15:59:41.785000,2025-09-29 16:14:59.958001,LONG,3,2,24834.25,24829.5,-57.0,SESSION_END,50.0,97
FA_SD15_R03_MA2_RT80,834,2025-09-30 16:13:01.906003,2025-09-30 16:14:59.908000,SHORT,1,0,24859.25,24858.25,4.0,SESSION_END,18.33,141
FA_SD15_R03_MA2_RT80,928,2025-10-01 16:00:15.423030,2025-10-01 16:14:56.360000,LONG,3,2,25001.5,24995.25,-75.0,SESSION_END,13.33,94
FA_SD15_R03_MA2_RT80,1027,2025-10-02 16:01:28.896007,2025-10-02 16:14:59.739000,SHORT,1,0,25123.0,25119.75,13.0,SESSION_END,35.0,99
FA_SD15_R03_MA2_RT80,1170,2025-10-03 16:02:29.319000,2025-10-03 16:14:58.258001,LONG,3,2,24983.0,24982.25,-9.0,SESSION_END,13.33,143
FA_SD15_R03_MA2_RT80,1250,2025-10-06 15:56:16.312004,2025-10-06 16:14:59.227000,LONG,3,2,25182.5,25177.0,-66.0,SESSION_END,75.0,80
FA_SD15_R03_MA2_RT80,1395,2025-10-07 16:01:06.018000,2025-10-07 16:14:59.067000,SHORT,2,1,25064.375,25058.75,45.0,SESSION_END,73.33,145
FA_SD15_R03_MA2_RT80,1455,2025-10-08 16:00:41.922002,2025-10-08 16:14:59.148000,SHORT,3,2,25327.5,25332.75,-63.0,SESSION_END,16.67,60
FA_SD15_R03_MA2_RT80,1574,2025-10-09 15:59:47.208000,2025-10-09 16:14:57.965000,SHORT,3,2,25292.0,25285.0,84.0,SESSION_END,28.33,119
FA_SD15_R03_MA2_RT80,2411,2025-10-10 16:13:07.948000,2025-10-10 16:14:59.357000,SHORT,1,0,24444.75,24442.0,11.0,SESSION_END,41.67,837
FA_SD15_R03_MA2_RT80,2622,2025-10-13 16:09:49.178010,2025-10-13 16:14:56.794002,SHORT,1,0,24918.5,24915.5,12.0,SESSION_END,31.67,211
FA_SD15_R03_MA2_RT80,2971,2025-10-14 16:12:45.419000,2025-10-14 16:14:58.161001,SHORT,1,0,24730.0,24730.25,-1.0,SESSION_END,71.67,349
FA_SD15_R03_MA2_RT80,3263,2025-10-15 16:03:01.081000,2025-10-15 16:14:59.909001,LONG,3,2,24941.75,24942.25,6.0,SESSION_END,73.33,292
FA_SD15_R03_MA2_RT80,3828,2025-10-16 16:13:10.612000,2025-10-16 16:14:59.911000,LONG,3,2,24757.1667,24754.25,-35.0,SESSION_END,15.0,565
