config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD50_R04_MA2_RT50,5,2025-09-22 14:32:19.518063,2025-09-22 16:14:59.801000,LONG,2,1,25005.5,24986.75,-150.0,SESSION_END,23.5,5
FA_SD50_R04_MA2_RT50,15,2025-09-23 16:02:44.479000,2025-09-23 16:14:58.531002,LONG,1,0,24851.0,24836.0,-60.0,SESSION_END,10.5,10
FA_SD50_R04_MA2_RT50,29,2025-09-24 14:53:35.774000,2025-09-24 16:14:59.916000,LONG,2,1,24725.25,24751.0,206.0,SESSION_END,38.5,14
FA_SD50_R04_MA2_RT50,56,2025-09-25 14:38:50.339048,2025-09-25 16:14:59.975000,SHORT,3,2,24621.0,24624.75,-45.0,SESSION_END,18.0,27
FA_SD50_R04_MA2_RT50,80,2025-09-26 14:26:18.459011,2025-09-26 16:14:59.400000,LONG,2,1,24719.75,24744.5,198.0,SESSION_END,31.0,24
FA_SD50_R04_MA2_RT50,91,2025-09-29 15:02:40.637000,2025-09-29 16:14:59.958001,LONG,3,2,24805.75,24829.5,285.0,SESSION_END,45.0,11
FA_SD50_R04_MA2_RT50,109,2025-09-30 15:52:58.505007,2025-09-30 16:14:59.908000,LONG,2,1,24885.5,24858.25,-218.0,SESSION_END,36.5,18
FA_SD50_R04_MA2_RT50,125,2025-10-01 13:28:18.697010,2025-10-01 16:14:56.360000,SHORT,3,2,25008.0,24995.25,153.0,SESSION_END,47.5,16
FA_SD50_R04_MA2_RT50,138,2025-10-02 14:26:45.109000,2025-10-02 16:14:59.739000,SHORT,1,0,25115.25,25119.75,-18.0,SESSION_END,48.5,13
FA_SD50_R04_MA2_RT50,154,2025-10-03 15:57:26.218000,2025-10-03 16:14:58.258001,LONG,1,0,24984.25,24982.25,-8.0,SESSION_END,44.5,16
FA_SD50_R04_MA2_RT50,166,2025-10-06 15:42:10.879000,2025-10-06 16:14:59.227000,LONG,2,1,25204.5,25177.0,-220.0,SESSION_END,10.5,12
FA_SD50_R04_MA2_RT50,185,2025-10-07 14:12:09.944001,2025-10-07 16:14:59.067000,SHORT,2,1,25047.0,25058.75,-94.0,SESSION_END,28.0,19
FA_SD50_R04_MA2_RT50,193,2025-10-08 15:19:15.799000,2025-10-08 16:14:59.148000,SHORT,2,1,25314.75,25332.75,-144.0,SESSION_END,7.5,8
FA_SD50_R04_MA2_RT50,210,2025-10-09 15:38:49.447000,2025-10-09 16:14:57.965000,SHORT,2,1,25289.0,25285.0,32.0,SESSION_END,21.5,17
FA_SD50_R04_MA2_RT50,336,2025-10-10 16:02:30.650000,2025-10-10 16:14:59.357000,SHORT,2,1,24425.0,24442.0,-136.0,SESSION_END,6.0,126
FA_SD50_R04_MA2_RT50,368,2025-10-13 16:05:30.881000,2025-10-13 16:14:56.794002,LONG,1,0,24899.25,24915.5,65.0,SESSION_END,42.0,32
FA_SD50_R04_MA2_RT50,416,2025-10-14 16:08:19.413000,2025-10-14 16:14:58.161001,LONG,1,0,24713.75,24730.25,66.0,SESSION_END,39.5,48
FA_SD50_R04_MA2_RT50,467,2025-10-15 16:01:17.332000,2025-10-15 16:14:59.909001,SHORT,1,0,24952.0,24942.25,39.0,SESSION_END,38.0,51
FA_SD50_R04_MA2_RT50,548,2025-10-16 16:09:40.911000,2025-10-16 16:14:59.911000,LONG,3,2,24775.5,24754.25,-255.0,SESSION_END,7.0,81
FA_SD50_R04_MA2_RT50,613,2025-10-17 15:30:40.202000,2025-10-17 16:14:59.062001,LONG,2,1,25000.0,25010.75,86.0,SESSION_END,23.0,65
FA_SD50_R04_MA2_RT50,622,2025-10-20 14:45:10.501001,2025-10-20 16:14:57.096000,LONG,2,1,25308.75,25316.5,62.0,SESSION_END,35.5,9
FA_SD50_R04_MA2_RT50,643,2025-10-21 16:02:33.305001,2025-10-21 16:14:58.569002,SHORT,1,0,25250.5,25244.75,23.0,SESSION_END,43.5,21
FA_SD50_R04_MA2_RT50,704,2025-10-22 16:02:38.551038,2025-10-22 16:14:59.827000,SHORT,1,0,25065.0,25054.5,42.0,SESSION_END,46.0,61
FA_SD50_R04_MA2_RT50,726,2025-10-23 13:35:23.667058,2025-10-23 16:14:59.977000,SHORT,3,2,25261.5,25268.0,-78.0,SESSION_END,22.0,22
FA_SD50_R04_MA2_RT50,739,2025-10-24 15:56:55.473006,2025-10-24 16:14:59.420000,LONG,1,0,25516.0,25506.5,-38.0,SESSION_END,16.0,13
FA_SD50_R04_MA2_RT50,745,2025-10-27 15:51:26.946000,2025-10-27 16:14:59.986004,SHORT,1,0,25965.75,25973.75,-32.0,SESSION_END,11.5,6
