config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,1,2025-09-22 09:32:23.092005,2025-09-22 10:02:33.805196,47077,30.18,8702,55778,LONG,2,3,546.0,532.0,45.5,-18.5,5.5625,76.47058823529412,8.25,13.0,0.0,5.5,SUCCESS,100.0,8815,1,9,"-30.0,-60.0",SESSION_START,187.8714,False,330.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,2,2025-09-22 10:02:33.805196,2025-09-22 10:42:45.471116,40051,40.19,55778,95828,SHORT,2,3,-294.0,-306.0,30.5,-24.5,4.725,65.76576576576576,9.625,16.6,1.0,4.5,FAILURE,87.14,8267,2,10,"-30.0,-60.0",SUCCESS,134.1429,True,70.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,3,2025-09-22 10:42:45.471116,2025-09-22 12:14:18.327108,74308,91.55,95828,170135,LONG,2,3,546.0,534.0,45.5,-15.75,3.7125,11.518324607329843,9.625,21.625,1.0,3.75,SUCCESS,100.0,16347,3,10,"-30.0,-60.0",FAILURE,236.2571,False,332.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,4,2025-09-22 12:14:18.327108,2025-09-22 12:41:12.030000,28878,26.9,170135,199012,SHORT,2,3,-294.0,-306.0,11.0,-24.5,4.3375,86.5,10.0,18.375000000000014,1.0,4.0,FAILURE,31.43,15744,4,12,"-30.0,-60.0",SUCCESS,96.9571,True,
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,5,2025-09-22 12:41:12.030000,2025-09-22 15:15:51.618003,90095,154.66,199012,289106,LONG,1,2,322.0,314.0,40.25,-12.0,3.6875,46.300000000000004,10.5,20.30000000000002,1.0,3.5,SUCCESS,100.0,,5,12,-30.0,FAILURE,253.2143,False,180.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,6,2025-09-22 15:15:51.618003,2025-09-22 15:42:59.790005,16204,27.14,289106,305309,SHORT,0,1,140.0,136.0,35.0,-1.75,2.975,13.9,11.25,17.3,1.0,2.75,SUCCESS,100.0,,6,15,,SUCCESS,42.1571,False,70.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,8,2025-09-23 09:40:55.281000,2025-09-23 10:00:01.009026,32072,19.1,372972,405043,SHORT,0,1,140.0,134.0,35.0,-5.5,4.2125,77.80000000000001,11.625,19.250000000000004,1.0,3.625,SUCCESS,100.0,,1,9,,SESSION_START,148.4571,False,68.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,9,2025-09-23 10:00:01.009026,2025-09-23 10:41:33.510000,49519,41.54,405043,454561,LONG,0,1,140.0,136.0,35.0,-1.5,4.875,75.60000000000001,13.0,16.400000000000002,1.0,4.875,SUCCESS,100.0,,2,10,,SUCCESS,202.5714,False,70.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,10,2025-09-23 10:41:33.510000,2025-09-23 11:42:16.088005,55236,60.71,454561,509796,SHORT,0,1,140.0,136.0,35.0,-9.25,4.4875,32.7,10.0,19.025,1.0,4.0,SUCCESS,100.0,,3,10,,SUCCESS,171.9286,False,70.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,11,2025-09-23 11:42:16.088005,2025-09-23 13:20:38.543000,77887,98.37,509796,587682,LONG,2,3,-294.0,-306.0,30.25,-24.5,4.1875,31.3,12.0,23.85000000000001,1.0,4.25,FAILURE,86.43,45451,4,11,"-30.0,-60.0",SUCCESS,260.1714,True,70.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,12,2025-09-23 13:20:38.543000,2025-09-23 13:30:16.374007,16341,9.63,587682,604022,SHORT,1,2,322.0,314.0,40.25,-10.5,3.6625,13.8,14.0,19.725,1.0,3.625,SUCCESS,100.0,,5,13,-30.0,FAILURE,50.6571,False,180.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,13,2025-09-23 13:30:16.374007,2025-09-23 13:39:16.196008,17476,9.0,604022,621497,LONG,2,3,-294.0,-306.0,19.0,-24.5,4.625,86.80000000000001,10.625,22.750000000000007,1.0,4.625,FAILURE,54.29,1453,6,13,"-30.0,-60.0",SUCCESS,65.6,True,70.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,14,2025-09-23 13:39:16.196008,2025-09-23 13:41:40.747004,7964,2.41,621497,629460,SHORT,0,1,140.0,136.0,35.0,-4.5,4.95,88.2,9.625,22.750000000000007,1.0,4.75,SUCCESS,100.0,,7,13,,FAILURE,25.8429,False,70.0
FA_SD35_R03_MA2_RT100,35.0,10.5,2,1.0,15,2025-09-23 13:41:40.747004,2025-09-23 13:48:15.331000,18685,6.58,629460,648144,LONG,1,2,322.0,314.0,40.25,-10.5,4.85,85.30000000000001,9.625,22.325000000000003,1.0,4.0,SUCCESS,100.0,,8,13,-30.0,SUCCESS,79.0571,False,180.0
