config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD50_R05_MA1_RT50,5,2025-09-22 14:32:19.518063,2025-09-22 16:14:59.801000,LONG,2,1,25003.0,24986.75,-130.0,SESSION_END,23.5,5
FA_SD50_R05_MA1_RT50,15,2025-09-23 16:02:44.479000,2025-09-23 16:14:58.531002,LONG,1,0,24851.0,24836.0,-60.0,SESSION_END,10.5,10
FA_SD50_R05_MA1_RT50,29,2025-09-24 14:53:35.774000,2025-09-24 16:14:59.916000,LONG,2,1,24722.75,24751.0,226.0,SESSION_END,38.5,14
FA_SD50_R05_MA1_RT50,56,2025-09-25 14:38:50.339048,2025-09-25 16:14:59.975000,SHORT,2,1,24613.5,24624.75,-90.0,SESSION_END,18.0,27
FA_SD50_R05_MA1_RT50,80,2025-09-26 14:26:18.459011,2025-09-26 16:14:59.400000,LONG,2,1,24717.25,24744.5,218.0,SESSION_END,31.0,24
FA_SD50_R05_MA1_RT50,91,2025-09-29 15:02:40.637000,2025-09-29 16:14:59.958001,LONG,2,1,24813.25,24829.5,130.0,SESSION_END,45.0,11
FA_SD50_R05_MA1_RT50,109,2025-09-30 15:52:58.505007,2025-09-30 16:14:59.908000,LONG,2,1,24883.0,24858.25,-198.0,SESSION_END,36.5,18
FA_SD50_R05_MA1_RT50,125,2025-10-01 13:28:18.697010,2025-10-01 16:14:56.360000,SHORT,2,1,25000.5,24995.25,42.0,SESSION_END,47.5,16
FA_SD50_R05_MA1_RT50,138,2025-10-02 14:26:45.109000,2025-10-02 16:14:59.739000,SHORT,1,0,25115.25,25119.75,-18.0,SESSION_END,48.5,13
FA_SD50_R05_MA1_RT50,154,2025-10-03 15:57:26.218000,2025-10-03 16:14:58.258001,LONG,1,0,24984.25,24982.25,-8.0,SESSION_END,44.5,16
FA_SD50_R05_MA1_RT50,166,2025-10-06 15:42:10.879000,2025-10-06 16:14:59.227000,LONG,2,1,25202.0,25177.0,-200.0,SESSION_END,10.5,12
FA_SD50_R05_MA1_RT50,185,2025-10-07 14:12:09.944001,2025-10-07 16:14:59.067000,SHORT,2,1,25049.5,25058.75,-74.0,SESSION_END,28.0,19
