config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD20_R05_MA1_RT80,26,2025-09-22 15:52:27.464000,2025-09-22 16:14:59.801000,SHORT,2,1,25000.75,24986.75,112.0,SESSION_END,76.25,26
FA_SD20_R05_MA1_RT80,71,2025-09-23 16:01:02.099068,2025-09-23 16:14:58.531002,SHORT,2,1,24842.25,24836.0,50.0,SESSION_END,62.5,45
FA_SD20_R05_MA1_RT80,125,2025-09-24 15:55:00.767000,2025-09-24 16:14:59.916000,LONG,2,1,24736.25,24751.0,118.0,SESSION_END,66.25,54
FA_SD20_R05_MA1_RT80,230,2025-09-25 15:54:30.000000,2025-09-25 16:14:59.975000,SHORT,2,1,24633.75,24624.75,72.0,SESSION_END,73.75,105
FA_SD20_R05_MA1_RT80,331,2025-09-26 16:13:46.294001,2025-09-26 16:14:59.400000,SHORT,1,0,24742.0,24744.5,-10.0,SESSION_END,8.75,101
FA_SD20_R05_MA1_RT80,382,2025-09-29 15:47:32.573000,2025-09-29 16:14:59.958001,LONG,2,1,24829.5,24829.5,0.0,SESSION_END,68.75,51
FA_SD20_R05_MA1_RT80,462,2025-09-30 16:14:53.735021,2025-09-30 16:14:59.908000,LONG,1,0,24856.5,24858.25,7.0,SESSION_END,15.0,80
FA_SD20_R05_MA1_RT80,519,2025-10-01 16:05:13.223014,2025-10-01 16:14:56.360000,SHORT,1,0,24994.5,24995.25,-3.0,SESSION_END,8.75,57
FA_SD20_R05_MA1_RT80,568,2025-10-02 15:59:09.248000,2025-10-02 16:14:59.739000,SHORT,2,1,25114.75,25119.75,-40.0,SESSION_END,26.25,49
FA_SD20_R05_MA1_RT80,640,2025-10-03 15:57:20.357000,2025-10-03 16:14:58.258001,SHORT,2,1,24993.5,24982.25,90.0,SESSION_END,73.75,72
FA_SD20_R05_MA1_RT80,686,2025-10-06 16:00:04.591000,2025-10-06 16:14:59.227000,LONG,1,0,25179.0,25177.0,-8.0,SESSION_END,55.0,46
FA_SD20_R05_MA1_RT80,768,2025-10-07 16:00:43.689009,2025-10-07 16:14:59.067000,LONG,1,0,25057.0,25058.75,7.0,SESSION_END,60.0,82
FA_SD20_R05_MA1_RT80,798,2025-10-08 15:54:40.114002,2025-10-08 16:14:59.148000,SHORT,2,1,25336.5,25332.75,30.0,SESSION_END,55.0,30
FA_SD20_R05_MA1_RT80,864,2025-10-09 15:59:56.911011,2025-10-09 16:14:57.965000,LONG,2,1,25288.25,25285.0,-26.0,SESSION_END,32.5,66
FA_SD20_R05_MA1_RT80,1330,2025-10-10 16:12:34.724000,2025-10-10 16:14:59.357000,SHORT,1,0,24438.25,24442.0,-15.0,SESSION_END,10.0,466
FA_SD20_R05_MA1_RT80,1453,2025-10-13 16:01:00.509000,2025-10-13 16:14:56.794002,SHORT,1,0,24912.0,24915.5,-14.0,SESSION_END,65.0,123
FA_SD20_R05_MA1_RT80,1646,2025-10-14 16:12:24.349000,2025-10-14 16:14:58.161001,SHORT,1,0,24725.5,24730.25,-19.0,SESSION_END,31.25,193
FA_SD20_R05_MA1_RT80,1817,2025-10-15 16:01:15.538013,2025-10-15 16:14:59.909001,SHORT,2,1,24953.0,24942.25,86.0,SESSION_END,75.0,171
FA_SD20_R05_MA1_RT80,2142,2025-10-16 16:12:24.972000,2025-10-16 16:14:59.911000,LONG,2,1,24765.5,24754.25,-90.0,SESSION_END,15.0,325
FA_SD20_R05_MA1_RT80,2377,2025-10-17 16:05:05.084000,2025-10-17 16:14:59.062001,LONG,1,0,25011.5,25010.75,-3.0,SESSION_END,22.5,235
FA_SD20_R05_MA1_RT80,2418,2025-10-20 16:11:37.525022,2025-10-20 16:14:57.096000,LONG,1,0,25318.75,25316.5,-9.0,SESSION_END,28.75,41
FA_SD20_R05_MA1_RT80,2489,2025-10-21 16:14:17.563000,2025-10-21 16:14:58.569002,SHORT,1,0,25245.0,25244.75,1.0,SESSION_END,7.5,71
FA_SD20_R05_MA1_RT80,2722,2025-10-22 16:08:34.549000,2025-10-22 16:14:59.827000,SHORT,2,1,25070.0,25054.5,124.0,SESSION_END,78.75,233
FA_SD20_R05_MA1_RT80,2798,2025-10-23 16:04:16.881000,2025-10-23 16:14:59.977000,SHORT,2,1,25273.0,25268.0,40.0,SESSION_END,75.0,76
FA_SD20_R05_MA1_RT80,2872,2025-10-24 16:13:26.964003,2025-10-24 16:14:59.420000,LONG,1,0,25505.5,25506.5,4.0,SESSION_END,25.0,74
FA_SD20_R05_MA1_RT80,2903,2025-10-27 15:54:20.021013,2025-10-27 16:14:59.986004,LONG,2,1,25974.75,25973.75,-8.0,SESSION_END,7.5,31
FA_SD20_R05_MA1_RT80,2955,2025-10-28 15:59:57.246000,2025-10-28 16:14:59.466000,SHORT,2,1,26164.125,26157.0,57.0,SESSION_END,42.5,52
FA_SD20_R05_MA1_RT80,3239,2025-10-29 16:14:45.407000,2025-10-29 16:14:59.593001,SHORT,1,0,26228.0,26230.25,-9.0,SESSION_END,0.0,284
FA_SD20_R05_MA1_RT80,3432,2025-10-30 16:12:23.738000,2025-10-30 16:14:59.886000,SHORT,1,0,25999.0,25996.75,9.0,SESSION_END,47.5,193
FA_SD20_R05_MA1_RT80,3564,2025-10-31 16:00:32.558000,2025-10-31 16:14:59.777001,LONG,2,1,25977.0,25984.25,58.0,SESSION_END,73.75,132
FA_SD20_R05_MA1_RT80,3652,2025-11-03 16:11:55.672000,2025-11-03 16:14:59.981000,SHORT,1,0,26127.5,26125.25,9.0,SESSION_END,60.0,88
FA_SD20_R05_MA1_RT80,3798,2025-11-04 16:08:47.725005,2025-11-04 16:14:59.568001,LONG,1,0,25562.75,25567.25,18.0,SESSION_END,30.0,146
FA_SD20_R05_MA1_RT80,3921,2025-11-05 16:10:40.113019,2025-11-05 16:14:59.952001,LONG,2,1,25710.0,25704.75,-42.0,SESSION_END,6.25,123
FA_SD20_R05_MA1_RT80,4178,2025-11-06 16:14:02.288000,2025-11-06 16:14:59.987000,SHORT,1,0,25290.25,25290.25,-0.0,SESSION_END,16.25,257
FA_SD20_R05_MA1_RT80,4457,2025-11-07 16:04:00.424004,2025-11-07 16:14:59.188000,SHORT,1,0,25196.75,25198.5,-7.0,SESSION_END,61.25,279
FA_SD20_R05_MA1_RT80,4550,2025-11-10 16:06:18.818007,2025-11-10 16:14:59.165004,LONG,2,1,25733.5,25734.75,10.0,SESSION_END,22.5,93
FA_SD20_R05_MA1_RT80,4666,2025-11-11 16:12:43.706001,2025-11-11 16:14:59.117001,SHORT,1,0,25674.75,25676.0,-5.0,SESSION_END,26.25,116
