config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD35_R05_MA1_RT50,11,2025-09-22 15:36:00.011011,2025-09-22 16:14:59.801000,LONG,2,1,24999.25,24986.75,-100.0,SESSION_END,24.29,11
FA_SD35_R05_MA1_RT50,37,2025-09-23 16:02:18.097008,2025-09-23 16:14:58.531002,LONG,1,0,24843.5,24836.0,-30.0,SESSION_END,36.43,26
FA_SD35_R05_MA1_RT50,68,2025-09-24 15:58:59.179000,2025-09-24 16:14:59.916000,SHORT,1,0,24745.0,24751.0,-24.0,SESSION_END,27.86,31
FA_SD35_R05_MA1_RT50,118,2025-09-25 15:54:30.053000,2025-09-25 16:14:59.975000,LONG,1,0,24629.0,24624.75,-17.0,SESSION_END,49.29,50
FA_SD35_R05_MA1_RT50,167,2025-09-26 15:54:36.318010,2025-09-26 16:14:59.400000,SHORT,2,1,24733.5,24744.5,-88.0,SESSION_END,33.57,49
FA_SD35_R05_MA1_RT50,196,2025-09-29 15:47:32.568000,2025-09-29 16:14:59.958001,LONG,1,0,24834.0,24829.5,-18.0,SESSION_END,40.71,29
FA_SD35_R05_MA1_RT50,240,2025-09-30 16:04:17.736002,2025-09-30 16:14:59.908000,LONG,1,0,24872.75,24858.25,-58.0,SESSION_END,15.0,44
FA_SD35_R05_MA1_RT50,269,2025-10-01 16:00:01.676006,2025-10-01 16:14:56.360000,LONG,1,0,25008.0,24995.25,-51.0,SESSION_END,13.57,29
FA_SD35_R05_MA1_RT50,297,2025-10-02 13:42:36.419239,2025-10-02 16:14:59.739000,LONG,2,1,25103.75,25119.75,128.0,SESSION_END,40.0,28
FA_SD35_R05_MA1_RT50,337,2025-10-03 16:04:49.034042,2025-10-03 16:14:58.258001,LONG,1,0,24976.0,24982.25,25.0,SESSION_END,26.43,40
FA_SD35_R05_MA1_RT50,360,2025-10-06 16:00:04.302000,2025-10-06 16:14:59.227000,SHORT,1,0,25179.25,25177.0,9.0,SESSION_END,12.14,23
FA_SD35_R05_MA1_RT50,403,2025-10-07 15:59:57.817007,2025-10-07 16:14:59.067000,SHORT,2,1,25053.5,25058.75,-42.0,SESSION_END,4.29,43
FA_SD35_R05_MA1_RT50,426,2025-10-08 16:00:26.727009,2025-10-08 16:14:59.148000,LONG,1,0,25324.75,25332.75,32.0,SESSION_END,32.14,23
FA_SD35_R05_MA1_RT50,447,2025-10-09 15:59:57.049018,2025-10-09 16:14:57.965000,SHORT,1,0,25294.0,25285.0,36.0,SESSION_END,30.71,21
FA_SD35_R05_MA1_RT50,687,2025-10-10 16:02:34.594000,2025-10-10 16:14:59.357000,SHORT,2,1,24425.25,24442.0,-134.0,SESSION_END,12.86,240
