config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,1,2025-09-22 09:33:29.489000,2025-09-22 10:02:33.805261,44466,29.07,11378,55843,LONG,2,3,576.0,562.0,48.0,-24.0,4.6125,17.77777777777778,8.25,13.0,0.0,4.75,SUCCESS,80.0,11241,1,9,"-40.0,-80.0",SESSION_START,192.375,False,426.0
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,2,2025-09-22 10:02:33.805261,2025-09-22 10:13:13.473000,10905,10.66,55843,66747,SHORT,0,1,128.0,124.0,32.0,-0.5,4.725,65.76576576576576,9.625,16.6,1.0,4.5,SUCCESS,80.0,,2,10,,SUCCESS,43.7969,False,80.0
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,3,2025-09-22 10:13:13.473000,2025-09-22 10:21:39.443013,8294,8.43,66747,75040,LONG,0,1,128.0,124.0,32.0,-0.5,4.0125,6.7669172932330826,9.625,17.775000000000006,1.0,4.0,SUCCESS,80.0,,3,10,,SUCCESS,32.2969,False,80.0
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,4,2025-09-22 10:21:39.443013,2025-09-22 10:51:05.562030,28552,29.44,75040,103591,SHORT,2,3,-288.0,-300.0,5.5,-24.0,3.6625,1.3377926421404682,9.5,19.125,1.0,3.625,FAILURE,11.25,12446,4,10,"-40.0,-80.0",SUCCESS,76.9125,False,
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,5,2025-09-22 10:51:05.562030,2025-09-22 12:16:00.213001,69130,84.91,103591,172720,LONG,1,2,320.0,312.0,40.0,-22.25,3.525,11.62227602905569,9.0,21.625,1.0,3.125,SUCCESS,80.0,,5,10,-40.0,FAILURE,242.2031,False,222.0
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,6,2025-09-22 12:16:00.213001,2025-09-22 13:48:45.998003,68797,92.76,172720,241516,SHORT,2,3,-288.0,-300.0,9.25,-24.0,4.7,95.10000000000001,9.375,15.925000000000002,1.0,4.5,FAILURE,23.12,9845,6,12,"-40.0,-80.0",SUCCESS,191.0,False,
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,8,2025-09-23 09:41:12.274023,2025-09-23 12:08:23.610014,152569,147.19,373915,526483,SHORT,0,1,128.0,122.0,32.0,-14.25,4.1625,76.80000000000001,11.625,19.250000000000004,1.0,3.625,SUCCESS,80.0,,1,9,,SESSION_START,627.5469,False,78.0
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,9,2025-09-23 12:08:23.610014,2025-09-23 13:25:58.661000,68179,77.58,526483,594661,LONG,2,3,-288.0,-300.0,25.5,-24.0,4.1375,31.6,11.5,28.650000000000002,1.0,3.625,FAILURE,63.75,13348,2,12,"-40.0,-80.0",SUCCESS,197.85,False,80.0
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,10,2025-09-23 13:25:58.661000,2025-09-23 13:35:26.295031,17183,9.46,594661,611843,SHORT,0,1,128.0,124.0,32.0,-4.5,3.975,40.300000000000004,8.375,16.800000000000008,1.0,4.0,SUCCESS,80.0,,3,13,,FAILURE,66.1562,False,80.0
FA_SD40_R04_MA2_RT80,40.0,16.0,2,0.8,11,2025-09-23 13:35:26.295031,2025-09-23 13:40:26.669000,13125,5.01,611843,624967,LONG,2,3,-288.0,-300.0,3.5,-24.0,5.4,92.0,9.625,21.8,1.0,5.375,FAILURE,8.75,7177,4,13,"-40.0,-80.0",SUCCESS,40.95,False,
