config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD30_R03_MA2_RT70,9,2025-09-22 15:38:05.997007,2025-09-22 16:14:59.801000,LONG,3,2,24989.5,24986.75,-33.0,SESSION_END,60.0,9
FA_SD30_R03_MA2_RT70,37,2025-09-23 16:02:33.497004,2025-09-23 16:14:58.531002,LONG,2,1,24843.5,24836.0,-60.0,SESSION_END,27.5,28
FA_SD30_R03_MA2_RT70,66,2025-09-24 16:03:53.023000,2025-09-24 16:14:59.916000,SHORT,1,0,24753.25,24751.0,9.0,SESSION_END,39.17,29
FA_SD30_R03_MA2_RT70,116,2025-09-25 15:54:22.286000,2025-09-25 16:14:59.975000,LONG,2,1,24623.0,24624.75,14.0,SESSION_END,62.5,50
FA_SD30_R03_MA2_RT70,173,2025-09-26 15:54:40.004016,2025-09-26 16:14:59.400000,SHORT,3,2,24735.5,24744.5,-108.0,SESSION_END,45.0,57
FA_SD30_R03_MA2_RT70,196,2025-09-29 15:40:46.338000,2025-09-29 16:14:59.958001,LONG,2,1,24825.25,24829.5,34.0,SESSION_END,61.67,23
FA_SD30_R03_MA2_RT70,238,2025-09-30 16:04:33.081000,2025-09-30 16:14:59.908000,LONG,2,1,24867.0,24858.25,-70.0,SESSION_END,21.67,42
FA_SD30_R03_MA2_RT70,261,2025-10-01 16:00:54.881038,2025-10-01 16:14:56.360000,LONG,1,0,24997.25,24995.25,-8.0,SESSION_END,23.33,23
FA_SD30_R03_MA2_RT70,281,2025-10-02 14:25:57.138008,2025-10-02 16:14:59.739000,LONG,3,2,25105.25,25119.75,174.0,SESSION_END,40.83,20
FA_SD30_R03_MA2_RT70,321,2025-10-03 15:59:45.370000,2025-10-03 16:14:58.258001,SHORT,3,2,24989.75,24982.25,90.0,SESSION_END,23.33,40
FA_SD30_R03_MA2_RT70,344,2025-10-06 15:59:45.204000,2025-10-06 16:14:59.227000,SHORT,1,0,25183.75,25177.0,27.0,SESSION_END,29.17,23
FA_SD30_R03_MA2_RT70,387,2025-10-07 16:00:02.320000,2025-10-07 16:14:59.067000,SHORT,2,1,25058.5,25058.75,-2.0,SESSION_END,15.0,43
FA_SD30_R03_MA2_RT70,399,2025-10-08 15:56:24.562003,2025-10-08 16:14:59.148000,SHORT,2,1,25339.25,25332.75,52.0,SESSION_END,47.5,12
FA_SD30_R03_MA2_RT70,424,2025-10-09 16:00:14.087008,2025-10-09 16:14:57.965000,SHORT,1,0,25299.0,25285.0,56.0,SESSION_END,52.5,25
FA_SD30_R03_MA2_RT70,653,2025-10-10 16:02:47.497000,2025-10-10 16:14:59.357000,LONG,3,2,24423.1667,24442.0,226.0,SESSION_END,52.5,229
FA_SD30_R03_MA2_RT70,713,2025-10-13 15:56:25.282017,2025-10-13 16:14:56.794002,LONG,3,2,24917.0,24915.5,-18.0,SESSION_END,21.67,60
FA_SD30_R03_MA2_RT70,814,2025-10-14 16:08:20.326001,2025-10-14 16:14:58.161001,SHORT,3,2,24721.0,24730.25,-111.0,SESSION_END,36.67,101
FA_SD30_R03_MA2_RT70,904,2025-10-15 16:01:17.332000,2025-10-15 16:14:59.909001,LONG,3,2,24943.0,24942.25,-9.0,SESSION_END,40.83,90
FA_SD30_R03_MA2_RT70,1059,2025-10-16 16:12:27.966000,2025-10-16 16:14:59.911000,LONG,2,1,24764.125,24754.25,-79.0,SESSION_END,15.83,155
FA_SD30_R03_MA2_RT70,1201,2025-10-17 15:47:09.227001,2025-10-17 16:14:59.062001,SHORT,3,2,24999.0,25010.75,-141.0,SESSION_END,46.67,142
FA_SD30_R03_MA2_RT70,1223,2025-10-20 16:11:38.312005,2025-10-20 16:14:57.096000,SHORT,1,0,25323.25,25316.5,27.0,SESSION_END,38.33,22
FA_SD30_R03_MA2_RT70,1257,2025-10-21 16:02:33.360001,2025-10-21 16:14:58.569002,LONG,3,2,25240.25,25244.75,54.0,SESSION_END,21.67,34
FA_SD30_R03_MA2_RT70,1375,2025-10-22 16:02:38.551038,2025-10-22 16:14:59.827000,LONG,3,2,25055.8333,25054.5,-16.0,SESSION_END,38.33,118
FA_SD30_R03_MA2_RT70,1417,2025-10-23 16:04:20.806018,2025-10-23 16:14:59.977000,SHORT,2,1,25275.5,25268.0,60.0,SESSION_END,60.0,42
FA_SD30_R03_MA2_RT70,1445,2025-10-24 15:56:50.232000,2025-10-24 16:14:59.420000,LONG,3,2,25509.0,25506.5,-30.0,SESSION_END,20.0,28
FA_SD30_R03_MA2_RT70,1461,2025-10-27 15:51:49.005001,2025-10-27 16:14:59.986004,SHORT,2,1,25973.0,25973.75,-6.0,SESSION_END,28.33,16
FA_SD30_R03_MA2_RT70,1487,2025-10-28 16:00:14.289000,2025-10-28 16:14:59.466000,SHORT,3,2,26162.5833,26157.0,67.0,SESSION_END,10.0,26
FA_SD30_R03_MA2_RT70,1621,2025-10-29 16:12:05.213003,2025-10-29 16:14:59.593001,SHORT,2,1,26224.25,26230.25,-48.0,SESSION_END,64.17,134
FA_SD30_R03_MA2_RT70,1734,2025-10-30 16:10:33.464002,2025-10-30 16:14:59.886000,SHORT,2,1,25997.75,25996.75,8.0,SESSION_END,22.5,113
FA_SD30_R03_MA2_RT70,1800,2025-10-31 15:59:58.586000,2025-10-31 16:14:59.777001,LONG,3,2,25985.0,25984.25,-9.0,SESSION_END,15.0,66
FA_SD30_R03_MA2_RT70,1840,2025-11-03 16:11:29.809010,2025-11-03 16:14:59.981000,SHORT,1,0,26133.5,26125.25,33.0,SESSION_END,60.0,40
FA_SD30_R03_MA2_RT70,1913,2025-11-04 16:08:59.095000,2025-11-04 16:14:59.568001,SHORT,2,1,25563.375,25567.25,-31.0,SESSION_END,13.33,73
