config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD15_R04_MA1_RT60,56,2025-09-22 16:11:32.831000,2025-09-22 16:14:59.801000,SHORT,1,0,24983.5,24986.75,-13.0,SESSION_END,20.0,56
FA_SD15_R04_MA1_RT60,179,2025-09-23 16:02:18.097000,2025-09-23 16:14:58.531002,SHORT,2,1,24846.0,24836.0,80.0,SESSION_END,56.67,123
FA_SD15_R04_MA1_RT60,306,2025-09-24 16:14:36.800000,2025-09-24 16:14:59.916000,SHORT,1,0,24750.75,24751.0,-1.0,SESSION_END,5.0,127
FA_SD15_R04_MA1_RT60,548,2025-09-25 16:08:13.034015,2025-09-25 16:14:59.975000,LONG,2,1,24622.5,24624.75,18.0,SESSION_END,10.0,242
FA_SD15_R04_MA1_RT60,789,2025-09-26 16:05:11.721006,2025-09-26 16:14:59.400000,SHORT,2,1,24737.5,24744.5,-56.0,SESSION_END,36.67,241
FA_SD15_R04_MA1_RT60,913,2025-09-29 16:14:31.806014,2025-09-29 16:14:59.958001,SHORT,1,0,24826.0,24829.5,-14.0,SESSION_END,0.0,124
FA_SD15_R04_MA1_RT60,1127,2025-09-30 16:08:16.685000,2025-09-30 16:14:59.908000,LONG,2,1,24865.75,24858.25,-60.0,SESSION_END,15.0,214
FA_SD15_R04_MA1_RT60,1258,2025-10-01 16:01:50.522000,2025-10-01 16:14:56.360000,SHORT,2,1,24999.75,24995.25,36.0,SESSION_END,26.67,131
FA_SD15_R04_MA1_RT60,1400,2025-10-02 16:00:55.337002,2025-10-02 16:14:59.739000,LONG,1,0,25119.0,25119.75,3.0,SESSION_END,41.67,142
FA_SD15_R04_MA1_RT60,1621,2025-10-03 16:03:44.971001,2025-10-03 16:14:58.258001,LONG,2,1,24978.25,24982.25,32.0,SESSION_END,26.67,221
FA_SD15_R04_MA1_RT60,1729,2025-10-06 16:02:52.896000,2025-10-06 16:14:59.227000,LONG,2,1,25187.0,25177.0,-80.0,SESSION_END,0.0,108
FA_SD15_R04_MA1_RT60,1926,2025-10-07 16:00:03.084000,2025-10-07 16:14:59.067000,SHORT,2,1,25057.5,25058.75,-10.0,SESSION_END,33.33,197
FA_SD15_R04_MA1_RT60,2009,2025-10-08 15:58:07.550003,2025-10-08 16:14:59.148000,LONG,2,1,25332.0,25332.75,6.0,SESSION_END,28.33,83
FA_SD15_R04_MA1_RT60,2148,2025-10-09 15:59:48.022000,2025-10-09 16:14:57.965000,SHORT,2,1,25292.0,25285.0,56.0,SESSION_END,38.33,139
FA_SD15_R04_MA1_RT60,3282,2025-10-10 16:12:41.512001,2025-10-10 16:14:59.357000,LONG,1,0,24439.5,24442.0,10.0,SESSION_END,56.67,1134
FA_SD15_R04_MA1_RT60,3572,2025-10-13 16:10:39.979018,2025-10-13 16:14:56.794002,LONG,2,1,24917.0,24915.5,-12.0,SESSION_END,1.67,290
FA_SD15_R04_MA1_RT60,4009,2025-10-14 16:12:23.925000,2025-10-14 16:14:58.161001,SHORT,2,1,24728.0,24730.25,-18.0,SESSION_END,38.33,437
FA_SD15_R04_MA1_RT60,4417,2025-10-15 16:13:28.858000,2025-10-15 16:14:59.909001,LONG,1,0,24937.5,24942.25,19.0,SESSION_END,36.67,408
FA_SD15_R04_MA1_RT60,5169,2025-10-16 16:13:56.870000,2025-10-16 16:14:59.911000,SHORT,2,1,24756.75,24754.25,20.0,SESSION_END,11.67,752
FA_SD15_R04_MA1_RT60,5745,2025-10-17 16:05:05.084000,2025-10-17 16:14:59.062001,SHORT,1,0,25011.5,25010.75,3.0,SESSION_END,38.33,576
FA_SD15_R04_MA1_RT60,5865,2025-10-20 16:10:53.013004,2025-10-20 16:14:57.096000,SHORT,2,1,25313.0,25316.5,-28.0,SESSION_END,6.67,120
FA_SD15_R04_MA1_RT60,6046,2025-10-21 16:12:54.869000,2025-10-21 16:14:58.569002,SHORT,2,1,25241.5,25244.75,-26.0,SESSION_END,8.33,181
FA_SD15_R04_MA1_RT60,6568,2025-10-22 16:13:18.398000,2025-10-22 16:14:59.827000,LONG,1,0,25051.25,25054.5,13.0,SESSION_END,45.0,522
FA_SD15_R04_MA1_RT60,6767,2025-10-23 16:09:44.867016,2025-10-23 16:14:59.977000,LONG,2,1,25269.0,25268.0,-8.0,SESSION_END,10.0,199
FA_SD15_R04_MA1_RT60,6925,2025-10-24 16:06:37.570000,2025-10-24 16:14:59.420000,LONG,2,1,25508.5,25506.5,-16.0,SESSION_END,30.0,158
FA_SD15_R04_MA1_RT60,7006,2025-10-27 16:14:55.055000,2025-10-27 16:14:59.986004,LONG,1,0,25975.0,25973.75,-5.0,SESSION_END,3.33,81
FA_SD15_R04_MA1_RT60,7113,2025-10-28 16:03:39.344000,2025-10-28 16:14:59.466000,LONG,2,1,26161.5,26157.0,-36.0,SESSION_END,10.0,107
FA_SD15_R04_MA1_RT60,7830,2025-10-29 16:14:45.432000,2025-10-29 16:14:59.593001,LONG,1,0,26229.25,26230.25,4.0,SESSION_END,35.0,717
FA_SD15_R04_MA1_RT60,8272,2025-10-30 16:14:30.191000,2025-10-30 16:14:59.886000,LONG,1,0,25989.5,25996.75,29.0,SESSION_END,48.33,442
FA_SD15_R04_MA1_RT60,8580,2025-10-31 16:13:19.121001,2025-10-31 16:14:59.777001,LONG,2,1,25983.0,25984.25,10.0,SESSION_END,1.67,308
FA_SD15_R04_MA1_RT60,8797,2025-11-03 16:11:54.062000,2025-11-03 16:14:59.981000,LONG,2,1,26126.0,26125.25,-6.0,SESSION_END,33.33,217
FA_SD15_R04_MA1_RT60,9108,2025-11-04 16:09:00.022002,2025-11-04 16:14:59.568001,SHORT,2,1,25560.75,25567.25,-52.0,SESSION_END,20.0,311
FA_SD15_R04_MA1_RT60,9376,2025-11-05 16:11:08.956000,2025-11-05 16:14:59.952001,SHORT,2,1,25707.75,25704.75,24.0,SESSION_END,46.67,268
FA_SD15_R04_MA1_RT60,9957,2025-11-06 16:14:10.956000,2025-11-06 16:14:59.987000,SHORT,1,0,25290.5,25290.25,1.0,SESSION_END,18.33,581
FA_SD15_R04_MA1_RT60,10574,2025-11-07 16:07:15.010002,2025-11-07 16:14:59.188000,SHORT,2,1,25192.5,25198.5,-48.0,SESSION_END,33.33,617
FA_SD15_R04_MA1_RT60,10788,2025-11-10 16:02:51.929000,2025-11-10 16:14:59.165004,SHORT,2,1,25732.5,25734.75,-18.0,SESSION_END,15.0,214
FA_SD15_R04_MA1_RT60,11049,2025-11-11 16:10:23.170003,2025-11-11 16:14:59.117001,LONG,1,0,25669.25,25676.0,27.0,SESSION_END,55.0,261
FA_SD15_R04_MA1_RT60,11370,2025-11-12 16:09:03.510000,2025-11-12 16:14:59.517000,SHORT,2,1,25646.75,25647.5,-6.0,SESSION_END,43.33,321
FA_SD15_R04_MA1_RT60,12013,2025-11-13 16:09:12.802000,2025-11-13 16:14:59.997000,LONG,2,1,25145.625,25156.25,85.0,SESSION_END,48.33,643
FA_SD15_R04_MA1_RT60,12686,2025-11-14 16:13:23.925000,2025-11-14 16:14:59.937000,LONG,1,0,25131.25,25132.25,4.0,SESSION_END,56.67,673
FA_SD15_R04_MA1_RT60,13286,2025-11-17 16:14:37.020000,2025-11-17 16:14:59.620002,LONG,1,0,24924.0,24920.75,-13.0,SESSION_END,15.0,600
FA_SD15_R04_MA1_RT60,14511,2025-11-18 16:10:06.338001,2025-11-18 16:14:59.019000,LONG,2,1,24566.0,24561.75,-34.0,SESSION_END,43.33,1225
FA_SD15_R04_MA1_RT60,15324,2025-11-19 16:12:22.841000,2025-11-19 16:14:59.811000,SHORT,2,1,24721.25,24723.75,-20.0,SESSION_END,36.67,813
