config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,1,2025-09-22 09:33:29.489000,2025-09-22 09:55:02.478002,34637,21.55,11378,46014,LONG,2,3,432.0,418.0,36.0,-22.0,4.6125,17.77777777777778,8.25,13.0,0.0,4.75,SUCCESS,60.0,8402,1,9,"-30.0,-60.0",SESSION_START,202.9375,False,378.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,2,2025-09-22 09:55:02.478002,2025-09-22 10:13:13.473000,20734,18.18,46014,66747,SHORT,0,1,96.0,92.0,24.0,-8.5,4.25,14.207650273224045,9.625,16.950000000000006,1.0,3.5,SUCCESS,60.0,,2,9,,SUCCESS,111.9583,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,3,2025-09-22 10:13:13.473000,2025-09-22 10:20:21.815000,6952,7.14,66747,73698,LONG,0,1,96.0,92.0,24.0,-0.5,4.0125,6.7669172932330826,9.625,17.775000000000006,1.0,4.0,SUCCESS,60.0,,3,10,,SUCCESS,36.5417,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,4,2025-09-22 10:20:21.815000,2025-09-22 10:42:45.471072,22087,22.39,73698,95784,SHORT,2,3,-336.0,-348.0,2.5,-28.0,4.0375,12.244897959183673,9.5,19.125,1.0,3.875,FAILURE,1.88,8086,4,10,"-30.0,-60.0",SUCCESS,60.3375,True,
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,5,2025-09-22 10:42:45.471072,2025-09-22 12:09:56.249206,67688,87.18,95784,163471,LONG,1,2,240.0,232.0,30.0,-16.25,3.7125,11.518324607329843,9.625,21.625,1.0,3.75,SUCCESS,60.0,,5,10,-30.0,FAILURE,311.375,False,206.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,6,2025-09-22 12:09:56.249206,2025-09-22 12:34:38.624000,29675,24.71,163471,193145,SHORT,2,3,-336.0,-348.0,8.5,-28.0,3.925,54.1,10.0,15.925000000000002,1.0,3.5,FAILURE,21.25,5584,6,12,"-30.0,-60.0",SUCCESS,88.475,True,
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,7,2025-09-22 12:34:38.624000,2025-09-22 14:16:45.570067,64353,102.12,193145,257497,LONG,0,1,96.0,92.0,24.0,-10.25,3.4,12.200000000000001,10.25,17.650000000000002,1.0,3.25,SUCCESS,60.0,,7,12,,FAILURE,278.4583,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,8,2025-09-22 14:16:45.570067,2025-09-22 16:11:32.831000,87758,114.79,257497,345254,SHORT,1,2,240.0,232.0,30.0,-13.75,3.0875,7.6000000000000005,10.25,15.950000000000003,1.0,3.0,SUCCESS,60.0,,8,14,-30.0,SUCCESS,331.2917,False,206.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,10,2025-09-23 09:41:12.274023,2025-09-23 09:58:15.715040,28215,17.06,373915,402129,SHORT,0,1,96.0,90.0,24.0,-10.5,4.1625,76.80000000000001,11.625,19.250000000000004,1.0,3.625,SUCCESS,60.0,,1,9,,SESSION_START,193.1667,False,78.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,11,2025-09-23 09:58:15.715040,2025-09-23 10:11:08.056023,19357,12.87,402129,421485,LONG,0,1,96.0,92.0,24.0,-7.5,5.475,91.5,11.625,16.400000000000002,1.0,6.0,SUCCESS,60.0,,2,9,,SUCCESS,123.2292,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,12,2025-09-23 10:11:08.056023,2025-09-23 10:24:47.864000,15460,13.66,421485,436944,SHORT,0,1,96.0,92.0,24.0,-1.25,4.7375,64.4,14.125,19.67500000000001,1.0,4.75,SUCCESS,60.0,,3,10,,SUCCESS,93.0625,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,13,2025-09-23 10:24:47.864000,2025-09-23 10:28:17.475000,4665,3.49,436944,441608,LONG,0,1,96.0,92.0,24.0,-4.0,4.8625,68.4,11.5,19.025,1.0,4.625,SUCCESS,60.0,,4,10,,SUCCESS,25.7708,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,14,2025-09-23 10:28:17.475000,2025-09-23 11:02:25.432006,34639,34.13,441608,476246,SHORT,1,2,240.0,232.0,30.0,-12.0,4.3875,33.1,11.5,19.025,1.0,4.0,SUCCESS,60.0,,5,10,-30.0,SUCCESS,176.625,False,206.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,15,2025-09-23 11:02:25.432006,2025-09-23 11:12:55.814000,10296,10.51,476246,486541,LONG,0,1,96.0,92.0,24.0,-4.75,4.3875,26.5,12.0,23.425000000000004,1.0,3.75,SUCCESS,60.0,,6,11,,SUCCESS,45.0833,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,16,2025-09-23 11:12:55.814000,2025-09-23 11:41:00.746000,21613,28.08,486541,508153,SHORT,0,1,96.0,92.0,24.0,-8.75,3.95,9.0,11.75,23.425000000000004,1.0,3.5,SUCCESS,60.0,,7,11,,SUCCESS,93.8958,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,17,2025-09-23 11:41:00.746000,2025-09-23 11:47:47.823000,7094,6.78,508153,515246,LONG,0,1,96.0,92.0,24.0,-7.5,4.2875,38.2,12.0,23.85000000000001,1.0,4.375,SUCCESS,60.0,,8,11,,SUCCESS,30.7292,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,18,2025-09-23 11:47:47.823000,2025-09-23 12:05:59.286000,9513,18.19,515246,524758,SHORT,0,1,96.0,92.0,24.0,-0.25,3.8125,11.9,13.125,28.650000000000002,1.0,3.875,SUCCESS,60.0,,9,11,,SUCCESS,47.9792,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,19,2025-09-23 12:05:59.286000,2025-09-23 13:20:36.023000,62774,74.61,524758,587531,LONG,2,3,-336.0,-348.0,23.5,-28.0,4.5375,61.5,11.5,28.650000000000002,1.0,4.5,FAILURE,43.75,46562,10,12,"-30.0,-60.0",SUCCESS,184.2375,True,
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,20,2025-09-23 13:20:36.023000,2025-09-23 13:27:53.757000,11771,7.3,587531,599301,SHORT,1,2,240.0,232.0,30.0,-12.0,3.6625,13.8,14.0,19.725,1.0,3.625,SUCCESS,60.0,,11,13,-30.0,FAILURE,51.1667,False,206.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,21,2025-09-23 13:27:53.757000,2025-09-23 13:36:40.224008,16733,8.77,599301,616033,LONG,2,3,-336.0,-348.0,13.0,-28.0,4.125,50.800000000000004,12.5,22.750000000000007,1.0,3.75,FAILURE,17.5,9081,12,13,"-30.0,-60.0",SUCCESS,52.45,True,
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,22,2025-09-23 13:36:40.224008,2025-09-23 13:40:56.421007,10560,4.27,616033,626592,SHORT,0,1,96.0,92.0,24.0,-8.0,4.5,72.9,9.625,21.8,1.0,4.25,SUCCESS,60.0,,13,13,,FAILURE,55.0208,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,23,2025-09-23 13:40:56.421007,2025-09-23 13:48:48.424005,22956,7.87,626592,649547,LONG,2,3,432.0,420.0,36.0,-18.0,4.025,30.900000000000002,10.0,22.750000000000007,1.0,3.375,SUCCESS,60.0,1206,14,13,"-30.0,-60.0",SUCCESS,137.3125,False,380.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,24,2025-09-23 13:48:48.424005,2025-09-23 14:10:55.133000,28198,22.11,649547,677744,SHORT,1,2,240.0,232.0,30.0,-12.0,5.5375,86.5,11.5,30.475,1.0,4.875,SUCCESS,60.0,,15,13,-30.0,SUCCESS,177.75,False,206.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,25,2025-09-23 14:10:55.133000,2025-09-23 14:34:29.805000,21527,23.58,677744,699270,LONG,1,2,240.0,232.0,30.0,-13.75,7.0375,100.0,10.125,20.675000000000004,1.0,6.375,SUCCESS,60.0,,16,14,-30.0,SUCCESS,130.2917,False,206.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,26,2025-09-23 14:34:29.805000,2025-09-23 14:39:18.298000,4103,4.81,699270,703372,SHORT,0,1,96.0,92.0,24.0,-3.0,5.0875,47.900000000000006,8.625,17.1,1.0,5.25,SUCCESS,60.0,,17,14,,SUCCESS,20.6458,False,80.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,27,2025-09-23 14:39:18.298000,2025-09-23 15:45:27.018011,53060,66.15,703372,756431,LONG,2,3,432.0,420.0,36.0,-18.0,4.85,39.2,8.625,18.70000000000001,1.0,4.625,SUCCESS,60.0,1765,18,14,"-30.0,-60.0",SUCCESS,270.0833,False,380.0
FA_SD40_R03_MA2_RT60,40.0,12.0,2,0.6,29,2025-09-24 09:33:21.021000,2025-09-24 09:48:16.041002,31412,14.92,805379,836790,SHORT,0,1,96.0,90.0,24.0,-11.25,5.4375,74.0,8.875,26.95000000000001,1.0,5.25,SUCCESS,60.0,,1,9,,SESSION_START,211.4167,False,78.0
