config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD20_MA0_RT100,21,2025-09-22 15:52:27.464000,2025-09-22 16:14:59.801000,LONG,1,0,24995.75,24986.75,-36.0,SESSION_END,96.25,21
FA_SD20_MA0_RT100,65,2025-09-23 16:02:11.049000,2025-09-23 16:14:58.531002,LONG,1,0,24841.0,24836.0,-20.0,SESSION_END,76.25,44
FA_SD20_MA0_RT100,104,2025-09-24 15:58:59.191003,2025-09-24 16:14:59.916000,SHORT,1,0,24745.5,24751.0,-22.0,SESSION_END,51.25,39
FA_SD20_MA0_RT100,199,2025-09-25 15:59:07.057000,2025-09-25 16:14:59.975000,SHORT,1,0,24636.25,24624.75,46.0,SESSION_END,83.75,95
FA_SD20_MA0_RT100,285,2025-09-26 15:59:07.040002,2025-09-26 16:14:59.400000,LONG,1,0,24733.75,24744.5,43.0,SESSION_END,57.5,86
FA_SD20_MA0_RT100,322,2025-09-29 15:41:14.032000,2025-09-29 16:14:59.958001,LONG,1,0,24830.5,24829.5,-4.0,SESSION_END,88.75,37
FA_SD20_MA0_RT100,378,2025-09-30 16:13:01.675000,2025-09-30 16:14:59.908000,LONG,1,0,24860.5,24858.25,-9.0,SESSION_END,5.0,56
FA_SD20_MA0_RT100,420,2025-10-01 16:00:32.502003,2025-10-01 16:14:56.360000,LONG,1,0,25002.0,24995.25,-27.0,SESSION_END,11.25,42
FA_SD20_MA0_RT100,467,2025-10-02 15:37:44.370001,2025-10-02 16:14:59.739000,SHORT,1,0,25105.5,25119.75,-57.0,SESSION_END,72.5,47
FA_SD20_MA0_RT100,535,2025-10-03 16:04:49.034067,2025-10-03 16:14:58.258001,SHORT,1,0,24975.0,24982.25,-29.0,SESSION_END,6.25,68
FA_SD20_MA0_RT100,566,2025-10-06 15:47:25.324000,2025-10-06 16:14:59.227000,SHORT,1,0,25194.0,25177.0,68.0,SESSION_END,95.0,31
FA_SD20_MA0_RT100,639,2025-10-07 16:00:05.712000,2025-10-07 16:14:59.067000,SHORT,1,0,25056.25,25058.75,-10.0,SESSION_END,33.75,73
FA_SD20_MA0_RT100,662,2025-10-08 15:57:02.244000,2025-10-08 16:14:59.148000,LONG,1,0,25339.75,25332.75,-28.0,SESSION_END,22.5,23
FA_SD20_MA0_RT100,712,2025-10-09 15:50:00.077065,2025-10-09 16:14:57.965000,LONG,1,0,25289.0,25285.0,-16.0,SESSION_END,53.75,50
FA_SD20_MA0_RT100,1080,2025-10-10 16:10:30.167000,2025-10-10 16:14:59.357000,SHORT,1,0,24432.0,24442.0,-40.0,SESSION_END,40.0,368
FA_SD20_MA0_RT100,1172,2025-10-13 16:04:42.427000,2025-10-13 16:14:56.794002,LONG,1,0,24905.0,24915.5,42.0,SESSION_END,76.25,92
FA_SD20_MA0_RT100,1318,2025-10-14 16:08:17.884011,2025-10-14 16:14:58.161001,LONG,1,0,24716.5,24730.25,55.0,SESSION_END,85.0,146
FA_SD20_MA0_RT100,1457,2025-10-15 16:04:59.089037,2025-10-15 16:14:59.909001,SHORT,1,0,24941.5,24942.25,-3.0,SESSION_END,42.5,139
FA_SD20_MA0_RT100,1711,2025-10-16 16:12:32.952002,2025-10-16 16:14:59.911000,SHORT,1,0,24767.75,24754.25,54.0,SESSION_END,78.75,254
FA_SD20_MA0_RT100,1909,2025-10-17 16:05:22.875000,2025-10-17 16:14:59.062001,SHORT,1,0,25013.25,25010.75,10.0,SESSION_END,37.5,198
FA_SD20_MA0_RT100,1943,2025-10-20 16:11:37.525022,2025-10-20 16:14:57.096000,SHORT,1,0,25318.75,25316.5,9.0,SESSION_END,35.0,34
FA_SD20_MA0_RT100,2006,2025-10-21 16:02:34.835024,2025-10-21 16:14:58.569002,SHORT,1,0,25240.0,25244.75,-19.0,SESSION_END,56.25,63
FA_SD20_MA0_RT100,2202,2025-10-22 16:08:34.768000,2025-10-22 16:14:59.827000,LONG,1,0,25066.0,25054.5,-46.0,SESSION_END,52.5,196
FA_SD20_MA0_RT100,2268,2025-10-23 16:07:43.306003,2025-10-23 16:14:59.977000,SHORT,1,0,25257.0,25268.0,-44.0,SESSION_END,20.0,66
FA_SD20_MA0_RT100,2320,2025-10-24 15:59:04.209021,2025-10-24 16:14:59.420000,LONG,1,0,25506.0,25506.5,2.0,SESSION_END,85.0,52
FA_SD20_MA0_RT100,2346,2025-10-27 15:54:00.295000,2025-10-27 16:14:59.986004,SHORT,1,0,25975.5,25973.75,7.0,SESSION_END,77.5,26
