config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,1,2025-09-22 09:32:23.092005,2025-09-22 10:02:33.805196,47077,30.18,8702,55778,LONG,0,1,140.0,136.0,140.0,35.0,-29.0,5.5625,76.47058823529412,8.25,13.0,0.0,5.5,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,2,2025-09-22 10:02:33.805196,2025-09-22 15:42:59.790005,249532,340.43,55778,305309,SHORT,4,5,-700.0,-720.0,-140.0,30.5,-87.5,4.725,65.76576576576576,9.625,16.6,1.0,4.5,True,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,4,2025-09-23 09:40:55.281000,2025-09-23 10:00:01.009026,32072,19.1,372972,405043,SHORT,0,1,140.0,136.0,140.0,35.0,-5.5,4.2125,77.80000000000001,11.625,19.250000000000004,1.0,3.625,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,5,2025-09-23 10:00:01.009026,2025-09-23 10:41:33.510000,49519,41.54,405043,454561,LONG,0,1,140.0,136.0,140.0,35.0,-1.5,4.875,75.60000000000001,13.0,16.400000000000002,1.0,4.875,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,6,2025-09-23 10:41:33.510000,2025-09-23 11:42:16.088005,55236,60.71,454561,509796,SHORT,0,1,140.0,136.0,140.0,35.0,-9.25,4.4875,32.7,10.0,19.025,1.0,4.0,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,7,2025-09-23 11:42:16.088005,2025-09-23 13:48:15.331000,138349,125.99,509796,648144,LONG,4,5,-700.0,-720.0,-140.0,30.25,-87.5,4.1875,31.3,12.0,23.85000000000001,1.0,4.25,True,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,8,2025-09-23 13:48:15.331000,2025-09-23 14:23:52.629000,40510,35.62,648144,688653,SHORT,0,1,140.0,136.0,140.0,35.0,-20.25,6.2875,98.80000000000001,11.5,30.475,1.0,5.625,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,9,2025-09-23 14:23:52.629000,2025-09-23 14:26:54.496000,3738,3.03,688653,692390,LONG,0,1,140.0,136.0,140.0,35.0,-1.75,5.9375,81.4,8.625,15.25,1.0,5.875,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,10,2025-09-23 14:26:54.496000,2025-09-23 14:55:22.631036,23201,28.47,692390,715590,SHORT,0,1,140.0,136.0,140.0,35.0,-10.0,4.95,46.300000000000004,8.625,15.525000000000004,1.0,4.75,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,11,2025-09-23 14:55:22.631036,2025-09-23 15:18:40.327000,19061,23.29,715590,734650,LONG,0,1,140.0,136.0,140.0,35.0,-7.0,5.3,52.400000000000006,11.5,25.67500000000001,1.0,4.375,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,13,2025-09-24 09:32:44.601000,2025-09-24 09:49:24.918005,35168,16.67,803761,838928,SHORT,0,1,140.0,136.0,140.0,35.0,-6.25,5.675,82.0,8.875,26.95000000000001,1.0,5.375,False,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,14,2025-09-24 09:49:24.918005,2025-09-24 13:08:19.327188,228599,198.91,838928,1067526,LONG,4,5,-700.0,-720.0,-140.0,25.75,-118.25,5.3375,58.900000000000006,12.625,22.20000000000001,1.0,5.125,True,68.0
B_SD35_AD35.0_MA4,B,35.0,35.0,0.0,15,2025-09-24 13:08:19.327188,2025-09-24 13:47:40.015000,35056,39.34,1067526,1102581,SHORT,1,2,140.0,132.0,70.0,17.5,-35.0,5.85,98.30000000000001,11.5,17.700000000000003,1.0,5.5,False,
