config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
A_SD35,7,2025-09-22 15:42:59.790005,2025-09-22 16:14:59.801000,LONG,1,0,24990.5,24986.75,-15.0
A_SD35,20,2025-09-23 15:18:40.327000,2025-09-23 16:14:58.531002,SHORT,1,0,24826.0,24836.0,-40.0
A_SD35,32,2025-09-24 15:58:59.179014,2025-09-24 16:14:59.916000,LONG,1,0,24745.25,24751.0,23.0
A_SD35,61,2025-09-25 14:40:09.329033,2025-09-25 16:14:59.975000,SHORT,1,0,24612.0,24624.75,-51.0
A_SD35,83,2025-09-26 14:25:47.973007,2025-09-26 16:14:59.400000,LONG,1,0,24724.25,24744.5,81.0
A_SD35,98,2025-09-29 15:24:00.172000,2025-09-29 16:14:59.958001,LONG,1,0,24816.0,24829.5,54.0
A_SD35,118,2025-09-30 15:51:09.616000,2025-09-30 16:14:59.908000,LONG,1,0,24890.25,24858.25,-128.0
A_SD35,135,2025-10-01 14:08:34.712000,2025-10-01 16:14:56.360000,LONG,1,0,25008.0,24995.25,-51.0
A_SD35,143,2025-10-02 13:28:04.908020,2025-10-02 16:14:59.739000,LONG,1,0,25095.25,25119.75,98.0
A_SD35,163,2025-10-03 15:56:33.373000,2025-10-03 16:14:58.258001,LONG,1,0,24993.5,24982.25,-45.0
A_SD35,174,2025-10-06 16:00:04.268000,2025-10-06 16:14:59.227000,SHORT,1,0,25179.5,25177.0,10.0
A_SD35,197,2025-10-07 16:01:06.018000,2025-10-07 16:14:59.067000,SHORT,1,0,25062.0,25058.75,13.0
A_SD35,208,2025-10-08 15:51:31.921018,2025-10-08 16:14:59.148000,LONG,1,0,25324.75,25332.75,32.0
A_SD35,225,2025-10-09 15:59:57.049018,2025-10-09 16:14:57.965000,SHORT,1,0,25294.0,25285.0,36.0
A_SD35,344,2025-10-10 16:03:08.042000,2025-10-10 16:14:59.357000,LONG,1,0,24437.25,24442.0,19.0
A_SD35,375,2025-10-13 15:19:04.890000,2025-10-13 16:14:56.794002,SHORT,1,0,24929.5,24915.5,56.0
A_SD35,429,2025-10-14 16:08:47.770000,2025-10-14 16:14:58.161001,LONG,1,0,24707.0,24730.25,93.0
A_SD35,481,2025-10-15 16:00:06.082000,2025-10-15 16:14:59.909001,LONG,1,0,24933.0,24942.25,37.0
A_SD35,561,2025-10-16 16:12:58.454002,2025-10-16 16:14:59.911000,SHORT,1,0,24765.0,24754.25,43.0
A_SD35,634,2025-10-17 15:56:38.822000,2025-10-17 16:14:59.062001,SHORT,1,0,24981.75,25010.75,-116.0
