config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
A_SD30,10,2025-09-22 15:39:04.352000,2025-09-22 16:14:59.801000,SHORT,1,0,24995.5,24986.75,35.0
A_SD30,25,2025-09-23 16:02:44.479000,2025-09-23 16:14:58.531002,SHORT,1,0,24851.0,24836.0,60.0
A_SD30,44,2025-09-24 15:50:00.066004,2025-09-24 16:14:59.916000,SHORT,1,0,24735.0,24751.0,-64.0
A_SD30,90,2025-09-25 15:54:40.062003,2025-09-25 16:14:59.975000,LONG,1,0,24636.0,24624.75,-45.0
A_SD30,123,2025-09-26 16:14:43.191000,2025-09-26 16:14:59.400000,SHORT,1,0,24745.0,24744.5,2.0
A_SD30,136,2025-09-29 15:25:49.138001,2025-09-29 16:14:59.958001,LONG,1,0,24820.75,24829.5,35.0
A_SD30,164,2025-09-30 16:00:40.386001,2025-09-30 16:14:59.908000,LONG,1,0,24880.5,24858.25,-89.0
A_SD30,188,2025-10-01 16:00:22.714000,2025-10-01 16:14:56.360000,SHORT,1,0,25003.0,24995.25,31.0
A_SD30,206,2025-10-02 13:42:36.419102,2025-10-02 16:14:59.739000,LONG,1,0,25105.25,25119.75,58.0
A_SD30,235,2025-10-03 15:59:00.121002,2025-10-03 16:14:58.258001,LONG,1,0,24983.25,24982.25,-4.0
A_SD30,250,2025-10-06 15:59:45.152000,2025-10-06 16:14:59.227000,SHORT,1,0,25184.0,25177.0,28.0
A_SD30,282,2025-10-07 16:00:43.689009,2025-10-07 16:14:59.067000,LONG,1,0,25057.0,25058.75,7.0
A_SD30,292,2025-10-08 15:51:19.844000,2025-10-08 16:14:59.148000,SHORT,1,0,25319.75,25332.75,-52.0
A_SD30,313,2025-10-09 16:00:14.087008,2025-10-09 16:14:57.965000,SHORT,1,0,25299.0,25285.0,56.0
A_SD30,478,2025-10-10 16:13:46.556000,2025-10-10 16:14:59.357000,LONG,1,0,24447.5,24442.0,-22.0
A_SD30,519,2025-10-13 16:00:42.127000,2025-10-13 16:14:56.794002,SHORT,1,0,24915.0,24915.5,-2.0
A_SD30,586,2025-10-14 16:07:32.912000,2025-10-14 16:14:58.161001,SHORT,1,0,24726.5,24730.25,-15.0
A_SD30,648,2025-10-15 16:01:01.942000,2025-10-15 16:14:59.909001,LONG,1,0,24941.0,24942.25,5.0
A_SD30,761,2025-10-16 16:11:41.017000,2025-10-16 16:14:59.911000,LONG,1,0,24775.0,24754.25,-83.0
A_SD30,852,2025-10-17 15:31:11.537000,2025-10-17 16:14:59.062001,LONG,1,0,25005.0,25010.75,23.0
A_SD30,866,2025-10-20 15:59:57.212000,2025-10-20 16:14:57.096000,SHORT,1,0,25299.0,25316.5,-70.0
A_SD30,888,2025-10-21 16:02:34.835023,2025-10-21 16:14:58.569002,LONG,1,0,25240.25,25244.75,18.0
A_SD30,969,2025-10-22 16:02:14.019000,2025-10-22 16:14:59.827000,SHORT,1,0,25053.75,25054.5,-3.0
A_SD30,997,2025-10-23 14:47:06.214000,2025-10-23 16:14:59.977000,SHORT,1,0,25256.5,25268.0,-46.0
A_SD30,1019,2025-10-24 15:55:00.047007,2025-10-24 16:14:59.420000,LONG,1,0,25526.5,25506.5,-80.0
A_SD30,1032,2025-10-27 15:51:26.937000,2025-10-27 16:14:59.986004,LONG,1,0,25965.5,25973.75,33.0
A_SD30,1054,2025-10-28 15:50:05.524000,2025-10-28 16:14:59.466000,SHORT,1,0,26171.25,26157.0,57.0
A_SD30,1140,2025-10-29 16:11:47.966000,2025-10-29 16:14:59.593001,SHORT,1,0,26207.5,26230.25,-91.0
A_SD30,1211,2025-10-30 16:01:33.482000,2025-10-30 16:14:59.886000,SHORT,1,0,25976.25,25996.75,-82.0
A_SD30,1256,2025-10-31 16:00:00.061000,2025-10-31 16:14:59.777001,SHORT,1,0,25988.5,25984.25,17.0
A_SD30,1288,2025-11-03 16:13:08.699000,2025-11-03 16:14:59.981000,SHORT,1,0,26115.75,26125.25,-38.0
A_SD30,1338,2025-11-04 16:08:48.058000,2025-11-04 16:14:59.568001,LONG,1,0,25561.5,25567.25,23.0
A_SD30,1382,2025-11-05 16:10:20.593000,2025-11-05 16:14:59.952001,SHORT,1,0,25722.25,25704.75,70.0
A_SD30,1455,2025-11-06 16:13:52.776000,2025-11-06 16:14:59.987000,SHORT,1,0,25283.0,25290.25,-29.0
A_SD30,1548,2025-11-07 16:04:32.848000,2025-11-07 16:14:59.188000,SHORT,1,0,25202.0,25198.5,14.0
A_SD30,1580,2025-11-10 15:55:38.904000,2025-11-10 16:14:59.165004,SHORT,1,0,25718.5,25734.75,-65.0
A_SD30,1614,2025-11-11 16:09:35.195000,2025-11-11 16:14:59.117001,SHORT,1,0,25665.0,25676.0,-44.0
A_SD30,1665,2025-11-12 16:00:00.198000,2025-11-12 16:14:59.517000,SHORT,1,0,25629.0,25647.5,-74.0
A_SD30,1760,2025-11-13 16:02:10.426000,2025-11-13 16:14:59.997000,SHORT,1,0,25146.0,25156.25,-41.0
A_SD30,1859,2025-11-14 16:07:25.481005,2025-11-14 16:14:59.937000,LONG,1,0,25113.0,25132.25,77.0
A_SD30,1946,2025-11-17 16:00:35.136030,2025-11-17 16:14:59.620002,SHORT,1,0,24908.0,24920.75,-51.0
A_SD30,2133,2025-11-18 16:05:16.622010,2025-11-18 16:14:59.019000,LONG,1,0,24570.0,24561.75,-33.0
A_SD30,2250,2025-11-19 16:11:09.668000,2025-11-19 16:14:59.811000,SHORT,1,0,24703.5,24723.75,-81.0
A_SD30,2501,2025-11-20 16:11:14.814000,2025-11-20 16:14:59.721000,LONG,1,0,24106.25,24114.25,32.0
A_SD30,2719,2025-11-21 16:08:14.329000,2025-11-21 16:14:59.956000,SHORT,1,0,24321.5,24324.0,-10.0
A_SD30,2773,2025-11-24 15:57:33.316017,2025-11-24 16:14:59.899000,SHORT,1,0,24944.0,24960.0,-64.0
A_SD30,2859,2025-11-25 15:57:22.757000,2025-11-25 16:14:59.566001,LONG,1,0,25098.0,25077.25,-83.0
A_SD30,2894,2025-11-26 15:50:00.014031,2025-11-26 16:14:58.730000,LONG,1,0,25312.5,25313.25,3.0
A_SD30,2908,2025-11-28 12:58:36.246000,2025-11-28 13:14:59.535002,SHORT,1,0,25478.0,25484.5,-26.0
A_SD30,2951,2025-12-01 15:59:59.430004,2025-12-01 16:14:58.132000,LONG,1,0,25405.0,25389.5,-62.0
A_SD30,2995,2025-12-02 15:39:00.239000,2025-12-02 16:14:57.527000,SHORT,1,0,25613.0,25595.5,70.0
A_SD30,3038,2025-12-03 15:54:50.091001,2025-12-03 16:14:59.135000,SHORT,1,0,25645.0,25649.0,-16.0
A_SD30,3083,2025-12-04 15:59:51.241000,2025-12-04 16:14:59.213002,SHORT,1,0,25622.25,25632.25,-40.0
A_SD30,3125,2025-12-05 15:59:30.539000,2025-12-05 16:14:59.842000,SHORT,1,0,25740.0,25733.5,26.0
A_SD30,3155,2025-12-08 15:59:58.037008,2025-12-08 16:14:59.031000,SHORT,1,0,25671.25,25661.0,41.0
A_SD30,3168,2025-12-09 11:51:47.691000,2025-12-09 16:14:59.423000,SHORT,1,0,25708.5,25684.5,96.0
A_SD30,3228,2025-12-10 16:08:02.319001,2025-12-10 16:14:59.644000,LONG,1,0,25767.5,25788.25,83.0
A_SD30,3293,2025-12-11 16:09:51.786000,2025-12-11 16:14:59.016001,SHORT,1,0,25733.5,25744.0,-42.0
A_SD30,3365,2025-12-12 15:46:21.358000,2025-12-12 16:14:59.340000,LONG,1,0,25200.0,25216.5,66.0
