config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
D_SD50_CD20.0_AS2,2,2025-09-22 10:40:45.109000,2025-09-22 16:14:59.801000,SHORT,1,0,24915.5,24986.75,-285.0
D_SD50_CD20.0_AS2,4,2025-09-23 13:20:11.232000,2025-09-23 16:14:58.531002,LONG,1,0,24901.0,24836.0,-260.0
D_SD50_CD20.0_AS2,8,2025-09-24 11:10:46.043023,2025-09-24 16:14:59.916000,LONG,3,1,24798.5833,24751.0,-571.0
D_SD50_CD20.0_AS2,13,2025-09-25 14:12:22.534000,2025-09-25 16:14:59.975000,SHORT,1,0,24526.0,24624.75,-395.0
D_SD50_CD20.0_AS2,18,2025-09-26 11:19:43.570002,2025-09-26 16:14:59.400000,SHORT,3,1,24590.9167,24744.5,-1843.0
D_SD50_CD20.0_AS2,21,2025-09-29 11:12:13.535000,2025-09-29 16:14:59.958001,LONG,1,0,24900.75,24829.5,-285.0
D_SD50_CD20.0_AS2,22,2025-09-30 09:34:00.027028,2025-09-30 16:14:59.908000,SHORT,3,1,24757.1667,24858.25,-1213.0
D_SD50_CD20.0_AS2,24,2025-10-01 10:20:48.498017,2025-10-01 16:14:56.360000,SHORT,1,0,24863.0,24995.25,-529.0
D_SD50_CD20.0_AS2,27,2025-10-02 14:26:45.109000,2025-10-02 16:14:59.739000,SHORT,3,1,25101.9167,25119.75,-214.0
D_SD50_CD20.0_AS2,31,2025-10-03 13:21:29.875000,2025-10-03 16:14:58.258001,LONG,3,1,25046.8333,24982.25,-775.0
D_SD50_CD20.0_AS2,34,2025-10-06 11:05:01.135000,2025-10-06 16:14:59.227000,SHORT,1,0,25164.25,25177.0,-51.0
D_SD50_CD20.0_AS2,36,2025-10-07 11:05:11.925001,2025-10-07 16:14:59.067000,LONG,1,0,25137.0,25058.75,-313.0
D_SD50_CD20.0_AS2,38,2025-10-08 09:57:43.056005,2025-10-08 16:14:59.148000,SHORT,1,0,25179.75,25332.75,-612.0
D_SD50_CD20.0_AS2,41,2025-10-09 15:38:49.447000,2025-10-09 16:14:57.965000,SHORT,1,0,25279.0,25285.0,-24.0
D_SD50_CD20.0_AS2,42,2025-10-10 09:37:38.110005,2025-10-10 16:14:59.357000,LONG,3,1,25376.3333,24442.0,-11212.0
D_SD50_CD20.0_AS2,45,2025-10-13 09:41:01.312001,2025-10-13 16:14:56.794002,SHORT,3,1,24761.4167,24915.5,-1849.0
D_SD50_CD20.0_AS2,48,2025-10-14 10:01:18.550000,2025-10-14 16:14:58.161001,SHORT,3,1,24575.4167,24730.25,-1858.0
D_SD50_CD20.0_AS2,57,2025-10-15 16:01:17.436001,2025-10-15 16:14:59.909001,SHORT,1,0,24952.25,24942.25,40.0
D_SD50_CD20.0_AS2,60,2025-10-16 11:04:43.549000,2025-10-16 16:14:59.911000,LONG,3,1,25108.5833,24754.25,-4252.0
D_SD50_CD20.0_AS2,70,2025-10-17 11:49:08.762005,2025-10-17 16:14:59.062001,SHORT,3,1,24823.4167,25010.75,-2248.0
D_SD50_CD20.0_AS2,72,2025-10-20 09:36:59.803001,2025-10-20 16:14:57.096000,SHORT,3,1,25205.6667,25316.5,-1330.0
D_SD50_CD20.0_AS2,73,2025-10-21 09:42:02.142008,2025-10-21 16:14:58.569002,SHORT,3,1,25237.4167,25244.75,-88.0
D_SD50_CD20.0_AS2,75,2025-10-22 10:27:04.677156,2025-10-22 16:14:59.827000,LONG,3,1,25178.5833,25054.5,-1489.0
D_SD50_CD20.0_AS2,77,2025-10-23 09:45:32.328165,2025-10-23 16:14:59.977000,SHORT,3,1,25102.9167,25268.0,-1981.0
D_SD50_CD20.0_AS2,80,2025-10-24 15:56:55.400003,2025-10-24 16:14:59.420000,LONG,1,0,25516.5,25506.5,-40.0
D_SD50_CD20.0_AS2,82,2025-10-27 12:36:29.502110,2025-10-27 16:14:59.986004,SHORT,3,1,25902.4167,25973.75,-856.0
D_SD50_CD20.0_AS2,84,2025-10-28 13:50:35.494000,2025-10-28 16:14:59.466000,SHORT,1,0,26151.5,26157.0,-22.0
D_SD50_CD20.0_AS2,87,2025-10-29 16:02:54.745006,2025-10-29 16:14:59.593001,LONG,3,1,26326.75,26230.25,-1158.0
D_SD50_CD20.0_AS2,99,2025-10-30 14:07:58.833000,2025-10-30 16:14:59.886000,LONG,1,0,26025.25,25996.75,-114.0
D_SD50_CD20.0_AS2,105,2025-10-31 11:46:59.561046,2025-10-31 16:14:59.777001,LONG,1,0,26099.0,25984.25,-459.0
D_SD50_CD20.0_AS2,107,2025-11-03 09:50:34.483036,2025-11-03 16:14:59.981000,LONG,3,1,26149.0833,26125.25,-286.0
D_SD50_CD20.0_AS2,109,2025-11-04 13:11:32.179113,2025-11-04 16:14:59.568001,LONG,3,1,25655.3333,25567.25,-1057.0
D_SD50_CD20.0_AS2,110,2025-11-05 09:35:20.206000,2025-11-05 16:14:59.952001,SHORT,1,0,25492.25,25704.75,-850.0
D_SD50_CD20.0_AS2,112,2025-11-06 09:51:27.227010,2025-11-06 16:14:59.987000,LONG,1,0,25574.0,25290.25,-1135.0
D_SD50_CD20.0_AS2,115,2025-11-07 14:40:47.647000,2025-11-07 16:14:59.188000,SHORT,3,1,25047.4167,25198.5,-1813.0
D_SD50_CD20.0_AS2,121,2025-11-10 12:55:35.179000,2025-11-10 16:14:59.165004,SHORT,1,0,25638.75,25734.75,-384.0
D_SD50_CD20.0_AS2,126,2025-11-11 12:05:39.135004,2025-11-11 16:14:59.117001,SHORT,1,0,25555.0,25676.0,-484.0
D_SD50_CD20.0_AS2,128,2025-11-12 09:34:09.889006,2025-11-12 16:14:59.517000,LONG,3,1,25691.5833,25647.5,-529.0
D_SD50_CD20.0_AS2,132,2025-11-13 10:26:37.874006,2025-11-13 16:14:59.997000,LONG,3,1,25390.5833,25156.25,-2812.0
D_SD50_CD20.0_AS2,133,2025-11-14 09:32:16.468008,2025-11-14 16:14:59.937000,SHORT,3,1,24660.1667,25132.25,-5665.0
