config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,1,2025-09-22 09:31:10.095000,2025-09-22 09:33:30.406000,6511,2.34,4894,11404,LONG,1,4,152.0,136.0,38.0,14.0,-4.0,4.9125,78.94736842105263,8.125,10.975,0.0,4.875,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,2,2025-09-22 09:33:30.406000,2025-09-22 09:36:21.078008,5704,2.84,11404,17107,SHORT,1,4,152.0,136.0,38.0,14.0,-0.5,4.6125,17.77777777777778,8.25,13.0,0.0,4.75,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,3,2025-09-22 09:36:21.078008,2025-09-22 09:37:56.879005,3266,1.6,17107,20372,LONG,1,4,152.0,136.0,38.0,14.0,-3.75,4.2125,23.529411764705884,7.75,15.8,1.0,4.0,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,4,2025-09-22 09:37:56.879005,2025-09-22 09:39:25.916000,2402,1.48,20372,22773,SHORT,1,4,152.0,136.0,38.0,14.0,-1.0,4.2625,32.098765432098766,9.75,18.550000000000004,1.0,3.75,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,5,2025-09-22 09:39:25.916000,2025-09-22 09:48:07.093000,13985,8.69,22773,36757,LONG,1,4,152.0,136.0,38.0,14.0,-14.25,4.4625,53.333333333333336,9.75,18.550000000000004,1.0,4.625,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,7,2025-09-23 09:35:34.091004,2025-09-23 09:41:12.274023,12360,5.64,361556,373915,SHORT,1,4,152.0,136.0,38.0,14.0,-9.75,4.475,89.4,11.375,17.900000000000006,1.0,4.5,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,9,2025-09-24 09:30:49.673000,2025-09-24 09:33:21.021000,7818,2.52,797562,805379,SHORT,1,4,152.0,136.0,38.0,14.0,-10.25,7.9875,99.80000000000001,9.0,26.95000000000001,1.0,5.5,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,11,2025-09-25 09:30:04.711000,2025-09-25 09:30:27.211006,2315,0.38,1207007,1209321,SHORT,1,4,152.0,136.0,38.0,14.0,-15.75,13.275,100.0,10.25,22.225000000000016,1.0,4.0,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,12,2025-09-25 09:30:27.211006,2025-09-25 09:32:56.239000,9586,2.48,1209321,1218906,LONG,1,4,156.0,140.0,39.0,14.0,-7.75,14.925,100.0,9.875,22.225000000000016,1.0,5.75,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,13,2025-09-25 09:32:56.239000,2025-09-25 09:34:12.049000,3194,1.26,1218906,1222099,SHORT,1,4,156.0,140.0,39.0,14.0,-4.5,7.6875,95.80000000000001,10.625,18.475000000000023,1.0,7.625,False,39.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,14,2025-09-25 09:34:12.049000,2025-09-25 10:09:00.483043,99981,34.81,1222099,1322079,LONG,1,4,152.0,136.0,38.0,14.0,-113.75,7.4,93.2,9.875,18.475000000000023,1.0,7.0,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,15,2025-09-25 10:09:00.483043,2025-09-25 13:49:54.788001,253269,220.91,1322079,1575347,SHORT,1,4,152.0,136.0,38.0,14.0,-140.5,5.925,27.700000000000003,12.75,27.625000000000007,1.0,5.875,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,16,2025-09-25 13:49:54.788001,2025-09-25 14:17:14.834024,40784,27.33,1575347,1616130,LONG,1,4,152.0,136.0,38.0,14.0,-93.25,6.3,47.5,9.875,25.07500000000001,1.0,6.375,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,18,2025-09-26 09:30:02.027041,2025-09-26 09:30:43.878000,4199,0.7,1727621,1731819,SHORT,1,4,149.0,133.0,37.25,14.25,-8.75,5.7125,51.0,17.75,25.150000000000006,1.0,4.75,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,19,2025-09-26 09:30:43.878000,2025-09-26 09:31:51.792000,5255,1.13,1731819,1737073,LONG,1,4,152.0,136.0,38.0,14.0,-17.25,8.4375,100.0,16.875,24.075000000000003,1.0,7.375,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,20,2025-09-26 09:31:51.792000,2025-09-26 10:07:16.765013,71077,35.42,1737073,1808149,SHORT,1,4,152.0,136.0,38.0,14.0,-99.0,6.7875,93.9,17.125,25.000000000000004,1.0,6.875,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,21,2025-09-26 10:07:16.765013,2025-09-26 10:08:37.051000,3588,1.34,1808149,1811736,LONG,1,4,152.0,136.0,38.0,14.0,-7.75,7.1625,66.10000000000001,15.125,35.3,1.0,7.25,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,22,2025-09-26 10:08:37.051000,2025-09-26 10:09:14.338001,1447,0.62,1811736,1813182,SHORT,1,4,152.0,136.0,38.0,14.0,-3.5,7.7375,78.80000000000001,15.375,35.3,1.0,6.875,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,23,2025-09-26 10:09:14.338001,2025-09-26 10:10:09.403001,2080,0.92,1813182,1815261,LONG,1,4,152.0,136.0,38.0,14.0,-7.0,7.7125,77.30000000000001,15.375,35.3,1.0,6.75,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,24,2025-09-26 10:10:09.403001,2025-09-26 10:10:44.612000,1079,0.59,1815261,1816339,SHORT,1,4,152.0,136.0,38.0,14.0,-1.75,7.625,75.0,12.875,35.3,1.0,6.625,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,25,2025-09-26 10:10:44.612000,2025-09-26 10:41:17.501000,62598,30.55,1816339,1878936,LONG,1,4,152.0,136.0,38.0,14.0,-94.25,7.7875,80.5,12.875,35.3,1.0,6.75,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,26,2025-09-26 10:41:17.501000,2025-09-26 10:45:44.343000,7479,4.45,1878936,1886414,SHORT,1,4,152.0,136.0,38.0,14.0,-19.5,5.375,0.6000000000000001,13.125,33.32500000000002,1.0,5.375,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,27,2025-09-26 10:45:44.343000,2025-09-26 11:30:01.886000,59373,44.29,1886414,1945786,LONG,1,4,152.0,136.0,38.0,14.0,-68.5,6.5125,21.400000000000002,9.625,26.82500000000001,1.0,6.0,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,28,2025-09-26 11:30:01.886000,2025-09-26 11:33:20.575001,3939,3.31,1945786,1949724,SHORT,1,4,152.0,136.0,38.0,14.0,-5.5,5.2625,0.0,14.0,25.675000000000026,1.0,5.0,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,29,2025-09-26 11:33:20.575001,2025-09-26 12:20:53.768000,34642,47.55,1949724,1984365,LONG,1,4,152.0,136.0,38.0,14.0,-46.0,5.7125,7.4,14.125,25.675000000000026,1.0,5.625,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,31,2025-09-29 09:31:21.869001,2025-09-29 09:37:31.855000,12004,6.17,2127343,2139346,LONG,1,4,152.0,136.0,38.0,14.0,-15.75,6.825,89.2,12.5,24.400000000000006,1.0,6.625,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,32,2025-09-29 09:37:31.855000,2025-09-29 09:38:46.821000,1918,1.25,2139346,2141263,SHORT,1,4,152.0,136.0,38.0,14.0,-1.75,6.7375,87.2,11.625,20.425000000000004,1.0,6.75,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,33,2025-09-29 09:38:46.821000,2025-09-29 09:42:32.285004,5740,3.76,2141263,2147002,LONG,1,4,152.0,136.0,38.0,14.0,-6.25,6.4625,84.0,12.5,20.425000000000004,1.0,6.0,False,39.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,34,2025-09-29 09:42:32.285004,2025-09-29 11:17:37.670022,119281,95.09,2147002,2266282,SHORT,1,4,152.0,136.0,38.0,14.0,-84.75,6.1125,75.60000000000001,9.5,17.05,1.0,5.5,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,35,2025-09-29 11:17:37.670022,2025-09-29 11:22:25.865003,8022,4.8,2266282,2274303,LONG,1,4,152.0,136.0,38.0,14.0,-11.25,5.9625,75.60000000000001,8.375,20.275,1.0,5.5,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,36,2025-09-29 11:22:25.865003,2025-09-29 11:25:48.251000,4557,3.37,2274303,2278859,SHORT,1,4,152.0,136.0,38.0,14.0,-4.0,5.2125,37.300000000000004,10.75,20.275,1.0,5.125,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,38,2025-09-30 09:31:02.003002,2025-09-30 09:33:19.317002,4324,2.29,2503567,2507890,SHORT,1,4,152.0,136.0,38.0,14.0,-9.75,7.175,100.0,8.5,17.450000000000006,1.0,6.0,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,39,2025-09-30 09:33:19.317002,2025-09-30 09:45:28.793008,23070,12.16,2507890,2530959,LONG,1,4,152.0,136.0,38.0,14.0,-39.0,7.575,97.60000000000001,8.5,17.450000000000006,1.0,7.5,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,40,2025-09-30 09:45:28.793008,2025-09-30 09:49:25.484071,5809,3.94,2530959,2536767,SHORT,1,4,152.0,136.0,38.0,14.0,-14.5,5.5,76.2,13.0,26.775,1.0,5.375,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,41,2025-09-30 09:49:25.484071,2025-09-30 10:02:10.263002,21067,12.75,2536767,2557833,LONG,1,4,149.0,133.0,37.25,14.25,-58.25,7.575,94.7,11.5,26.775,1.0,6.875,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,42,2025-09-30 10:02:10.263002,2025-09-30 10:05:13.301014,4910,3.05,2557833,2562742,SHORT,1,4,152.0,136.0,38.0,14.0,-12.25,7.4875,85.0,13.875,35.375,1.0,7.375,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,43,2025-09-30 10:05:13.301014,2025-09-30 10:31:19.031001,30863,26.1,2562742,2593604,LONG,1,4,152.0,136.0,38.0,14.0,-33.5,6.4625,56.400000000000006,13.625,35.375,1.0,6.25,False,38.0
D_SD20_CD14.0_AS3,D,20.0,0.0,14.0,44,2025-09-30 10:31:19.031001,2025-09-30 10:35:33.316014,4483,4.24,2593604,2598086,SHORT,1,4,152.0,136.0,38.0,14.0,-8.75,7.2125,57.5,10.375,25.400000000000002,1.0,7.5,False,38.0
