config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
C_SD30_CD21.0_MA1,2,2025-09-22 09:54:46.706013,2025-09-22 16:14:59.801000,SHORT,1,0,24875.5,24986.75,-445.0
C_SD30_CD21.0_MA1,6,2025-09-23 10:47:39.791000,2025-09-23 16:14:58.531002,LONG,2,1,24951.5,24836.0,-924.0
C_SD30_CD21.0_MA1,8,2025-09-24 09:37:46.686001,2025-09-24 16:14:59.916000,LONG,2,1,24835.75,24751.0,-678.0
C_SD30_CD21.0_MA1,13,2025-09-25 14:15:54.111000,2025-09-25 16:14:59.975000,SHORT,1,0,24546.25,24624.75,-314.0
C_SD30_CD21.0_MA1,20,2025-09-26 12:20:02.016000,2025-09-26 16:14:59.400000,SHORT,1,0,24624.25,24744.5,-481.0
C_SD30_CD21.0_MA1,23,2025-09-29 11:15:39.153061,2025-09-29 16:14:59.958001,LONG,1,0,24880.75,24829.5,-205.0
C_SD30_CD21.0_MA1,36,2025-09-30 13:51:21.924002,2025-09-30 16:14:59.908000,SHORT,2,1,24780.0,24858.25,-626.0
C_SD30_CD21.0_MA1,40,2025-10-01 10:04:43.634000,2025-10-01 16:14:56.360000,SHORT,2,1,24812.5,24995.25,-1462.0
C_SD30_CD21.0_MA1,42,2025-10-02 09:37:23.225008,2025-10-02 16:14:59.739000,LONG,2,1,25115.75,25119.75,32.0
C_SD30_CD21.0_MA1,43,2025-10-03 09:32:14.784000,2025-10-03 16:14:58.258001,LONG,1,0,25163.5,24982.25,-725.0
C_SD30_CD21.0_MA1,48,2025-10-06 11:46:07.422002,2025-10-06 16:14:59.227000,SHORT,1,0,25184.0,25177.0,28.0
C_SD30_CD21.0_MA1,50,2025-10-07 10:56:34.413000,2025-10-07 16:14:59.067000,LONG,1,0,25177.0,25058.75,-473.0
C_SD30_CD21.0_MA1,52,2025-10-08 09:39:43.524170,2025-10-08 16:14:59.148000,SHORT,2,1,25129.25,25332.75,-1628.0
C_SD30_CD21.0_MA1,57,2025-10-09 16:00:14.087008,2025-10-09 16:14:57.965000,SHORT,1,0,25299.0,25285.0,56.0
C_SD30_CD21.0_MA1,60,2025-10-10 09:49:50.201264,2025-10-10 16:14:59.357000,LONG,2,1,25353.5,24442.0,-7292.0
C_SD30_CD21.0_MA1,65,2025-10-13 11:09:37.856000,2025-10-13 16:14:56.794002,SHORT,1,0,24795.0,24915.5,-482.0
C_SD30_CD21.0_MA1,68,2025-10-14 10:04:45.024001,2025-10-14 16:14:58.161001,SHORT,2,1,24598.25,24730.25,-1056.0
C_SD30_CD21.0_MA1,82,2025-10-15 12:33:05.931000,2025-10-15 16:14:59.909001,LONG,2,1,24951.75,24942.25,-76.0
C_SD30_CD21.0_MA1,93,2025-10-16 11:25:05.068000,2025-10-16 16:14:59.911000,LONG,1,0,25075.0,24754.25,-1283.0
C_SD30_CD21.0_MA1,103,2025-10-17 11:44:26.957000,2025-10-17 16:14:59.062001,SHORT,1,0,24796.0,25010.75,-859.0
C_SD30_CD21.0_MA1,105,2025-10-20 09:31:00.792029,2025-10-20 16:14:57.096000,SHORT,1,0,25179.0,25316.5,-550.0
C_SD30_CD21.0_MA1,113,2025-10-21 16:02:34.835019,2025-10-21 16:14:58.569002,LONG,1,0,25240.75,25244.75,16.0
C_SD30_CD21.0_MA1,119,2025-10-22 10:23:24.924000,2025-10-22 16:14:59.827000,LONG,1,0,25205.5,25054.5,-604.0
C_SD30_CD21.0_MA1,121,2025-10-23 09:39:40.116000,2025-10-23 16:14:59.977000,SHORT,1,0,25076.25,25268.0,-767.0
C_SD30_CD21.0_MA1,122,2025-10-24 09:30:55.176005,2025-10-24 16:14:59.420000,SHORT,1,0,25436.5,25506.5,-280.0
C_SD30_CD21.0_MA1,126,2025-10-27 10:33:19.882021,2025-10-27 16:14:59.986004,SHORT,2,1,25865.0,25973.75,-870.0
C_SD30_CD21.0_MA1,130,2025-10-28 12:32:26.618059,2025-10-28 16:14:59.466000,SHORT,1,0,26111.5,26157.0,-182.0
C_SD30_CD21.0_MA1,139,2025-10-29 16:05:12.524000,2025-10-29 16:14:59.593001,LONG,1,0,26295.0,26230.25,-259.0
C_SD30_CD21.0_MA1,151,2025-10-30 12:31:51.857000,2025-10-30 16:14:59.886000,LONG,1,0,26065.0,25996.75,-273.0
C_SD30_CD21.0_MA1,155,2025-10-31 11:27:53.116000,2025-10-31 16:14:59.777001,LONG,1,0,26139.25,25984.25,-620.0
C_SD30_CD21.0_MA1,156,2025-11-03 09:33:18.207000,2025-11-03 16:14:59.981000,LONG,1,0,26265.75,26125.25,-562.0
C_SD30_CD21.0_MA1,166,2025-11-04 12:54:34.558003,2025-11-04 16:14:59.568001,LONG,1,0,25681.75,25567.25,-458.0
C_SD30_CD21.0_MA1,168,2025-11-05 09:48:14.884006,2025-11-05 16:14:59.952001,SHORT,1,0,25602.25,25704.75,-410.0
C_SD30_CD21.0_MA1,172,2025-11-06 09:50:31.003311,2025-11-06 16:14:59.987000,LONG,1,0,25614.0,25290.25,-1295.0
C_SD30_CD21.0_MA1,183,2025-11-07 15:30:29.750003,2025-11-07 16:14:59.188000,SHORT,1,0,25081.0,25198.5,-470.0
C_SD30_CD21.0_MA1,187,2025-11-10 12:40:50.306000,2025-11-10 16:14:59.165004,SHORT,1,0,25598.75,25734.75,-544.0
C_SD30_CD21.0_MA1,193,2025-11-11 16:09:35.195000,2025-11-11 16:14:59.117001,SHORT,1,0,25665.0,25676.0,-44.0
C_SD30_CD21.0_MA1,195,2025-11-12 09:31:08.710001,2025-11-12 16:14:59.517000,LONG,1,0,25718.5,25647.5,-284.0
C_SD30_CD21.0_MA1,199,2025-11-13 10:21:27.581003,2025-11-13 16:14:59.997000,LONG,1,0,25417.25,25156.25,-1044.0
C_SD30_CD21.0_MA1,201,2025-11-14 09:36:20.001013,2025-11-14 16:14:59.937000,SHORT,2,1,24773.0,25132.25,-2874.0
C_SD30_CD21.0_MA1,203,2025-11-17 13:55:07.626003,2025-11-17 16:14:59.620002,LONG,1,0,24937.75,24920.75,-68.0
C_SD30_CD21.0_MA1,228,2025-11-18 15:02:37.384000,2025-11-18 16:14:59.019000,LONG,1,0,24749.0,24561.75,-749.0
C_SD30_CD21.0_MA1,231,2025-11-19 12:42:08.655008,2025-11-19 16:14:59.811000,SHORT,1,0,24581.5,24723.75,-569.0
C_SD30_CD21.0_MA1,238,2025-11-20 10:48:26.523003,2025-11-20 16:14:59.721000,LONG,1,0,25241.75,24114.25,-4510.0
C_SD30_CD21.0_MA1,260,2025-11-21 13:29:44.706000,2025-11-21 16:14:59.956000,SHORT,1,0,24263.75,24324.0,-241.0
C_SD30_CD21.0_MA1,262,2025-11-24 09:31:06.656007,2025-11-24 16:14:59.899000,SHORT,2,1,24572.0,24960.0,-3104.0
C_SD30_CD21.0_MA1,273,2025-11-25 11:19:01.778000,2025-11-25 16:14:59.566001,SHORT,1,0,24826.75,25077.25,-1002.0
C_SD30_CD21.0_MA1,275,2025-11-26 11:02:52.591114,2025-11-26 16:14:58.730000,SHORT,1,0,25282.5,25313.25,-123.0
C_SD30_CD21.0_MA1,283,2025-11-28 11:48:22.547000,2025-11-28 13:14:59.535002,SHORT,2,1,25407.5,25484.5,-616.0
C_SD30_CD21.0_MA1,289,2025-12-01 10:36:23.100002,2025-12-01 16:14:58.132000,SHORT,1,0,25315.0,25389.5,-298.0
C_SD30_CD21.0_MA1,297,2025-12-02 13:06:00.505000,2025-12-02 16:14:57.527000,SHORT,2,1,25542.25,25595.5,-426.0
C_SD30_CD21.0_MA1,300,2025-12-03 09:54:03.168000,2025-12-03 16:14:59.135000,SHORT,1,0,25465.0,25649.0,-736.0
C_SD30_CD21.0_MA1,302,2025-12-04 09:31:57.462000,2025-12-04 16:14:59.213002,LONG,1,0,25652.0,25632.25,-79.0
C_SD30_CD21.0_MA1,318,2025-12-05 15:59:30.539000,2025-12-05 16:14:59.842000,SHORT,1,0,25740.0,25733.5,26.0
C_SD30_CD21.0_MA1,323,2025-12-08 09:34:14.985000,2025-12-08 16:14:59.031000,LONG,1,0,25821.0,25661.0,-640.0
C_SD30_CD21.0_MA1,324,2025-12-09 09:31:14.235004,2025-12-09 16:14:59.423000,SHORT,2,1,25578.0,25684.5,-852.0
C_SD30_CD21.0_MA1,331,2025-12-10 11:17:53.296000,2025-12-10 16:14:59.644000,SHORT,2,1,25606.75,25788.25,-1452.0
C_SD30_CD21.0_MA1,342,2025-12-11 13:01:32.951026,2025-12-11 16:14:59.016001,SHORT,1,0,25613.5,25744.0,-522.0
C_SD30_CD21.0_MA1,344,2025-12-12 10:04:06.486059,2025-12-12 16:14:59.340000,LONG,1,0,25500.25,25216.5,-1135.0
