config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
D_SD40_CD16.0_AS2,2,2025-09-22 10:28:11.007000,2025-09-22 16:14:59.801000,SHORT,1,0,24895.5,24986.75,-365.0
D_SD40_CD16.0_AS2,4,2025-09-23 12:10:29.901001,2025-09-23 16:14:58.531002,LONG,3,1,24931.6667,24836.0,-1148.0
D_SD40_CD16.0_AS2,6,2025-09-24 09:49:59.409012,2025-09-24 16:14:59.916000,LONG,3,1,24815.9167,24751.0,-779.0
D_SD40_CD16.0_AS2,11,2025-09-25 14:15:19.015001,2025-09-25 16:14:59.975000,SHORT,1,0,24536.0,24624.75,-355.0
D_SD40_CD16.0_AS2,18,2025-09-26 12:19:06.610000,2025-09-26 16:14:59.400000,SHORT,1,0,24614.25,24744.5,-521.0
D_SD40_CD16.0_AS2,21,2025-09-29 11:13:13.103009,2025-09-29 16:14:59.958001,LONG,1,0,24890.75,24829.5,-245.0
D_SD40_CD16.0_AS2,26,2025-09-30 13:50:03.288003,2025-09-30 16:14:59.908000,SHORT,3,1,24769.8333,24858.25,-1061.0
D_SD40_CD16.0_AS2,28,2025-10-01 10:18:00.951067,2025-10-01 16:14:56.360000,SHORT,1,0,24843.0,24995.25,-609.0
D_SD40_CD16.0_AS2,31,2025-10-02 15:32:52.145000,2025-10-02 16:14:59.739000,SHORT,3,1,25114.5833,25119.75,-62.0
D_SD40_CD16.0_AS2,37,2025-10-03 13:18:50.982000,2025-10-03 16:14:58.258001,LONG,1,0,25053.5,24982.25,-285.0
D_SD40_CD16.0_AS2,42,2025-10-06 11:27:31.758000,2025-10-06 16:14:59.227000,SHORT,3,1,25163.5833,25177.0,-161.0
D_SD40_CD16.0_AS2,44,2025-10-07 11:03:37.148003,2025-10-07 16:14:59.067000,LONG,1,0,25157.0,25058.75,-393.0
D_SD40_CD16.0_AS2,46,2025-10-08 09:47:30.649181,2025-10-08 16:14:59.148000,SHORT,3,1,25149.0833,25332.75,-2204.0
D_SD40_CD16.0_AS2,49,2025-10-09 15:50:00.077065,2025-10-09 16:14:57.965000,SHORT,3,1,25278.3333,25285.0,-80.0
D_SD40_CD16.0_AS2,50,2025-10-10 09:37:20.695014,2025-10-10 16:14:59.357000,LONG,3,1,25363.6667,24442.0,-11060.0
D_SD40_CD16.0_AS2,55,2025-10-13 11:08:56.159000,2025-10-13 16:14:56.794002,SHORT,1,0,24784.75,24915.5,-523.0
D_SD40_CD16.0_AS2,58,2025-10-14 10:04:41.431009,2025-10-14 16:14:58.161001,SHORT,3,1,24588.0833,24730.25,-1706.0
D_SD40_CD16.0_AS2,67,2025-10-15 16:01:32.858000,2025-10-15 16:14:59.909001,SHORT,3,1,24951.5833,24942.25,112.0
D_SD40_CD16.0_AS2,74,2025-10-16 11:24:22.534000,2025-10-16 16:14:59.911000,LONG,1,0,25085.25,24754.25,-1324.0
D_SD40_CD16.0_AS2,82,2025-10-17 11:48:26.603001,2025-10-17 16:14:59.062001,SHORT,1,0,24816.25,25010.75,-778.0
D_SD40_CD16.0_AS2,84,2025-10-20 09:32:32.382000,2025-10-20 16:14:57.096000,SHORT,3,1,25188.3333,25316.5,-1538.0
D_SD40_CD16.0_AS2,91,2025-10-21 10:37:56.041001,2025-10-21 16:14:58.569002,SHORT,3,1,25250.0833,25244.75,64.0
D_SD40_CD16.0_AS2,95,2025-10-22 10:26:22.633029,2025-10-22 16:14:59.827000,LONG,1,0,25185.5,25054.5,-524.0
D_SD40_CD16.0_AS2,97,2025-10-23 09:45:02.351000,2025-10-23 16:14:59.977000,SHORT,1,0,25096.25,25268.0,-687.0
D_SD40_CD16.0_AS2,104,2025-10-24 15:59:04.209006,2025-10-24 16:14:59.420000,LONG,3,1,25517.1667,25506.5,-128.0
D_SD40_CD16.0_AS2,106,2025-10-27 11:15:07.690032,2025-10-27 16:14:59.986004,SHORT,3,1,25885.0833,25973.75,-1064.0
D_SD40_CD16.0_AS2,110,2025-10-28 12:48:12.294011,2025-10-28 16:14:59.466000,SHORT,3,1,26121.0833,26157.0,-431.0
D_SD40_CD16.0_AS2,119,2025-10-29 16:05:12.110006,2025-10-29 16:14:59.593001,LONG,1,0,26299.25,26230.25,-276.0
D_SD40_CD16.0_AS2,127,2025-10-30 12:35:47.142000,2025-10-30 16:14:59.886000,LONG,3,1,26056.1667,25996.75,-713.0
D_SD40_CD16.0_AS2,131,2025-10-31 11:37:20.548000,2025-10-31 16:14:59.777001,LONG,3,1,26130.0833,25984.25,-1750.0
D_SD40_CD16.0_AS2,133,2025-11-03 09:42:41.139005,2025-11-03 16:14:59.981000,LONG,3,1,26166.5833,26125.25,-496.0
D_SD40_CD16.0_AS2,139,2025-11-04 13:03:51.917000,2025-11-04 16:14:59.568001,LONG,3,1,25672.6667,25567.25,-1265.0
D_SD40_CD16.0_AS2,140,2025-11-05 09:34:54.455001,2025-11-05 16:14:59.952001,SHORT,1,0,25502.25,25704.75,-810.0
D_SD40_CD16.0_AS2,144,2025-11-06 09:50:34.765000,2025-11-06 16:14:59.987000,LONG,1,0,25594.0,25290.25,-1215.0
D_SD40_CD16.0_AS2,149,2025-11-07 15:29:00.319005,2025-11-07 16:14:59.188000,SHORT,3,1,25059.8333,25198.5,-1664.0
D_SD40_CD16.0_AS2,153,2025-11-10 12:48:33.246000,2025-11-10 16:14:59.165004,SHORT,1,0,25618.75,25734.75,-464.0
D_SD40_CD16.0_AS2,158,2025-11-11 15:55:38.212029,2025-11-11 16:14:59.117001,LONG,3,1,25655.6667,25676.0,244.0
