config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,1,2025-09-22 09:33:29.489000,2025-09-22 10:28:11.007000,69800,54.69,11378,81177,LONG,1,3,352.0,340.0,117.3333,29.3333,-34.0,4.6125,17.77777777777778,8.25,13.0,0.0,4.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,3,2025-09-23 09:41:12.274023,2025-09-23 12:10:29.901001,155188,149.29,373915,529102,SHORT,1,3,352.0,340.0,117.3333,29.3333,-24.9167,4.1625,76.80000000000001,11.625,19.250000000000004,1.0,3.625,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,5,2025-09-24 09:33:21.021000,2025-09-24 09:49:59.409012,35448,16.64,805379,840826,SHORT,1,3,352.0,340.0,117.3333,29.3333,-21.9167,5.4375,74.0,8.875,26.95000000000001,1.0,5.25,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,7,2025-09-25 09:30:27.211006,2025-09-25 09:36:22.224000,19729,5.92,1209321,1229049,SHORT,1,3,352.0,340.0,117.3333,29.3333,-24.75,14.925,100.0,9.875,22.225000000000016,1.0,5.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,8,2025-09-25 09:36:22.224000,2025-09-25 10:05:50.499012,85854,29.47,1229049,1314902,LONG,1,3,352.0,340.0,117.3333,29.3333,-76.6667,6.3375,84.80000000000001,10.0,23.650000000000013,1.0,6.0,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,9,2025-09-25 10:05:50.499012,2025-09-25 14:00:51.202000,272143,235.01,1314902,1587044,SHORT,1,3,355.0,343.0,118.3333,29.5833,-160.5,5.4625,18.8,13.75,25.875,1.0,5.125,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,10,2025-09-25 14:00:51.202000,2025-09-25 14:15:19.015001,25921,14.46,1587044,1612964,LONG,1,3,352.0,340.0,117.3333,29.3333,-42.5,5.2125,7.800000000000001,11.375,30.750000000000007,1.0,5.125,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,12,2025-09-26 09:30:43.878000,2025-09-26 10:24:11.866001,109711,53.47,1731819,1841529,SHORT,1,3,352.0,340.0,117.3333,29.3333,-129.6667,8.4375,100.0,16.875,24.075000000000003,1.0,7.375,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,13,2025-09-26 10:24:11.866001,2025-09-26 10:40:29.454000,35301,16.29,1841529,1876829,LONG,1,3,352.0,340.0,117.3333,29.3333,-54.25,7.7375,68.3,13.25,27.025,1.0,7.5,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,14,2025-09-26 10:40:29.454000,2025-09-26 10:49:47.719011,16750,9.3,1876829,1893578,SHORT,1,3,352.0,340.0,117.3333,29.3333,-29.0,5.6875,2.2,11.75,33.32500000000002,1.0,5.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,15,2025-09-26 10:49:47.719011,2025-09-26 11:25:59.187048,47499,36.19,1893578,1941076,LONG,1,3,352.0,340.0,117.3333,29.3333,-39.1667,7.075,45.1,10.0,27.125000000000014,1.0,6.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,16,2025-09-26 11:25:59.187048,2025-09-26 12:00:05.786000,29495,34.11,1941076,1970570,SHORT,1,3,352.0,340.0,117.3333,29.3333,-22.25,8.2375,92.9,14.625,23.1,1.0,8.125,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,17,2025-09-26 12:00:05.786000,2025-09-26 12:19:06.610000,12144,19.01,1970570,1982713,LONG,1,3,352.0,340.0,117.3333,29.3333,-10.4167,7.675,72.7,15.125,24.250000000000004,1.0,8.0,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,19,2025-09-29 09:37:31.855000,2025-09-29 09:45:35.403000,16226,8.06,2139346,2155571,LONG,1,3,352.0,340.0,117.3333,29.3333,-23.75,6.7375,87.2,11.625,20.425000000000004,1.0,6.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,20,2025-09-29 09:45:35.403000,2025-09-29 11:13:13.103009,102993,87.63,2155571,2258563,SHORT,1,3,352.0,340.0,117.3333,29.3333,-44.75,5.35,41.7,11.625,20.250000000000004,1.0,5.5,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,22,2025-09-30 09:33:19.317002,2025-09-30 09:54:14.348026,35542,20.92,2507890,2543431,SHORT,1,3,352.0,340.0,117.3333,29.3333,-36.4167,7.575,97.60000000000001,8.5,17.450000000000006,1.0,7.5,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,23,2025-09-30 09:54:14.348026,2025-09-30 09:59:11.847001,10243,4.96,2543431,2553673,LONG,1,3,352.0,340.0,117.3333,29.3333,-18.25,7.6375,91.0,11.5,27.950000000000014,1.0,7.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,24,2025-09-30 09:59:11.847001,2025-09-30 13:24:14.132010,193144,205.04,2553673,2746816,SHORT,1,3,352.0,340.0,117.3333,29.3333,-92.9167,7.3625,81.4,12.875,35.375,1.0,6.875,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,25,2025-09-30 13:24:14.132010,2025-09-30 13:50:03.288003,17746,25.82,2746816,2764561,LONG,1,3,352.0,340.0,117.3333,29.3333,-8.75,6.1625,49.800000000000004,11.375,20.450000000000006,1.0,5.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,27,2025-10-01 09:31:34.246024,2025-10-01 10:18:00.951067,75046,46.45,2897308,2972353,LONG,1,3,352.0,340.0,117.3333,29.3333,-87.6667,7.9375,96.0,8.75,24.400000000000052,1.0,7.5,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,29,2025-10-02 09:34:39.161005,2025-10-02 09:38:46.168018,10305,4.12,3231611,3241915,SHORT,1,3,352.0,340.0,117.3333,29.3333,-4.9167,5.6625,91.4,9.625,27.275000000000006,1.0,5.625,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,30,2025-10-02 09:38:46.168018,2025-10-02 15:32:52.145000,281872,354.1,3241915,3523786,LONG,1,3,352.0,340.0,117.3333,29.3333,-91.5,6.1875,91.5,9.75,28.625000000000007,1.0,5.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,32,2025-10-03 10:00:01.727002,2025-10-03 10:09:25.290000,16363,9.39,3601753,3618115,SHORT,1,3,352.0,340.0,117.3333,29.3333,-17.9167,6.45,80.9,11.5,42.75,1.0,6.25,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,33,2025-10-03 10:09:25.290000,2025-10-03 10:16:19.886000,9685,6.91,3618115,3627799,LONG,1,3,352.0,340.0,117.3333,29.3333,-7.1667,6.825,75.5,11.625,20.97500000000001,1.0,5.75,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,34,2025-10-03 10:16:19.886000,2025-10-03 13:03:13.483018,123323,166.89,3627799,3751121,SHORT,1,3,352.0,340.0,117.3333,29.3333,-73.1667,6.3125,56.1,14.25,23.175000000000004,1.0,6.125,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,35,2025-10-03 13:03:13.483018,2025-10-03 13:13:04.029000,19487,9.84,3751121,3770607,LONG,1,3,352.0,340.0,117.3333,29.3333,-30.5,5.65,72.0,12.125,24.975000000000016,1.0,5.375,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,36,2025-10-03 13:13:04.029000,2025-10-03 13:18:50.982000,6094,5.78,3770607,3776700,SHORT,1,3,352.0,340.0,117.3333,29.3333,-1.25,6.275,89.60000000000001,12.125,30.45000000000001,1.0,5.375,False,106.0
D_SD40_CD16.0_AS2,D,40.0,0.0,16.0,38,2025-10-06 09:32:21.697000,2025-10-06 09:43:28.211000,21243,11.11,3948302,3969544,SHORT,1,3,352.0,340.0,117.3333,29.3333,-30.6667,7.6125,73.2,11.125,30.675000000000004,1.0,7.5,False,106.0
