config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,1,2025-09-22 09:30:47.916001,2025-09-22 09:32:17.575002,4795,1.49,3517,8311,LONG,0,1,60.0,56.0,60.0,15.0,-5.75,4.892857142857143,100.0,8.25,10.85,0.0,4.875,False,28.0
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,2,2025-09-22 09:32:17.575002,2025-09-22 09:35:58.060000,7871,3.67,8311,16181,SHORT,1,2,96.0,88.0,48.0,12.0,-7.75,5.625,81.25,8.25,13.0,0.0,5.5,False,80.0
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,3,2025-09-22 09:35:58.060000,2025-09-22 09:37:46.393000,3721,1.81,16181,19901,LONG,0,1,61.0,57.0,61.0,15.25,-3.0,4.1,12.5,7.75,15.8,1.0,3.75,False,28.0
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,4,2025-09-22 09:37:46.393000,2025-09-22 09:39:21.419000,2684,1.58,19901,22584,SHORT,0,1,60.0,56.0,60.0,15.0,-5.0,4.4375,48.10126582278481,8.75,19.025000000000002,1.0,3.875,False,28.0
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,5,2025-09-22 09:39:21.419000,2025-09-22 09:42:52.881000,6916,3.52,22584,29499,LONG,2,3,108.0,96.0,36.0,9.0,-9.25,4.5,55.0561797752809,9.75,18.550000000000004,1.0,4.75,False,
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,7,2025-09-23 09:31:56.350000,2025-09-23 09:34:54.980016,6582,2.98,352997,359578,SHORT,3,4,96.0,80.0,24.0,6.0,-14.75,5.675,99.60000000000001,11.75,21.700000000000003,1.0,5.5,True,
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,8,2025-09-23 09:34:54.980016,2025-09-23 09:38:54.032000,9135,3.98,359578,368712,LONG,3,4,96.0,80.0,24.0,6.75,-12.0,4.9125,92.80000000000001,11.375,17.900000000000006,1.0,4.75,True,
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,9,2025-09-23 09:38:54.032000,2025-09-23 09:40:34.120000,3155,1.67,368712,371866,SHORT,0,1,60.0,56.0,60.0,15.0,-4.75,4.775,89.80000000000001,11.375,17.000000000000007,1.0,4.625,False,28.0
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,10,2025-09-23 09:40:34.120000,2025-09-23 09:48:51.976002,15150,8.3,371866,387015,LONG,3,4,96.0,80.0,24.0,6.0,-19.25,4.4125,82.0,11.625,19.250000000000004,1.0,4.25,True,
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,11,2025-09-23 09:48:51.976002,2025-09-23 09:50:31.902000,2707,1.67,387015,389721,SHORT,0,1,60.0,56.0,60.0,15.0,-3.5,5.7625,95.80000000000001,11.0,20.62500000000002,1.0,5.0,False,28.0
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,12,2025-09-23 09:50:31.902000,2025-09-23 09:51:28.372000,1793,0.94,389721,391513,LONG,1,2,96.0,88.0,48.0,12.0,-6.0,5.5125,92.2,11.625,20.62500000000002,1.0,5.125,False,80.0
B_SD15_AD6.0_MA3,B,15.0,6.0,0.0,13,2025-09-23 09:51:28.372000,2025-09-23 09:54:33.623000,4369,3.09,391513,395881,SHORT,1,2,96.0,88.0,48.0,12.0,-6.5,5.175,86.7,12.25,20.62500000000002,1.0,5.0,False,28.0
