config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,1,2025-09-22 09:31:15.053013,2025-09-22 09:51:46.045007,36338,20.52,5250,41587,LONG,0,1,100.0,96.0,100.0,25.0,-19.0,5.0875,95.0,9.75,13.3,0.0,5.125,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,3,2025-09-23 09:36:34.656000,2025-09-23 09:41:26.848004,11190,4.87,363696,374885,SHORT,0,1,100.0,96.0,100.0,25.0,-14.75,4.575,90.60000000000001,11.375,17.900000000000006,1.0,4.5,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,4,2025-09-23 09:41:26.848004,2025-09-23 12:21:19.977001,164789,159.89,374885,539673,LONG,1,2,100.0,92.0,50.0,24.25,-25.0,4.1375,76.0,11.625,19.250000000000004,1.0,3.75,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,5,2025-09-23 12:21:19.977001,2025-09-23 12:35:02.659248,9285,13.71,539673,548957,SHORT,0,1,100.0,96.0,100.0,25.0,-3.5,3.3375,1.6,10.5,28.650000000000002,1.0,3.0,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,6,2025-09-23 12:35:02.659248,2025-09-23 12:50:11.085000,13446,15.14,548957,562402,LONG,0,1,100.0,96.0,100.0,25.0,-9.0,4.7875,88.9,10.75,28.650000000000002,1.0,4.875,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,7,2025-09-23 12:50:11.085000,2025-09-23 12:55:31.102002,3718,5.33,562402,566119,SHORT,0,1,100.0,96.0,100.0,25.0,-1.0,4.0625,40.800000000000004,10.875,20.65000000000001,1.0,3.75,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,9,2025-09-24 09:32:18.284000,2025-09-24 09:33:29.245000,3577,1.18,802389,805965,SHORT,0,1,100.0,96.0,100.0,25.0,-4.0,5.6375,80.7,8.875,26.95000000000001,1.0,5.375,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,10,2025-09-24 09:33:29.245000,2025-09-24 09:53:28.898002,43493,19.99,805965,849457,LONG,2,3,0.0,-12.0,0.0,21.25,-37.5,5.575,81.0,9.125,33.675000000000004,1.0,5.625,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,11,2025-09-24 09:53:28.898002,2025-09-24 10:10:22.913011,24812,16.9,849457,874268,SHORT,1,2,100.0,92.0,50.0,12.5,-25.0,5.1,57.7,12.375,21.875000000000007,1.0,5.0,False,
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,12,2025-09-24 10:10:22.913011,2025-09-24 10:17:14.188000,7668,6.85,874268,881935,LONG,0,1,100.0,96.0,100.0,25.0,-4.5,5.35,49.5,10.875,20.60000000000001,1.0,5.375,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,13,2025-09-24 10:17:14.188000,2025-09-24 10:27:28.497003,9951,10.24,881935,891885,SHORT,0,1,100.0,96.0,100.0,25.0,-4.5,5.425,48.6,10.75,19.25000000000001,1.0,4.75,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,15,2025-09-25 09:30:20.450006,2025-09-25 09:34:17.470002,14096,3.95,1208550,1222645,SHORT,0,1,100.0,96.0,100.0,25.0,-9.75,14.5625,100.0,9.875,22.225000000000016,1.0,5.125,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,16,2025-09-25 09:34:17.470002,2025-09-25 09:50:10.831000,48212,15.89,1222645,1270856,LONG,2,3,0.0,-12.0,0.0,4.5,-78.75,7.15,91.80000000000001,9.875,18.475000000000023,1.0,6.75,True,
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,17,2025-09-25 09:50:10.831000,2025-09-25 09:52:00.125019,7085,1.82,1270856,1277940,SHORT,0,1,100.0,96.0,100.0,25.0,-21.0,5.5,53.800000000000004,15.0,27.85,1.0,4.75,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,18,2025-09-25 09:52:00.125019,2025-09-25 10:01:26.616002,24968,9.44,1277940,1302907,LONG,1,2,100.0,92.0,50.0,12.5,-33.5,7.2875,88.80000000000001,15.0,29.850000000000016,1.0,7.0,False,
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,19,2025-09-25 10:01:26.616002,2025-09-25 14:00:37.649019,283515,239.18,1302907,1586421,SHORT,2,3,0.0,-12.0,0.0,8.25,-195.5,9.0125,95.80000000000001,11.375,21.625000000000007,1.0,8.0,True,
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,20,2025-09-25 14:00:37.649019,2025-09-25 14:10:09.531000,19554,9.53,1586421,1605974,LONG,1,2,99.0,91.0,49.5,12.375,-35.125,5.2,6.9,11.375,30.750000000000007,1.0,5.125,False,
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,22,2025-09-26 09:30:03.612009,2025-09-26 09:30:48.038008,4178,0.74,1727957,1732134,SHORT,0,1,100.0,96.0,100.0,25.0,-13.75,6.0875,67.0,17.75,25.150000000000006,1.0,4.75,False,48.0
B_SD25_AD25.0_MA2,B,25.0,25.0,0.0,23,2025-09-26 09:30:48.038008,2025-09-26 09:31:38.515000,4123,0.84,1732134,1736256,LONG,0,1,100.0,96.0,100.0,25.0,-7.25,7.45,98.0,16.875,24.075000000000003,1.0,7.375,False,49.0
