config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
C_SD20_CD8.0_MA2,6,2025-09-22 09:48:07.093000,2025-09-22 16:14:59.801000,SHORT,1,0,24855.75,24986.75,-524.0
C_SD20_CD8.0_MA2,8,2025-09-23 09:41:12.274023,2025-09-23 16:14:58.531002,LONG,2,1,24965.0,24836.0,-1032.0
C_SD20_CD8.0_MA2,10,2025-09-24 09:33:21.021000,2025-09-24 16:14:59.916000,LONG,2,1,24849.25,24751.0,-786.0
C_SD20_CD8.0_MA2,17,2025-09-25 14:17:14.834024,2025-09-25 16:14:59.975000,SHORT,1,0,24556.25,24624.75,-274.0
C_SD20_CD8.0_MA2,30,2025-09-26 12:20:53.768000,2025-09-26 16:14:59.400000,SHORT,1,0,24634.25,24744.5,-441.0
C_SD20_CD8.0_MA2,37,2025-09-29 11:25:48.251000,2025-09-29 16:14:59.958001,LONG,1,0,24870.75,24829.5,-165.0
C_SD20_CD8.0_MA2,54,2025-09-30 14:10:51.040000,2025-09-30 16:14:59.908000,SHORT,1,0,24800.5,24858.25,-231.0
C_SD20_CD8.0_MA2,55,2025-10-01 09:31:01.026006,2025-10-01 16:14:56.360000,SHORT,3,2,24735.0,24995.25,-3123.0
C_SD20_CD8.0_MA2,57,2025-10-02 09:34:39.161005,2025-10-02 16:14:59.739000,LONG,1,0,25125.25,25119.75,-22.0
C_SD20_CD8.0_MA2,58,2025-10-03 09:31:33.157042,2025-10-03 16:14:58.258001,LONG,2,1,25157.5,24982.25,-1402.0
C_SD20_CD8.0_MA2,63,2025-10-06 11:46:20.914000,2025-10-06 16:14:59.227000,SHORT,3,2,25186.25,25177.0,111.0
C_SD20_CD8.0_MA2,65,2025-10-07 10:36:08.464059,2025-10-07 16:14:59.067000,LONG,2,1,25201.0,25058.75,-1138.0
C_SD20_CD8.0_MA2,67,2025-10-08 09:32:13.145002,2025-10-08 16:14:59.148000,SHORT,2,1,25115.75,25332.75,-1736.0
C_SD20_CD8.0_MA2,71,2025-10-09 09:51:59.095223,2025-10-09 16:14:57.965000,LONG,2,1,25293.0,25285.0,-64.0
C_SD20_CD8.0_MA2,82,2025-10-10 10:53:06.231004,2025-10-10 16:14:59.357000,LONG,2,1,25337.0,24442.0,-7160.0
C_SD20_CD8.0_MA2,89,2025-10-13 11:10:30.588001,2025-10-13 16:14:56.794002,SHORT,1,0,24805.0,24915.5,-442.0
C_SD20_CD8.0_MA2,98,2025-10-14 10:13:18.670000,2025-10-14 16:14:58.161001,SHORT,3,2,24610.8333,24730.25,-1433.0
