config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,1,2025-09-22 09:32:17.575002,2025-09-22 09:54:46.706013,37038,22.49,8311,45348,LONG,1,3,240.0,228.0,80.0,20.0,-24.0,5.625,81.25,8.25,13.0,0.0,5.5,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,3,2025-09-23 09:37:30.728005,2025-09-23 09:55:08.682010,31201,17.63,366119,397319,SHORT,1,3,240.0,228.0,80.0,20.0,-19.75,4.8625,92.4,11.375,21.700000000000003,1.0,4.625,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,4,2025-09-23 09:55:08.682010,2025-09-23 10:41:51.035000,57863,46.71,397319,455181,LONG,1,3,240.0,228.0,80.0,20.0,-18.0,4.475,69.3,12.25,17.875,1.0,4.375,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,5,2025-09-23 10:41:51.035000,2025-09-23 10:47:39.791000,7845,5.81,455181,463025,SHORT,1,3,240.0,228.0,80.0,20.0,-4.25,4.25,21.700000000000003,10.0,19.025,1.0,3.875,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,7,2025-09-24 09:32:34.616009,2025-09-24 09:37:46.686001,14669,5.2,803273,817941,SHORT,1,3,240.0,228.0,80.0,20.0,-11.25,5.775,85.2,8.875,26.95000000000001,1.0,5.5,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,9,2025-09-25 09:30:21.272000,2025-09-25 09:35:13.113001,16876,4.86,1208681,1225556,SHORT,1,3,240.0,228.0,80.0,20.0,-24.75,14.7125,100.0,9.875,22.225000000000016,1.0,5.5,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,10,2025-09-25 09:35:13.113001,2025-09-25 10:06:11.895004,90469,30.98,1225556,1316024,LONG,1,3,240.0,228.0,80.0,20.0,-93.75,6.1375,84.60000000000001,10.625,31.85,1.0,6.375,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,11,2025-09-25 10:06:11.895004,2025-09-25 13:58:50.538002,267283,232.64,1316024,1583306,SHORT,1,3,240.0,228.0,80.0,20.0,-150.5,5.4625,18.8,13.75,25.875,1.0,4.75,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,12,2025-09-25 13:58:50.538002,2025-09-25 14:15:54.111000,30766,17.06,1583306,1614071,LONG,1,3,240.0,228.0,80.0,20.0,-62.75,5.525,13.3,11.375,21.92500000000001,1.0,5.5,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,14,2025-09-26 09:30:11.230004,2025-09-26 10:13:29.478000,93486,43.3,1728971,1822456,SHORT,1,3,240.0,228.0,80.0,20.0,-119.0,7.1,98.80000000000001,16.875,25.150000000000006,1.0,5.5,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,15,2025-09-26 10:13:29.478000,2025-09-26 10:40:41.388000,55082,27.2,1822456,1877537,LONG,1,3,240.0,228.0,80.0,20.0,-84.25,7.6375,70.3,12.875,35.3,1.0,6.75,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,16,2025-09-26 10:40:41.388000,2025-09-26 10:47:17.538000,12373,6.6,1877537,1889909,SHORT,1,3,238.0,226.0,79.3333,19.8333,-19.0,5.7625,2.6,11.75,33.32500000000002,1.0,5.75,False,59.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,17,2025-09-26 10:47:17.538000,2025-09-26 11:27:53.657003,53303,40.6,1889909,1943211,LONG,1,3,240.0,228.0,80.0,20.0,-48.5,6.6625,26.900000000000002,10.375,32.300000000000004,1.0,6.5,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,18,2025-09-26 11:27:53.657003,2025-09-26 11:38:47.830002,11646,10.9,1943211,1954856,SHORT,1,3,240.0,228.0,80.0,20.0,-12.25,6.525,22.200000000000003,14.625,23.1,1.0,6.625,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,19,2025-09-26 11:38:47.830002,2025-09-26 12:20:02.016000,28668,41.24,1954856,1983523,LONG,1,3,240.0,228.0,80.0,20.0,-36.0,7.425,62.900000000000006,10.875,19.650000000000002,1.0,7.125,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,21,2025-09-29 09:32:29.611003,2025-09-29 09:43:21.124044,19008,10.86,2130186,2149193,LONG,1,3,240.0,228.0,80.0,20.0,-15.25,7.15,93.2,12.5,24.625000000000007,1.0,7.0,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,22,2025-09-29 09:43:21.124044,2025-09-29 11:15:39.153061,113011,92.3,2149193,2262203,SHORT,1,3,240.0,228.0,80.0,20.0,-64.75,5.9125,69.8,9.0,17.05,1.0,5.5,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,24,2025-09-30 09:33:13.091000,2025-09-30 09:34:29.564094,3190,1.27,2507415,2510604,SHORT,1,3,238.0,226.0,79.3333,19.8333,-2.4167,7.6625,98.4,8.5,17.450000000000006,1.0,7.5,False,59.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,25,2025-09-30 09:34:29.564094,2025-09-30 09:44:50.531000,18349,10.35,2510604,2528952,LONG,1,3,240.0,228.0,80.0,20.0,-29.0,7.175,95.60000000000001,8.5,22.10000000000001,1.0,6.625,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,26,2025-09-30 09:44:50.531000,2025-09-30 09:52:02.601000,11566,7.2,2528952,2540517,SHORT,1,3,240.0,228.0,80.0,20.0,-15.75,6.5,79.2,13.0,26.775,1.0,5.625,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,27,2025-09-30 09:52:02.601000,2025-09-30 10:00:05.490008,14258,8.05,2540517,2554774,LONG,1,3,240.0,228.0,80.0,20.0,-38.25,8.15,100.0,12.25,27.950000000000014,1.0,8.25,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,28,2025-09-30 10:00:05.490008,2025-09-30 10:06:14.916009,10845,6.16,2554774,2565618,SHORT,1,3,240.0,228.0,80.0,20.0,-22.25,7.5125,86.2,13.875,36.87500000000001,1.0,6.875,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,29,2025-09-30 10:06:14.916009,2025-09-30 10:17:08.115000,13522,10.89,2565618,2579139,LONG,1,3,240.0,228.0,80.0,20.0,-23.5,7.2375,75.9,14.875,35.72500000000001,1.0,6.875,False,58.0
D_SD30_CD15.0_AS2,D,30.0,0.0,15.0,30,2025-09-30 10:17:08.115000,2025-09-30 10:39:00.839000,23257,21.88,2579139,2602395,SHORT,1,3,240.0,228.0,80.0,20.0,-28.75,8.0875,93.4,10.875,24.275000000000006,1.0,8.375,False,58.0
