config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
A_SD50,4,2025-09-22 14:32:19.518063,2025-09-22 16:14:59.801000,SHORT,1,0,25015.5,24986.75,115.0
A_SD50,9,2025-09-23 16:02:44.479000,2025-09-23 16:14:58.531002,SHORT,1,0,24851.0,24836.0,60.0
A_SD50,20,2025-09-24 14:53:35.774000,2025-09-24 16:14:59.916000,SHORT,1,0,24735.25,24751.0,-63.0
A_SD50,35,2025-09-25 14:40:35.871021,2025-09-25 16:14:59.975000,SHORT,1,0,24626.0,24624.75,5.0
A_SD50,48,2025-09-26 13:10:39.545000,2025-09-26 16:14:59.400000,SHORT,1,0,24704.75,24744.5,-159.0
A_SD50,55,2025-09-29 15:15:21.282005,2025-09-29 16:14:59.958001,LONG,1,0,24800.75,24829.5,115.0
A_SD50,62,2025-09-30 15:31:18.100000,2025-09-30 16:14:59.908000,SHORT,1,0,24870.5,24858.25,49.0
A_SD50,71,2025-10-01 14:09:37.902084,2025-10-01 16:14:56.360000,LONG,1,0,25013.0,24995.25,-71.0
A_SD50,78,2025-10-02 14:26:45.109000,2025-10-02 16:14:59.739000,SHORT,1,0,25115.25,25119.75,-18.0
A_SD50,91,2025-10-03 14:52:34.548001,2025-10-03 16:14:58.258001,SHORT,1,0,24983.75,24982.25,6.0
A_SD50,95,2025-10-06 11:57:38.878000,2025-10-06 16:14:59.227000,LONG,1,0,25214.25,25177.0,-149.0
A_SD50,103,2025-10-07 12:49:38.514001,2025-10-07 16:14:59.067000,LONG,1,0,25037.0,25058.75,87.0
A_SD50,110,2025-10-08 15:54:40.019006,2025-10-08 16:14:59.148000,LONG,1,0,25329.75,25332.75,12.0
A_SD50,115,2025-10-09 15:38:49.447000,2025-10-09 16:14:57.965000,SHORT,1,0,25279.0,25285.0,-24.0
A_SD50,175,2025-10-10 15:55:01.053003,2025-10-10 16:14:59.357000,SHORT,1,0,24412.25,24442.0,-119.0
A_SD50,187,2025-10-13 12:24:10.057046,2025-10-13 16:14:56.794002,LONG,1,0,24924.5,24915.5,-36.0
A_SD50,215,2025-10-14 16:07:09.902000,2025-10-14 16:14:58.161001,LONG,1,0,24739.0,24730.25,-35.0
A_SD50,240,2025-10-15 16:01:17.629000,2025-10-15 16:14:59.909001,SHORT,1,0,24952.75,24942.25,42.0
A_SD50,285,2025-10-16 16:09:41.004000,2025-10-16 16:14:59.911000,LONG,1,0,24795.0,24754.25,-163.0
A_SD50,322,2025-10-17 15:33:07.321000,2025-10-17 16:14:59.062001,LONG,1,0,24986.75,25010.75,96.0
A_SD50,326,2025-10-20 10:53:38.152003,2025-10-20 16:14:57.096000,SHORT,1,0,25319.0,25316.5,10.0
A_SD50,333,2025-10-21 16:02:33.305001,2025-10-21 16:14:58.569002,SHORT,1,0,25250.5,25244.75,23.0
A_SD50,365,2025-10-22 16:02:38.551038,2025-10-22 16:14:59.827000,LONG,1,0,25065.0,25054.5,-42.0
A_SD50,372,2025-10-23 13:39:09.040001,2025-10-23 16:14:59.977000,LONG,1,0,25266.25,25268.0,7.0
A_SD50,379,2025-10-24 15:56:55.473006,2025-10-24 16:14:59.420000,LONG,1,0,25516.0,25506.5,-38.0
A_SD50,382,2025-10-27 15:51:26.946000,2025-10-27 16:14:59.986004,LONG,1,0,25965.75,25973.75,32.0
A_SD50,386,2025-10-28 16:00:14.818001,2025-10-28 16:14:59.466000,SHORT,1,0,26151.5,26157.0,-22.0
A_SD50,421,2025-10-29 16:08:53.452000,2025-10-29 16:14:59.593001,LONG,1,0,26215.5,26230.25,59.0
A_SD50,446,2025-10-30 16:01:33.482000,2025-10-30 16:14:59.886000,SHORT,1,0,25976.25,25996.75,-82.0
A_SD50,464,2025-10-31 15:59:56.025005,2025-10-31 16:14:59.777001,LONG,1,0,25999.0,25984.25,-59.0
A_SD50,472,2025-11-03 16:05:00.016057,2025-11-03 16:14:59.981000,LONG,1,0,26135.25,26125.25,-40.0
A_SD50,487,2025-11-04 15:49:34.930004,2025-11-04 16:14:59.568001,SHORT,1,0,25592.0,25567.25,99.0
A_SD50,501,2025-11-05 15:57:55.177000,2025-11-05 16:14:59.952001,LONG,1,0,25742.75,25704.75,-152.0
A_SD50,531,2025-11-06 15:46:36.388021,2025-11-06 16:14:59.987000,LONG,1,0,25273.5,25290.25,67.0
A_SD50,568,2025-11-07 15:58:32.695056,2025-11-07 16:14:59.188000,SHORT,1,0,25161.25,25198.5,-149.0
A_SD50,580,2025-11-10 15:46:29.660000,2025-11-10 16:14:59.165004,SHORT,1,0,25738.75,25734.75,16.0
A_SD50,587,2025-11-11 13:19:15.231000,2025-11-11 16:14:59.117001,SHORT,1,0,25655.0,25676.0,-84.0
A_SD50,604,2025-11-12 15:32:44.622008,2025-11-12 16:14:59.517000,SHORT,1,0,25628.0,25647.5,-78.0
A_SD50,639,2025-11-13 16:00:53.917001,2025-11-13 16:14:59.997000,SHORT,1,0,25127.0,25156.25,-117.0
A_SD50,677,2025-11-14 16:09:08.184000,2025-11-14 16:14:59.937000,LONG,1,0,25124.0,25132.25,33.0
A_SD50,715,2025-11-17 16:00:09.355000,2025-11-17 16:14:59.620002,SHORT,1,0,24896.0,24920.75,-99.0
A_SD50,778,2025-11-18 16:00:48.854007,2025-11-18 16:14:59.019000,SHORT,1,0,24566.0,24561.75,17.0
A_SD50,818,2025-11-19 15:59:14.681000,2025-11-19 16:14:59.811000,SHORT,1,0,24710.25,24723.75,-54.0
A_SD50,912,2025-11-20 15:59:28.421000,2025-11-20 16:14:59.721000,LONG,1,0,24110.75,24114.25,14.0
A_SD50,992,2025-11-21 16:12:35.585005,2025-11-21 16:14:59.956000,SHORT,1,0,24303.25,24324.0,-83.0
A_SD50,1011,2025-11-24 15:53:50.016055,2025-11-24 16:14:59.899000,LONG,1,0,24972.0,24960.0,-48.0
A_SD50,1042,2025-11-25 15:50:00.012084,2025-11-25 16:14:59.566001,SHORT,1,0,25107.5,25077.25,121.0
A_SD50,1052,2025-11-26 12:08:31.048000,2025-11-26 16:14:58.730000,SHORT,1,0,25322.25,25313.25,36.0
A_SD50,1056,2025-11-28 12:57:10.675005,2025-11-28 13:14:59.535002,SHORT,1,0,25458.0,25484.5,-106.0
A_SD50,1067,2025-12-01 14:23:08.761000,2025-12-01 16:14:58.132000,LONG,1,0,25405.0,25389.5,-62.0
A_SD50,1085,2025-12-02 15:54:55.682000,2025-12-02 16:14:57.527000,SHORT,1,0,25592.5,25595.5,-12.0
A_SD50,1094,2025-12-03 13:40:14.237069,2025-12-03 16:14:59.135000,SHORT,1,0,25645.0,25649.0,-16.0
A_SD50,1108,2025-12-04 15:52:00.010019,2025-12-04 16:14:59.213002,LONG,1,0,25612.0,25632.25,81.0
A_SD50,1121,2025-12-05 15:59:04.008000,2025-12-05 16:14:59.842000,LONG,1,0,25730.0,25733.5,14.0
A_SD50,1130,2025-12-08 15:59:09.665000,2025-12-08 16:14:59.031000,LONG,1,0,25641.0,25661.0,80.0
A_SD50,1136,2025-12-09 12:03:05.807001,2025-12-09 16:14:59.423000,LONG,1,0,25718.5,25684.5,-136.0
A_SD50,1161,2025-12-10 15:59:40.354000,2025-12-10 16:14:59.644000,SHORT,1,0,25797.0,25788.25,35.0
A_SD50,1183,2025-12-11 16:11:17.562001,2025-12-11 16:14:59.016001,LONG,1,0,25743.0,25744.0,4.0
A_SD50,1214,2025-12-12 15:46:32.940042,2025-12-12 16:14:59.340000,LONG,1,0,25210.0,25216.5,26.0
