config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks
B_SD15_AD7.5_MA4,6,2025-09-22 09:42:42.612005,2025-09-22 16:14:59.801000,SHORT,5,4,24853.0,24986.75,-2675.0
B_SD15_AD7.5_MA4,38,2025-09-23 13:25:34.435031,2025-09-23 16:14:58.531002,LONG,5,4,24880.5,24836.0,-890.0
B_SD15_AD7.5_MA4,64,2025-09-24 11:27:47.056000,2025-09-24 16:14:59.916000,LONG,5,4,24779.75,24751.0,-575.0
B_SD15_AD7.5_MA4,77,2025-09-25 14:12:22.020000,2025-09-25 16:14:59.975000,SHORT,5,4,24539.5,24624.75,-1705.0
B_SD15_AD7.5_MA4,134,2025-09-26 12:13:50.867000,2025-09-26 16:14:59.400000,SHORT,5,4,24609.5,24744.5,-2700.0
B_SD15_AD7.5_MA4,169,2025-09-29 16:11:26.998000,2025-09-29 16:14:59.958001,LONG,1,0,24827.5,24829.5,8.0
B_SD15_AD7.5_MA4,216,2025-09-30 14:08:18.322002,2025-09-30 16:14:59.908000,SHORT,5,4,24797.25,24858.25,-1220.0
B_SD15_AD7.5_MA4,229,2025-10-01 10:00:25.969000,2025-10-01 16:14:56.360000,SHORT,5,4,24793.5,24995.25,-4035.0
B_SD15_AD7.5_MA4,236,2025-10-02 15:59:34.009000,2025-10-02 16:14:59.739000,SHORT,2,1,25116.5,25119.75,-26.0
B_SD15_AD7.5_MA4,255,2025-10-03 13:00:10.016003,2025-10-03 16:14:58.258001,LONG,5,4,25095.0,24982.25,-2255.0
B_SD15_AD7.5_MA4,303,2025-10-06 15:05:12.624000,2025-10-06 16:14:59.227000,LONG,5,4,25213.5,25177.0,-730.0
B_SD15_AD7.5_MA4,325,2025-10-07 10:49:47.523002,2025-10-07 16:14:59.067000,LONG,5,4,25177.0,25058.75,-2365.0
B_SD15_AD7.5_MA4,339,2025-10-08 11:05:17.617000,2025-10-08 16:14:59.148000,SHORT,5,4,25222.0,25332.75,-2215.0
B_SD15_AD7.5_MA4,384,2025-10-09 14:41:24.593000,2025-10-09 16:14:57.965000,SHORT,5,4,25238.75,25285.0,-925.0
B_SD15_AD7.5_MA4,400,2025-10-10 10:57:53.313010,2025-10-10 16:14:59.357000,LONG,5,4,25298.0,24442.0,-17120.0
B_SD15_AD7.5_MA4,437,2025-10-13 11:08:31.329000,2025-10-13 16:14:56.794002,SHORT,5,4,24789.25,24915.5,-2525.0
B_SD15_AD7.5_MA4,468,2025-10-14 10:16:27.105001,2025-10-14 16:14:58.161001,SHORT,5,4,24639.25,24730.25,-1820.0
B_SD15_AD7.5_MA4,544,2025-10-15 16:12:18.045002,2025-10-15 16:14:59.909001,LONG,1,0,24942.0,24942.25,1.0
B_SD15_AD7.5_MA4,589,2025-10-16 11:21:35.474010,2025-10-16 16:14:59.911000,LONG,5,4,25090.5,24754.25,-6725.0
B_SD15_AD7.5_MA4,623,2025-10-17 11:38:57.639000,2025-10-17 16:14:59.062001,SHORT,5,4,24718.5,25010.75,-5845.0
B_SD15_AD7.5_MA4,625,2025-10-20 09:30:14.238000,2025-10-20 16:14:57.096000,SHORT,5,4,25164.0,25316.5,-3050.0
B_SD15_AD7.5_MA4,679,2025-10-21 15:55:17.779019,2025-10-21 16:14:58.569002,LONG,5,4,25300.5,25244.75,-1115.0
B_SD15_AD7.5_MA4,693,2025-10-22 11:02:46.314042,2025-10-22 16:14:59.827000,LONG,5,4,25159.55,25054.5,-2101.0
B_SD15_AD7.5_MA4,699,2025-10-23 09:35:53.609005,2025-10-23 16:14:59.977000,SHORT,5,4,25053.75,25268.0,-4285.0
B_SD15_AD7.5_MA4,747,2025-10-24 15:36:05.180009,2025-10-24 16:14:59.420000,LONG,5,4,25532.5,25506.5,-520.0
B_SD15_AD7.5_MA4,773,2025-10-27 15:37:25.549068,2025-10-27 16:14:59.986004,SHORT,5,4,25957.5,25973.75,-325.0
B_SD15_AD7.5_MA4,807,2025-10-28 11:52:25.542004,2025-10-28 16:14:59.466000,SHORT,5,4,26066.5,26157.0,-1810.0
B_SD15_AD7.5_MA4,934,2025-10-29 16:05:02.075000,2025-10-29 16:14:59.593001,LONG,5,4,26315.0,26230.25,-1695.0
B_SD15_AD7.5_MA4,1014,2025-10-30 14:01:21.637001,2025-10-30 16:14:59.886000,LONG,5,4,26041.5,25996.75,-895.0
B_SD15_AD7.5_MA4,1036,2025-10-31 15:51:58.858010,2025-10-31 16:14:59.777001,LONG,5,4,26063.0,25984.25,-1575.0
B_SD15_AD7.5_MA4,1041,2025-11-03 09:34:07.254001,2025-11-03 16:14:59.981000,LONG,5,4,26235.25,26125.25,-2200.0
B_SD15_AD7.5_MA4,1067,2025-11-04 12:51:55.302000,2025-11-04 16:14:59.568001,LONG,5,4,25695.0,25567.25,-2555.0
B_SD15_AD7.5_MA4,1079,2025-11-05 09:45:02.837005,2025-11-05 16:14:59.952001,SHORT,5,4,25551.05,25704.75,-3074.0
B_SD15_AD7.5_MA4,1097,2025-11-06 09:50:24.029000,2025-11-06 16:14:59.987000,LONG,5,4,25621.5,25290.25,-6625.0
B_SD15_AD7.5_MA4,1152,2025-11-07 14:30:03.025000,2025-11-07 16:14:59.188000,SHORT,5,4,24972.75,25198.5,-4515.0
B_SD15_AD7.5_MA4,1182,2025-11-10 12:45:29.376004,2025-11-10 16:14:59.165004,SHORT,5,4,25621.5,25734.75,-2265.0
B_SD15_AD7.5_MA4,1254,2025-11-11 12:28:45.871000,2025-11-11 16:14:59.117001,SHORT,5,4,25582.5,25676.0,-1870.0
B_SD15_AD7.5_MA4,1256,2025-11-12 09:30:40.798000,2025-11-12 16:14:59.517000,LONG,5,4,25733.5,25647.5,-1720.0
B_SD15_AD7.5_MA4,1281,2025-11-13 10:31:24.562000,2025-11-13 16:14:59.997000,LONG,5,4,25356.25,25156.25,-4000.0
B_SD15_AD7.5_MA4,1287,2025-11-14 09:36:07.649007,2025-11-14 16:14:59.937000,SHORT,5,4,24737.9,25132.25,-7887.0
B_SD15_AD7.5_MA4,1321,2025-11-17 13:49:40.023000,2025-11-17 16:14:59.620002,LONG,5,4,24997.95,24920.75,-1544.0
B_SD15_AD7.5_MA4,1423,2025-11-18 16:10:06.338001,2025-11-18 16:14:59.019000,SHORT,1,0,24569.25,24561.75,30.0
B_SD15_AD7.5_MA4,1546,2025-11-19 14:48:49.639002,2025-11-19 16:14:59.811000,SHORT,5,4,24612.95,24723.75,-2216.0
B_SD15_AD7.5_MA4,1619,2025-11-20 10:46:13.942000,2025-11-20 16:14:59.721000,LONG,5,4,25268.35,24114.25,-23082.0
B_SD15_AD7.5_MA4,1840,2025-11-21 11:21:17.170000,2025-11-21 16:14:59.956000,SHORT,5,4,24083.5,24324.0,-4810.0
B_SD15_AD7.5_MA4,1858,2025-11-24 09:51:47.256005,2025-11-24 16:14:59.899000,SHORT,5,4,24619.55,24960.0,-6809.0
B_SD15_AD7.5_MA4,1918,2025-11-25 10:27:51.149000,2025-11-25 16:14:59.566001,SHORT,5,4,24746.15,25077.25,-6622.0
B_SD15_AD7.5_MA4,1988,2025-11-26 10:47:46.577000,2025-11-26 16:14:58.730000,SHORT,5,4,25222.95,25313.25,-1806.0
B_SD15_AD7.5_MA4,1990,2025-11-27 11:26:46.762001,2025-11-27 12:59:59.018000,SHORT,1,0,25301.5,25301.75,-1.0
