DateTime,BarIndex,TouchType,ApproachDir,TouchPrice,ZoneTop,ZoneBot,HasVPRay,VPRayPrice,Reaction,Penetration,ReactionPeakBar,ZoneBroken,BreakBarIndex,BarsObserved,TouchSequence,ZoneAgeBars,ApproachVelocity,TrendSlope,SourceLabel,RxnBar_120,RxnBar_160,RxnBar_240,RxnBar_30,RxnBar_360,RxnBar_50,RxnBar_80,PenBar_120,PenBar_30,PenBar_50,PenBar_80,ZoneWidthTicks,CascadeState,TFConfluence,SBB_Label,RotBarIndex,Period
2025-09-22 03:21:53,8881,DEMAND_EDGE,-1,24767.75,24767.75,24708.0,0,0.0,1038.0,76.0,10320,0,-1,1456,1,819,150.0,-337.0,120m,8904,8915,9066,8898,9216,8900,8901,-1,8883,8885,-1,239,PRIOR_BROKE,2,NORMAL,146,P1a
2025-09-22 03:21:53,8881,DEMAND_EDGE,-1,24767.75,24767.75,24708.0,0,0.0,1038.0,76.0,10320,1,8882,1456,1,1002,150.0,-337.0,90m,8904,8915,9066,8898,9216,8900,8901,-1,8883,8885,-1,239,PRIOR_BROKE,2,SBB,146,P1a
2025-09-22 03:58:03,8907,DEMAND_EDGE,-1,24782.75,24782.75,24708.0,0,0.0,978.0,90.0,10320,0,-1,1573,3,979,68.0,-140.0,60m,8916,8921,9090,8908,9250,8913,8915,-1,8938,8939,8943,299,PRIOR_BROKE,1,NORMAL,172,P1a
2025-09-22 04:57:36,8934,DEMAND_EDGE,-1,24782.75,24782.75,24708.0,0,0.0,978.0,90.0,10320,0,-1,1672,4,1006,122.0,92.0,60m,9047,9064,9090,8937,9250,8958,8960,-1,8938,8939,8943,299,PRIOR_BROKE,1,NORMAL,199,P1a
2025-09-22 05:06:01,8939,DEMAND_EDGE,-1,24767.75,24767.75,24708.0,0,0.0,1038.0,30.0,10320,0,-1,1668,2,1060,168.0,21.0,90m,8960,8963,9066,8944,9216,8945,8957,-1,8944,-1,-1,239,PRIOR_BROKE,2,NORMAL,204,P1a
2025-09-22 05:06:01,8939,DEMAND_EDGE,-1,24767.75,24767.75,24708.0,0,0.0,1038.0,30.0,10320,0,-1,1668,2,877,168.0,21.0,120m,8960,8963,9066,8944,9216,8945,8957,-1,8944,-1,-1,239,PRIOR_BROKE,2,NORMAL,204,P1a
2025-09-22 06:46:13,8969,SUPPLY_EDGE,1,24795.5,24807.75,24795.5,0,0.0,119.0,927.0,9008,1,9006,1650,1,2,17.0,-116.0,15m,-1,-1,-1,8970,-1,8970,8972,9065,9018,9039,9048,49,PRIOR_HELD,1,NORMAL,234,P1a
2025-09-22 06:51:30,8970,DEMAND_EDGE,-1,24782.75,24782.75,24708.0,0,0.0,978.0,68.0,10320,0,-1,1651,5,1042,79.0,-153.0,60m,9047,9064,9090,9014,9250,9015,9018,-1,8972,8974,-1,299,PRIOR_HELD,1,NORMAL,235,P1a
2025-09-22 08:12:39,9000,DEMAND_EDGE,-1,24767.75,24767.75,24708.0,0,0.0,1038.0,8.0,10320,0,-1,1640,3,1121,20.0,-66.0,90m,9015,9039,9066,9002,9216,9005,9013,-1,-1,-1,-1,239,PRIOR_HELD,2,NORMAL,265,P1a
2025-09-22 08:12:39,9000,DEMAND_EDGE,-1,24767.75,24767.75,24708.0,0,0.0,1038.0,8.0,10320,0,-1,1640,3,938,20.0,-66.0,120m,9015,9039,9066,9002,9216,9005,9013,-1,-1,-1,-1,239,PRIOR_HELD,2,NORMAL,265,P1a
2025-09-22 08:20:06,9004,SUPPLY_EDGE,1,24777.25,24790.0,24777.25,0,0.0,46.0,1000.0,9008,1,9006,1637,1,5,19.0,-6.0,15m,-1,-1,-1,9007,-1,-1,-1,9039,9013,9013,9015,51,PRIOR_HELD,1,NORMAL,269,P1a
2025-09-22 08:42:10,9015,SUPPLY_EDGE,1,24795.5,24807.75,24795.5,0,0.0,50.0,927.0,9029,1,9025,1630,2,48,82.0,7.0,15m,-1,-1,-1,9028,-1,9029,-1,9065,9018,9039,9048,49,PRIOR_BROKE,1,NORMAL,280,P1a
2025-09-22 09:13:02,9039,SUPPLY_EDGE,1,24808.75,24824.5,24808.75,0,0.0,44.0,874.0,9041,1,9048,1613,1,103,63.0,131.0,30m,-1,-1,-1,9040,-1,-1,-1,9082,9052,9055,9067,63,PRIOR_BROKE,1,NORMAL,304,P1a
2025-09-22 11:23:24,9619,SUPPLY_EDGE,1,24918.25,24937.75,24918.25,0,0.0,84.0,436.0,9656,1,9703,1055,1,49,14.0,-18.0,15m,-1,-1,-1,9648,-1,9648,9655,9780,9638,9749,9765,78,PRIOR_BROKE,1,NORMAL,884,P1a
2025-09-22 11:50:29,9698,SUPPLY_EDGE,1,24918.25,24937.75,24918.25,0,0.0,45.0,436.0,9709,1,9703,979,2,128,6.0,40.0,15m,-1,-1,-1,9699,-1,-1,-1,9780,9723,9749,9765,78,PRIOR_BROKE,1,NORMAL,962,P1a
2025-09-22 15:38:55,10375,DEMAND_EDGE,-1,24996.25,24996.25,24982.75,0,0.0,81.0,89.0,10421,1,10441,353,1,219,30.0,-72.0,15m,-1,-1,-1,10381,-1,10420,10421,-1,10540,10571,10619,54,NO_PRIOR,1,NORMAL,1640,P1a
2025-09-22 15:45:54,10404,DEMAND_EDGE,-1,24996.25,24996.25,24982.75,0,0.0,81.0,89.0,10421,1,10441,325,2,248,16.0,-83.0,15m,-1,-1,-1,10418,-1,10420,10421,-1,10540,10571,10619,54,PRIOR_HELD,1,NORMAL,1669,P1a
2025-09-22 15:50:00,10420,SUPPLY_EDGE,1,25012.5,25027.25,25012.5,0,0.0,154.0,16.0,10619,1,10630,311,1,21,82.0,66.0,30m,10577,-1,-1,10431,-1,10438,10444,-1,-1,-1,-1,59,PRIOR_HELD,1,NORMAL,1684,P1a
2025-09-22 15:52:20,10439,DEMAND_EDGE,-1,24996.25,24996.25,24982.75,0,0.0,75.0,89.0,10477,1,10441,293,3,283,53.0,26.0,15m,-1,-1,-1,10460,-1,10468,-1,-1,10540,10571,10619,54,PRIOR_HELD,1,NORMAL,1703,P1a
2025-09-22 15:56:15,10468,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,141.0,23.0,10619,0,-1,265,1,27,31.0,17.0,60m,10617,-1,-1,10513,-1,10523,10540,-1,-1,-1,-1,72,PRIOR_BROKE,1,NORMAL,1732,P1a
2025-09-22 15:57:28,10474,SUPPLY_EDGE,1,25012.5,25027.25,25012.5,0,0.0,154.0,10.0,10619,1,10630,260,2,75,44.0,8.0,30m,10577,-1,-1,10485,-1,10514,10530,-1,-1,-1,-1,59,PRIOR_BROKE,1,NORMAL,1739,P1a
2025-09-22 15:59:09,10490,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,141.0,23.0,10619,0,-1,244,2,49,7.0,49.0,60m,10617,-1,-1,10513,-1,10523,10540,-1,-1,-1,-1,72,PRIOR_BROKE,1,NORMAL,1754,P1a
2025-09-22 16:37:18,10596,SUPPLY_EDGE,1,24993.0,25016.5,24993.0,0,0.0,76.0,132.0,10619,1,10632,155,1,27,27.0,5.0,15m,-1,-1,-1,10611,-1,10616,-1,10742,10603,10633,10696,94,PRIOR_BROKE,1,NORMAL,1860,P1a
2025-09-22 18:58:31,10622,SUPPLY_EDGE,1,24991.75,25002.25,24991.75,0,0.0,57.0,137.0,10683,1,10632,164,1,11,9.0,5.0,15m,-1,-1,-1,10626,-1,10682,-1,10742,10631,10633,10695,42,PRIOR_HELD,2,NORMAL,1887,P1a
2025-09-22 18:58:31,10622,SUPPLY_EDGE,1,24991.75,25002.25,24991.75,0,0.0,57.0,137.0,10683,1,10630,164,1,15,9.0,5.0,30m,-1,-1,-1,10626,-1,10682,-1,10742,10631,10633,10695,42,PRIOR_HELD,2,NORMAL,1887,P1a
2025-09-22 19:25:36,10629,SUPPLY_EDGE,1,24993.0,25016.5,24993.0,0,0.0,80.0,132.0,10796,1,10632,172,2,60,58.0,35.0,15m,-1,-1,-1,10649,-1,10682,10796,10742,10632,10633,10696,94,PRIOR_HELD,1,NORMAL,1893,P1a
2025-09-23 00:31:45,10682,DEMAND_EDGE,-1,24982.5,24982.5,24974.0,0,0.0,174.0,270.0,10745,1,10710,1048,1,61,106.0,-89.0,15m,10696,10742,-1,10687,-1,10688,10692,10982,10794,10946,10976,34,PRIOR_BROKE,1,NORMAL,1947,P1a
2025-09-23 01:00:22,10687,SUPPLY_EDGE,1,24993.0,25016.5,24993.0,0,0.0,312.0,132.0,11664,1,10692,1147,3,118,27.0,-8.0,15m,10976,10982,11103,10690,-1,10716,10796,10742,10691,10693,10696,94,PRIOR_BROKE,1,NORMAL,1952,P1a
2025-09-23 01:31:07,10693,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,603.0,67.0,11977,0,-1,1289,3,252,104.0,70.0,60m,10793,10948,10988,10698,11661,10699,10714,-1,10738,10742,-1,72,PRIOR_BROKE,1,NORMAL,1958,P1a
2025-09-23 01:41:01,10696,SUPPLY_EDGE,1,25012.5,25027.25,25012.5,0,0.0,828.0,54.0,12075,1,10725,1379,3,297,94.0,29.0,30m,10716,10938,10982,10698,11646,10699,10714,-1,10741,10744,-1,59,PRIOR_BROKE,1,NORMAL,1961,P1a
2025-09-23 01:56:30,10699,DEMAND_EDGE,-1,24997.25,24997.25,24977.5,0,0.0,115.0,867.0,10745,1,10767,1527,1,2,27.0,19.0,60m,-1,-1,-1,10703,-1,10704,10740,10973,10714,10715,10794,79,PRIOR_BROKE,1,NORMAL,1964,P1a
2025-09-23 03:09:14,10716,DEMAND_EDGE,-1,24982.5,24982.5,24974.0,0,0.0,174.0,808.0,10745,1,10775,1792,2,95,86.0,-47.0,15m,10735,10742,-1,10717,-1,10718,10726,10982,10794,10946,10976,34,PRIOR_BROKE,1,NORMAL,1980,P1a
2025-09-23 03:10:22,10717,SUPPLY_EDGE,1,24993.0,25016.5,24993.0,0,0.0,850.0,132.0,12090,1,10732,1795,4,148,53.0,-26.0,15m,10976,10982,11103,10719,11898,10790,10796,10742,10725,10728,10737,94,PRIOR_BROKE,1,NORMAL,1982,P1a
2025-09-23 03:50:50,10731,DEMAND_EDGE,-1,24999.5,24999.5,24980.0,0,0.0,106.0,876.0,10745,1,10767,1928,1,2,22.0,44.0,60m,-1,-1,-1,10734,-1,10735,10741,10948,10780,10789,10793,78,PRIOR_BROKE,1,NORMAL,1996,P1a
2025-09-23 04:01:03,10734,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,915.0,67.0,12090,0,-1,2030,4,293,53.0,86.0,60m,10793,10948,10988,10755,11661,10757,10781,-1,10738,10742,-1,72,PRIOR_BROKE,1,NORMAL,1999,P1a
2025-09-23 04:02:13,10735,SUPPLY_EDGE,1,25012.5,25027.25,25012.5,0,0.0,928.0,54.0,12090,0,-1,2036,4,336,20.0,81.0,30m,10789,10938,10982,10754,11646,10756,10780,-1,10741,10744,-1,59,PRIOR_BROKE,1,NORMAL,2000,P1a
2025-09-23 04:58:20,10755,DEMAND_EDGE,-1,25002.25,25002.25,24993.75,0,0.0,58.0,887.0,10770,1,10775,2059,1,17,83.0,-6.0,15m,-1,-1,-1,10760,-1,10769,-1,10938,10777,10781,10790,34,PRIOR_BROKE,1,NORMAL,2020,P1a
2025-09-23 05:01:14,10756,DEMAND_EDGE,-1,24999.5,24999.5,24980.0,0,0.0,69.0,876.0,10770,1,10767,2059,2,27,90.0,-17.0,60m,-1,-1,-1,10758,-1,10765,-1,10948,10780,10789,10793,78,PRIOR_BROKE,1,NORMAL,2021,P1a
2025-09-23 05:12:40,10760,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,915.0,30.0,12090,0,-1,2055,5,319,41.0,-10.0,60m,10793,10948,10988,10763,11661,10776,10781,-1,10770,-1,-1,72,PRIOR_BROKE,1,NORMAL,2025,P1a
2025-09-23 05:44:02,10766,SUPPLY_EDGE,1,25012.5,25027.25,25012.5,0,0.0,928.0,17.0,12090,0,-1,2049,5,367,38.0,107.0,30m,10789,10938,10982,10773,11646,10776,10780,-1,-1,-1,-1,59,PRIOR_BROKE,1,NORMAL,2031,P1a
2025-09-23 06:40:09,10781,DEMAND_EDGE,-1,24991.5,24991.5,24984.0,0,0.0,78.0,844.0,10817,1,10785,2044,1,54,58.0,-12.0,15m,-1,-1,-1,10782,-1,10785,-1,10978,10789,10793,10944,30,PRIOR_BROKE,1,NORMAL,2046,P1a
2025-09-23 07:39:55,10804,SUPPLY_EDGE,1,24997.25,25005.0,24997.25,0,0.0,867.0,55.0,12090,1,10808,2028,1,13,83.0,-29.0,15m,10973,10981,11099,10822,11889,10824,10933,-1,10813,10816,-1,31,PRIOR_BROKE,1,NORMAL,2069,P1a
2025-09-23 08:12:55,10815,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,915.0,7.0,12090,0,-1,2030,6,374,42.0,-12.0,60m,10931,10948,10988,10818,11661,10820,10823,-1,-1,-1,-1,72,PRIOR_BROKE,1,NORMAL,2080,P1a
2025-09-23 08:54:24,10836,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,915.0,6.0,12090,0,-1,2020,7,395,33.0,37.0,60m,10931,10948,10988,10843,11661,10857,10873,-1,-1,-1,-1,72,PRIOR_BROKE,1,NORMAL,2101,P1a
2025-09-23 09:21:46,10849,SUPPLY_EDGE,1,25006.0,25010.75,25006.0,0,0.0,902.0,15.0,12090,0,-1,2013,1,6,4.0,76.0,15m,10933,10974,10996,10856,11664,10864,10887,-1,-1,-1,-1,19,PRIOR_BROKE,1,NORMAL,2114,P1a
2025-09-23 09:32:48,10896,SUPPLY_EDGE,1,25006.0,25010.75,25006.0,0,0.0,902.0,15.0,12090,0,-1,1969,2,53,66.0,13.0,15m,10933,10974,10996,10897,11664,10899,10921,-1,-1,-1,-1,19,PRIOR_HELD,1,NORMAL,2160,P1a
2025-09-23 09:34:20,10909,SUPPLY_EDGE,1,25009.25,25027.25,25009.25,0,0.0,915.0,2.0,12090,0,-1,1956,8,468,68.0,29.0,60m,10931,10948,10988,10911,11661,10913,10915,-1,-1,-1,-1,72,PRIOR_HELD,1,NORMAL,2173,P1a
2025-09-23 11:16:02,11479,DEMAND_EDGE,-1,24952.5,24952.5,24932.25,0,0.0,69.0,688.0,11508,1,11502,1401,1,36,40.0,58.0,15m,-1,-1,-1,11485,-1,11490,-1,11646,11554,11557,11567,81,NO_PRIOR,1,NORMAL,2743,P1a
2025-09-23 12:10:20,11652,DEMAND_EDGE,-1,24920.5,24920.5,24897.25,0,0.0,136.0,560.0,11700,1,11779,1236,1,1851,23.0,-119.0,30m,11696,-1,-1,11657,-1,11680,11686,11934,11847,11885,11902,93,NO_PRIOR,1,NORMAL,2916,P1a
2025-09-23 12:21:32,11699,SUPPLY_EDGE,1,24953.25,24975.25,24953.25,0,0.0,691.0,5.0,12090,0,-1,1190,1,79,41.0,116.0,60m,11739,11847,11933,11705,11973,11711,11714,-1,-1,-1,-1,88,PRIOR_HELD,1,NORMAL,2963,P1a
2025-09-23 12:35:02,11739,DEMAND_EDGE,-1,24920.5,24920.5,24897.25,0,0.0,126.0,560.0,11796,1,11779,1151,2,1938,59.0,-93.0,30m,11794,-1,-1,11742,-1,11743,11759,11934,11847,11885,11902,93,PRIOR_HELD,1,NORMAL,3001,P1a
2025-09-23 13:41:34,12083,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,270.0,60.0,12819,0,-1,818,1,3058,53.0,-171.0,120m,12165,12174,12775,12096,-1,12097,12118,-1,12085,12089,-1,119,PRIOR_BROKE,1,NORMAL,3346,P1a
2025-09-23 13:41:51,12089,DEMAND_EDGE,-1,24782.75,24782.75,24708.0,0,0.0,321.0,9.0,12819,1,12825,812,6,4161,104.0,-195.0,60m,12100,12164,12187,12092,-1,12094,12096,-1,-1,-1,-1,299,PRIOR_HELD,1,NORMAL,3352,P1a
2025-09-23 13:43:15,12110,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,270.0,46.0,12819,0,-1,791,2,3085,70.0,-101.0,120m,12165,12174,12775,12112,-1,12114,12118,-1,12455,-1,-1,119,PRIOR_HELD,1,NORMAL,3374,P1a
2025-09-23 13:45:27,12136,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,270.0,46.0,12819,0,-1,765,3,3111,26.0,22.0,120m,12165,12174,12775,12140,-1,12147,12157,-1,12455,-1,-1,119,PRIOR_HELD,1,NORMAL,3399,P1a
2025-09-23 14:19:24,12323,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,338.0,46.0,12908,0,-1,587,4,3298,32.0,-118.0,120m,12356,12392,12775,12326,-1,12328,12347,-1,12455,-1,-1,119,NO_PRIOR,1,NORMAL,3586,P1a
2025-09-23 14:53:19,12448,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,390.0,46.0,12918,0,-1,472,5,3423,56.0,-93.0,120m,12536,12632,12775,12452,12916,12483,12528,-1,12455,-1,-1,119,NO_PRIOR,1,NORMAL,3712,P1a
2025-09-23 15:04:29,12494,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,390.0,23.0,12918,0,-1,431,6,3469,71.0,-17.0,120m,12536,12632,12775,12511,12916,12516,12528,-1,-1,-1,-1,119,PRIOR_HELD,1,NORMAL,3758,P1a
2025-09-23 15:27:31,12571,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,390.0,8.0,12918,0,-1,367,7,3546,47.0,-39.0,120m,12616,12632,12775,12575,12916,12578,12591,-1,-1,-1,-1,119,NO_PRIOR,1,NORMAL,3835,P1a
2025-09-23 19:46:17,12833,SUPPLY_EDGE,1,24849.0,24853.75,24849.0,0,0.0,154.0,258.0,12840,1,12893,190,1,1,29.0,-8.0,15m,12839,-1,-1,12834,-1,12835,12838,12908,12897,12902,12906,19,PRIOR_BROKE,1,NORMAL,4096,P1a
2025-09-23 20:08:03,12840,DEMAND_EDGE,-1,24811.0,24811.0,24784.0,0,0.0,410.0,0.0,12987,0,-1,192,1,170,131.0,-91.0,60m,12849,12891,12906,12842,12954,12843,12847,-1,-1,-1,-1,108,PRIOR_BROKE,1,NORMAL,4103,P1a
2025-09-23 20:23:08,12848,SUPPLY_EDGE,1,24836.0,24863.0,24836.0,0,0.0,75.0,310.0,12869,1,12880,192,1,19,64.0,24.0,120m,-1,-1,-1,12859,-1,12859,-1,12905,12850,12890,12897,108,PRIOR_BROKE,1,NORMAL,4111,P1a
2025-09-23 22:42:46,12875,SUPPLY_EDGE,1,24836.0,24863.0,24836.0,0,0.0,206.0,310.0,13325,1,12880,707,2,46,30.0,-69.0,120m,13301,13315,-1,13159,-1,13212,13293,12905,12887,12890,12897,108,PRIOR_BROKE,1,NORMAL,4138,P1a
2025-09-23 23:51:40,12884,DEMAND_EDGE,-1,24832.5,24832.5,24817.25,0,0.0,324.0,465.0,12987,1,13087,1002,1,8,25.0,-19.0,60m,12903,12906,12918,12885,-1,12890,12893,13309,13203,13289,13294,61,PRIOR_BROKE,1,NORMAL,4147,P1a
2025-09-24 00:43:00,12890,SUPPLY_EDGE,1,24849.0,24853.75,24849.0,0,0.0,888.0,258.0,14053,1,12893,1314,2,58,42.0,130.0,15m,13291,13299,13318,13150,13821,13151,13158,12908,12897,12902,12906,19,PRIOR_BROKE,1,NORMAL,4153,P1a
2025-09-24 01:12:22,12895,SUPPLY_EDGE,1,24852.25,24858.0,24852.25,0,0.0,901.0,245.0,14053,1,12900,1412,1,67,39.0,85.0,15m,13283,13294,13317,13148,13820,13150,13152,12915,12902,12903,12906,23,PRIOR_BROKE,1,NORMAL,4158,P1a
2025-09-24 01:27:16,12898,DEMAND_EDGE,-1,24851.25,24851.25,24846.25,0,0.0,249.0,897.0,12987,1,12920,1465,1,1,35.0,45.0,15m,12915,12918,12987,12901,-1,12903,12906,13284,13148,13151,13152,20,PRIOR_BROKE,1,NORMAL,4161,P1a
2025-09-24 03:13:04,12929,DEMAND_EDGE,-1,24851.25,24851.25,24846.25,0,0.0,249.0,897.0,12987,1,13087,1739,2,32,139.0,40.0,15m,12944,12947,12987,12932,-1,12941,12942,13284,13148,13151,13152,20,PRIOR_BROKE,1,NORMAL,4192,P1a
2025-09-24 05:07:49,12976,DEMAND_EDGE,-1,24899.25,24899.25,24884.5,0,0.0,57.0,1089.0,12987,1,12987,1926,1,2,53.0,163.0,30m,-1,-1,-1,12978,-1,12987,-1,13113,12992,12993,13019,59,PRIOR_BROKE,1,NORMAL,4239,P1a
2025-09-24 05:48:37,12984,SUPPLY_EDGE,1,24903.75,24910.25,24903.75,0,0.0,1107.0,39.0,14053,1,12985,1918,1,1,3.0,202.0,15m,13047,13115,13148,12991,13294,12992,12997,-1,12987,-1,-1,26,PRIOR_BROKE,1,SBB,4247,P1a
2025-09-24 06:48:40,13000,SUPPLY_EDGE,1,24898.75,24913.5,24898.75,0,0.0,1087.0,56.0,14053,1,13087,1911,1,5,20.0,16.0,30m,13113,13136,13151,13016,13299,13018,13020,-1,13002,13007,-1,59,PRIOR_BROKE,1,NORMAL,4263,P1a
2025-09-24 07:33:48,13014,SUPPLY_EDGE,1,24904.0,24912.75,24904.0,0,0.0,1108.0,0.0,14053,1,13087,1901,1,3,9.0,50.0,15m,13047,13115,13148,13015,13294,13016,13019,-1,-1,-1,-1,35,PRIOR_BROKE,1,NORMAL,4277,P1a
2025-09-24 07:57:18,13027,SUPPLY_EDGE,1,24891.0,24912.75,24891.0,0,0.0,1056.0,33.0,14053,1,13087,1891,1,14,18.0,-46.0,30m,13132,13141,13152,13035,13310,13036,13049,-1,13103,-1,-1,87,PRIOR_BROKE,1,NORMAL,4290,P1a
2025-09-24 08:39:45,13046,SUPPLY_EDGE,1,24880.0,24896.5,24880.0,0,0.0,1012.0,77.0,14053,1,13087,1887,1,4,8.0,-48.0,30m,13141,13150,13289,13049,13318,13114,13135,-1,13071,13100,-1,66,PRIOR_BROKE,1,NORMAL,4309,P1a
2025-09-24 08:58:56,13069,SUPPLY_EDGE,1,24880.0,24896.5,24880.0,0,0.0,1012.0,77.0,14053,1,13087,1868,2,27,20.0,6.0,30m,13141,13150,13289,13081,13318,13114,13135,-1,13071,13100,-1,66,PRIOR_BROKE,1,NORMAL,4332,P1a
2025-09-24 09:30:01,13100,SUPPLY_EDGE,1,24891.0,24912.75,24891.0,0,0.0,1056.0,33.0,14053,1,13101,1841,2,87,37.0,61.0,30m,13132,13141,13152,13109,13310,13111,13113,-1,13103,-1,-1,87,PRIOR_BROKE,1,SBB,4363,P1a
2025-09-24 09:30:07,13103,SUPPLY_EDGE,1,24898.75,24913.5,24898.75,0,0.0,1087.0,0.0,14053,0,-1,1838,1,74,34.0,78.0,90m,13113,13136,13151,13104,13299,13108,13111,-1,-1,-1,-1,59,PRIOR_BROKE,2,NORMAL,4366,P1a
2025-09-24 09:30:07,13103,SUPPLY_EDGE,1,24899.25,24913.5,24899.25,0,0.0,1089.0,0.0,14053,0,-1,1838,1,94,34.0,78.0,120m,13113,13136,13150,13104,13299,13108,13111,-1,-1,-1,-1,57,PRIOR_BROKE,2,NORMAL,4366,P1a
2025-09-24 09:49:41,13297,DEMAND_EDGE,-1,24811.0,24811.0,24784.0,0,0.0,120.0,736.0,13412,1,13298,1649,2,627,61.0,-135.0,60m,13412,-1,-1,13357,-1,13373,13400,13690,13309,13314,13317,108,PRIOR_BROKE,1,SBB,4560,P1a
2025-09-24 09:51:11,13315,DEMAND_EDGE,-1,24795.5,24795.5,24765.75,0,0.0,182.0,674.0,13412,1,13529,1632,8,4290,49.0,-146.0,120m,13374,13400,-1,13332,-1,13338,13342,13808,13319,13690,13777,119,PRIOR_BROKE,1,NORMAL,4577,P1a
2025-09-24 09:53:51,13343,DEMAND_EDGE,-1,24811.0,24811.0,24784.0,0,0.0,120.0,736.0,13412,1,13344,1604,3,673,30.0,-23.0,60m,13412,-1,-1,13357,-1,13373,13400,13690,13349,13546,13640,108,PRIOR_BROKE,1,SBB,4606,P1a
2025-09-24 09:57:52,13365,DEMAND_EDGE,-1,24811.0,24811.0,24784.0,0,0.0,120.0,736.0,13412,1,13366,1584,4,695,21.0,84.0,60m,13412,-1,-1,13370,-1,13373,13400,13690,13544,13546,13640,108,PRIOR_BROKE,1,SBB,4628,P1a
