experiment	detector_name	profile	source_id	drawdown_budget_ticks	velocity_threshold_sec	consecutive_adds_threshold	cooldown_sec	step_widen_factor	max_levels_reduction	retracement_reset_pct	precursor_min_signals	cycle_pf	n_cycles	win_rate	total_pnl_ticks	max_drawdown_ticks	sharpe	worst_cycle_dd	max_level_exposure_pct	tail_ratio	calmar_ratio	sortino_ratio	winning_session_pct	max_dd_duration_bars	bars_processed	l1_triggers	l2_triggers	l3_triggers	worst_dd_reduction	max_level_pct_reduction	pnl_impact_ticks	tail_ratio_delta	n_td_flatten_cycles	l3_recovery_bars_avg
3	combined_retracement_dd80.0	MAX_PROFIT	bar_data_250vol_rot	80.0	0.001	999	300.0	1.5	1	0.3	99	0.4605	3697	0.3576	-21809.0	21663.0	-0.2897	149.0	0.0	0.8273	-1.0067	-0.4212	5.41	7403	66539	0	0	3697	8420.0	0.0	-32346.0	0.7315	3697	2.0
3	combined_retracement_dd80.0	MAX_PROFIT	bar_data_250tick_rot	80.0	0.001	999	300.0	1.5	1	0.3	99	0.4888	3396	0.364	-18907.0	18991.0	-0.2691	119.0	0.0	0.8546	-0.9956	-0.3937	8.11	6794	61085	0	0	3394	5217.0	0.0	-23396.0	0.8495	3394	2.0
3	combined_velocity_dd100.0	MAX_PROFIT	bar_data_10sec_rot	100.0	60.0	999	300.0	1.5	1	0.3	99	0.3905	2265	0.272	-12228.0	12389.0	-0.2077	492.0	0.04	1.0452	-0.987	-0.3068	3.33	4594	70200	15	0	2260	13489.0	27.68	-23591.0	0.8978999999999999	2260	2.0
3	combined_retracement_dd40.0	SAFEST	bar_data_250vol_rot	40.0	0.001	999	300.0	1.5	1	0.3	99	0.4618	3701	0.3594	-22168.0	22260.0	-0.2566	676.0	0.0	0.8233	-0.9959	-0.3051	5.41	7409	66539	0	0	3696	77.0	0.0	-25274.0	0.24950000000000006	3696	2.0
3	combined_retracement_dd30.0	SAFEST	bar_data_250tick_rot	30.0	0.001	999	300.0	1.5	1	0.3	99	0.4945	3394	0.3556	-19506.0	19420.0	-0.2118	105.0	0.0	0.8963	-1.0044	-0.3976	8.11	6791	61085	0	0	3394	4551.0	0.0	-20509.0	0.8906	3394	2.0
3	combined_retracement_dd100.0	SAFEST	bar_data_10sec_rot	100.0	0.001	999	300.0	1.5	1	0.3	99	0.39	2264	0.2571	-12235.0	12349.0	-0.2783	106.0	0.0	1.1275	-0.9908	-0.4904	3.33	4561	70200	0	0	2261	5349.0	0.0	-12792.0	1.1163999999999998	2261	2.0
3	combined_retracement_dd80.0	MOST_CONSISTENT	bar_data_250vol_rot	80.0	0.001	999	300.0	1.5	1	0.3	99	0.4605	3697	0.3576	-21809.0	21663.0	-0.2897	149.0	0.0	0.8273	-1.0067	-0.4212	5.41	7403	66539	0	0	3697	8420.0	0.0	-32346.0	0.7315	3697	2.0
3	combined_retracement_dd80.0	MOST_CONSISTENT	bar_data_250tick_rot	80.0	0.001	999	300.0	1.5	1	0.3	99	0.497	3408	0.3612	-18582.0	19050.0	-0.2636	174.0	0.0	0.8792	-0.9754	-0.3806	10.81	6790	61085	0	0	3388	9470.0	0.0	-26847.0	0.6679999999999999	3388	2.0
3	combined_velocity_dd100.0	MOST_CONSISTENT	bar_data_10sec_rot	100.0	60.0	999	300.0	1.5	1	0.3	99	0.3905	2265	0.272	-12228.0	12389.0	-0.2077	492.0	0.04	1.0452	-0.987	-0.3068	3.33	4594	70200	15	0	2260	13489.0	27.68	-23591.0	0.8978999999999999	2260	2.0
