experiment	detector_name	profile	source_id	drawdown_budget_ticks	velocity_threshold_sec	consecutive_adds_threshold	cooldown_sec	step_widen_factor	max_levels_reduction	retracement_reset_pct	precursor_min_signals	cycle_pf	n_cycles	win_rate	total_pnl_ticks	max_drawdown_ticks	sharpe	worst_cycle_dd	max_level_exposure_pct	tail_ratio	calmar_ratio	sortino_ratio	winning_session_pct	max_dd_duration_bars	bars_processed	l1_triggers	l2_triggers	l3_triggers	worst_dd_reduction	max_level_pct_reduction	pnl_impact_ticks	tail_ratio_delta	n_td_flatten_cycles	l3_recovery_bars_avg
1	retracement	MAX_PROFIT	bar_data_250tick_rot	999999.0	0.001	999	300.0	1.5	1	0.3	99	6.6049	78487	0.9385	1074653.0	16866.0	0.193	16344.0	4.33	0.4329	63.7171	0.0272	97.3	1748	61085	0	0	0	0.0	0.0	0.0	0.0	0	0.0
1	velocity	MAX_PROFIT	bar_data_250tick_rot	999999.0	60.0	999	300.0	1.5	1	0.3	99	5.0948	70342	0.9394	950959.0	16470.0	0.1769	16248.0	4.35	0.3289	57.7389	0.0291	97.3	1786	61085	8979	0	0	96.0	-0.019999999999999574	-123694.0	-0.10399999999999998	0	0.0
1	consecutive_adds	MAX_PROFIT	bar_data_250tick_rot	999999.0	0.001	3	300.0	1.5	1	0.3	99	5.9759	75130	0.9405	1026967.0	16062.0	0.1833	15768.0	4.43	0.3784	63.9377	0.024	97.3	1910	61085	6078	0	0	576.0	-0.09999999999999964	-47686.0	-0.05449999999999999	0	0.0
1	drawdown_budget	MAX_PROFIT	bar_data_250tick_rot	50.0	0.001	999	300.0	1.5	1	0.3	99	7.7307	68345	0.9365	956371.0	6232.0	0.3565	6232.0	4.29	0.5241	153.4613	0.0567	97.3	1127	61085	0	0	639	10112.0	0.040000000000000036	-118282.0	0.0912	639	4.1
