experiment	detector_name	profile	source_id	drawdown_budget_ticks	velocity_threshold_sec	consecutive_adds_threshold	cooldown_sec	step_widen_factor	max_levels_reduction	retracement_reset_pct	precursor_min_signals	cycle_pf	n_cycles	win_rate	total_pnl_ticks	max_drawdown_ticks	sharpe	worst_cycle_dd	max_level_exposure_pct	tail_ratio	calmar_ratio	sortino_ratio	winning_session_pct	max_dd_duration_bars	bars_processed	l1_triggers	l2_triggers	l3_triggers	worst_dd_reduction	max_level_pct_reduction	pnl_impact_ticks	tail_ratio_delta	n_td_flatten_cycles	l3_recovery_bars_avg
2	drawdown_sweep_30	MAX_PROFIT	bar_data_250tick_rot	30.0	0.001	999	300.0	1.5	1	0.3	99	6.3923	43792	0.927	587353.0	4000.0	0.4197	3984.0	3.79	0.5031	146.8382	0.0954	100.0	427	61085	0	0	1987	12360.0	0.54	-487300.0	0.07019999999999998	1987	3.0
2	drawdown_sweep_40	MAX_PROFIT	bar_data_250tick_rot	40.0	0.001	999	300.0	1.5	1	0.3	99	7.555	62612	0.9359	872006.0	6144.0	0.3495	6144.0	4.13	0.5178	141.9281	0.0582	97.3	866	61085	0	0	898	10200.0	0.20000000000000018	-202647.0	0.08490000000000003	898	3.8
2	drawdown_sweep_50	MAX_PROFIT	bar_data_250tick_rot	50.0	0.001	999	300.0	1.5	1	0.3	99	7.7307	68345	0.9365	956371.0	6232.0	0.3565	6232.0	4.29	0.5241	153.4613	0.0567	97.3	1127	61085	0	0	639	10112.0	0.040000000000000036	-118282.0	0.0912	639	4.1
2	drawdown_sweep_60	MAX_PROFIT	bar_data_250tick_rot	60.0	0.001	999	300.0	1.5	1	0.3	99	8.2177	71702	0.9382	1014268.0	6104.0	0.3726	6104.0	4.26	0.5415	166.1645	0.0574	97.3	729	61085	0	0	420	10240.0	0.07000000000000028	-60385.0	0.10859999999999997	420	4.5
2	drawdown_sweep_80	MAX_PROFIT	bar_data_250tick_rot	80.0	0.001	999	300.0	1.5	1	0.3	99	7.5962	75224	0.9381	1052872.0	6221.0	0.3647	6104.0	4.3	0.5009	169.2448	0.0566	97.3	1600	61085	0	0	192	10240.0	0.03000000000000025	-21781.0	0.068	192	5.6
2	drawdown_sweep_100	MAX_PROFIT	bar_data_250tick_rot	100.0	0.001	999	300.0	1.5	1	0.3	99	7.9697	76345	0.9375	1075443.0	6184.0	0.3773	6184.0	4.48	0.5317	173.9073	0.0571	97.3	1377	61085	0	0	46	10160.0	-0.15000000000000036	790.0	0.09879999999999994	46	6.8
